,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
18095,37.0,6.0,128.0,43680.0,33900.0,11.0,339.0,128.84955752212392,1.1799410029498525,4.0,77.0
18096,37.0,6.0,129.0,43680.0,33900.0,11.0,339.0,128.84955752212392,1.1799410029498525,4.0,78.0
18097,37.0,6.0,130.0,43680.0,31400.0,11.0,314.0,139.10828025477707,1.2738853503184715,4.0,79.0
18098,37.0,6.0,131.0,43680.0,31400.0,11.0,314.0,139.10828025477707,1.2738853503184715,4.0,80.0
18099,37.0,6.0,132.0,43680.0,30500.0,11.0,305.0,143.21311475409837,1.3114754098360657,4.0,81.0
18100,37.0,6.0,133.0,43680.0,30500.0,11.0,305.0,143.21311475409837,1.3114754098360657,4.0,82.0
18101,37.0,6.0,134.0,43680.0,30500.0,11.0,305.0,143.21311475409837,1.3114754098360657,4.0,83.0
18196,37.0,7.0,130.0,43680.0,36300.0,11.0,363.0,120.3305785123967,1.1019283746556474,4.0,79.0
18197,37.0,7.0,131.0,43680.0,36300.0,11.0,363.0,120.3305785123967,1.1019283746556474,4.0,80.0
18198,37.0,7.0,132.0,46960.0,36300.0,11.0,363.0,129.366391184573,1.3774104683195594,5.0,81.0
18199,37.0,7.0,133.0,46960.0,36300.0,11.0,363.0,129.366391184573,1.3774104683195594,5.0,82.0
18200,37.0,7.0,134.0,46960.0,36300.0,11.0,363.0,129.366391184573,1.3774104683195594,5.0,83.0
18207,37.0,7.0,141.0,43680.0,25200.0,11.0,252.0,173.33333333333337,1.5873015873015872,4.0,90.0
18295,37.0,8.0,130.0,46960.0,41200.0,11.0,412.0,113.98058252427185,1.2135922330097086,5.0,79.0
18296,37.0,8.0,131.0,46960.0,41200.0,11.0,412.0,113.98058252427185,1.2135922330097086,5.0,80.0
18297,37.0,8.0,132.0,46960.0,38700.0,11.0,387.0,121.343669250646,1.2919896640826871,5.0,81.0
18304,37.0,8.0,139.0,43680.0,32900.0,11.0,329.0,132.7659574468085,1.2158054711246202,4.0,88.0
18305,37.0,8.0,140.0,43680.0,32900.0,11.0,329.0,132.7659574468085,1.2158054711246202,4.0,89.0
18306,37.0,8.0,141.0,43680.0,27500.0,11.0,275.0,158.83636363636361,1.4545454545454546,4.0,90.0
18378,38.0,4.0,114.0,102240.0,79800.0,7.0,798.0,128.1203007518797,0.8771929824561403,7.0,63.0
18379,38.0,4.0,115.0,102240.0,74000.0,7.0,740.0,138.16216216216216,0.9459459459459459,7.0,64.0
18380,38.0,4.0,116.0,102240.0,74000.0,7.0,740.0,138.16216216216216,0.9459459459459459,7.0,65.0
18381,38.0,4.0,117.0,102240.0,62900.0,7.0,629.0,162.543720190779,1.1128775834658189,7.0,66.0
18382,38.0,4.0,118.0,102240.0,62900.0,7.0,629.0,162.543720190779,1.1128775834658189,7.0,67.0
18383,38.0,4.0,119.0,102240.0,62900.0,7.0,629.0,162.543720190779,1.1128775834658189,7.0,68.0
18477,38.0,5.0,114.0,102240.0,83400.0,7.0,834.0,122.58992805755396,0.8393285371702638,7.0,63.0
18478,38.0,5.0,115.0,95910.0,70100.0,7.0,701.0,136.8188302425107,0.8559201141226819,6.0,64.0
