,target_com,depth,target_per,threshold,total_get_test,total_use_test,num_com_test,num_pred_test,gain_test,gain_std_test,num_hit_test,buy_hit_per_test,buy_hit_per_std_test,plus_month_num_test,diff_mea_med_test,total_get_final,total_use_final,num_com_final,num_pred_final,gain_final,gain_std_final,num_hit_final,buy_hit_per_final,buy_hit_per_std_final,plus_month_num_final,diff_mea_med_final,total_get_test_score,total_use_test_score,num_com_test_score,num_pred_test_score,gain_test_score,gain_std_test_score,num_hit_test_score,buy_hit_per_test_score,buy_hit_per_std_test_score,plus_month_num_test_score,diff_mea_med_test_score,score
2455,5.0,7.0,143.0,0.54,6610.0,6700.0,37.0,67.0,98.65671641791045,81.23587364746166,5.0,7.462686567164178,1.0553832555023095,3.0,0.0,0.0,3300.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373861400564533,0.42505355409375856,-0.9543581036605893,0.4250535540937649,0.38351222688212416,-0.026595106621730633,0.8318085955019093,-0.44972450317563967,-0.05928796731235481,0.05595449961008621,0.34503809935891794,1.6138409888267002
2463,5.0,7.0,146.0,0.5,17090.0,14300.0,37.0,143.0,119.5104895104895,78.15243500700916,10.0,6.993006993006993,0.4944802665640192,3.0,-18.666666666666742,0.0,6300.0,13.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2369229113306808,0.1642002747726535,-0.9543581036605893,0.16420027477265595,0.04523638473824397,-0.022447121031350898,0.22197824689347143,-0.27921300668621846,0.02331164278821658,0.05595449961008621,0.4061898972008002,0.06197590072865006
2472,5.0,7.0,149.0,0.5,14880.0,13000.0,37.0,130.0,114.46153846153844,81.58406302516129,8.0,6.153846153846154,0.6880209161537815,3.0,-18.66666666666697,0.0,6300.0,13.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32137174105243244,0.20881991465652675,-0.9543581036605893,0.20881991465652985,0.12713706335620253,-0.027063507225677595,0.46591038633684656,0.025434200374881383,-0.005189510726735492,0.05595449961008621,0.4061898972008009,0.8330264956313043
2918,6.0,7.0,129.0,0.58,20470.0,11300.0,21.0,113.0,181.1504424778761,71.87173529462378,7.0,6.1946902654867255,0.484710227880678,5.0,0.0,6440.0,8700.0,14.0,87.0,74.02298850574712,59.47645382561726,5.0,5.747126436781609,2.392719539616244,1.0,15.0,-0.28047378816427176,-0.20572067772649144,0.5734978463171385,-0.20572067772649452,-0.20638892527062758,0.009330803922763845,-0.39483581535671936,0.029677740670621042,0.014135210017857057,-0.27786622843500025,0.0,-0.9443645117512245
2924,6.0,7.0,131.0,0.58,20470.0,11500.0,21.0,115.0,178.0,70.21265543350809,7.0,6.086956521739131,0.4762804847871009,5.0,0.0,6440.0,9100.0,14.0,91.0,70.76923076923077,57.67756707744965,5.0,5.494505494505495,2.287545054358388,1.0,15.0,-0.28047378816427176,-0.22531312322425254,0.5734978463171385,-0.2253131232242559,-0.19342912797905717,0.01407189314255245,-0.39483581535671936,0.0717098636007399,0.014781301502819472,-0.27786622843500025,0.0,-0.9231703018203066
2927,6.0,7.0,132.0,0.58,20470.0,11000.0,21.0,110.0,186.0909090909091,76.56432936046558,7.0,6.363636363636363,0.4979295977319691,5.0,0.0,6440.0,8900.0,14.0,89.0,72.35955056179775,59.30037210289365,5.0,5.617977528089887,2.338950561197902,1.0,15.0,-0.28047378816427176,-0.1763320094798498,0.5734978463171385,-0.17633200947985242,-0.22671224375059018,-0.0040790431013844565,-0.39483581535671936,-0.036236270287974694,0.013122021098256933,-0.27786622843500025,0.0,-0.9862475406402476
2930,6.0,7.0,133.0,0.58,20470.0,10600.0,21.0,106.0,193.1132075471698,81.21295683478691,7.0,6.60377358490566,0.5167193938727982,5.0,0.0,6440.0,8500.0,14.0,85.0,75.76470588235294,59.30037210289365,5.0,5.88235294117647,2.4490188229013325,1.0,15.0,-0.28047378816427176,-0.13714711848432762,0.5734978463171385,-0.13714711848432967,-0.25559947630701496,-0.017363248474413936,-0.39483581535671936,-0.12992536762534992,0.011681890935806419,-0.27786622843500025,0.0,-1.0451784240784825
2690,6.0,5.0,137.0,0.58,11560.0,10000.0,25.0,100.0,115.6,61.8159709681596,6.0,6.0,0.447213595499958,4.0,0.0,5790.0,4800.0,19.0,48.0,120.625,40.37630526367018,3.0,6.25,0.0,2.0,0.0,0.028294034302784286,-0.07836978199104436,-0.17646087578988884,-0.07836978199104552,0.06326222781397939,0.038066777978210356,-0.07520682197270846,0.10563579139433615,0.01700911194191544,-0.07248684220043486,0.0,-0.22862616051389645
2702,6.0,5.0,141.0,0.58,11560.0,10000.0,25.0,100.0,115.6,70.47857629581112,6.0,6.0,0.447213595499958,3.0,0.0,4690.0,4300.0,19.0,43.0,109.06976744186044,81.13901616918696,2.0,4.651162790697675,1.3426750446270366,1.0,0.0,0.028294034302784286,-0.07836978199104436,-0.17646087578988884,-0.07836978199104552,0.06326222781397939,0.013311981240099495,-0.07520682197270846,0.10563579139433615,0.01700911194191544,0.13289254403413053,0.0,-0.04800157101744193
2711,6.0,5.0,144.0,0.58,11560.0,9200.0,25.0,92.0,125.65217391304348,77.2156956398704,6.0,6.521739130434782,0.4861017342390846,4.0,0.0,5790.0,4100.0,19.0,41.0,141.21951219512195,45.15699155619906,3.0,7.317073170731707,0.0,2.0,0.0,0.028294034302784286,-0.0,-0.17646087578988884,-0.0,0.021911167711310686,-0.005940427666286181,-0.07520682197270846,-0.09791977536724031,0.014028559032238937,-0.07248684220043486,0.0,-0.3637809819502247
2714,6.0,5.0,145.0,0.58,11560.0,8700.0,25.0,87.0,132.8735632183908,75.60327778513438,6.0,6.896551724137931,0.514038615517193,4.0,0.0,4690.0,3700.0,19.0,37.0,126.75675675675674,93.94803730220931,2.0,5.405405405405405,1.5604061329449346,1.0,0.0,0.028294034302784286,0.04898111374440272,-0.17646087578988884,0.04898111374440346,-0.007795053626813361,-0.0013326826818206143,-0.07520682197270846,-0.24415222275343038,0.0118873572293104,-0.07248684220043486,0.0,-0.4392908800041956
2764,6.0,5.0,162.0,0.54,11560.0,9900.0,25.0,99.0,116.76767676767676,70.69141722967053,6.0,6.0606060606060606,0.451730904545412,3.0,0.0,7940.0,5000.0,19.0,50.0,158.8,79.3189024394726,4.0,8.0,1.1547005383792517,2.0,0.0,0.028294034302784286,-0.06857355924216381,-0.17646087578988884,-0.06857355924216484,0.05845882184245727,0.012703753823987047,-0.07520682197270846,0.08199044778061768,0.016662886098872218,0.13289254403413053,0.0,-0.05781232836407696
3002,6.0,7.0,157.0,0.58,8840.0,8100.0,25.0,81.0,109.1358024691358,75.58933549973798,5.0,6.172839506172839,0.8729713347982068,3.0,0.0,4690.0,3900.0,19.0,39.0,120.25641025641023,89.2678995470732,2.0,5.128205128205128,1.480385305614425,1.0,0.0,0.12255312264289568,0.10775845023768599,-0.17646087578988884,0.10775845023768761,0.08985363211384365,-0.0012928403447871098,0.2444221714113024,0.03820277442187975,-0.015622778136328643,0.13289254403413053,0.0,0.650064650828421
3005,6.0,7.0,158.0,0.58,8840.0,8300.0,25.0,83.0,106.50602409638554,76.25988490378722,5.0,6.024096385542169,0.8519358809476477,3.0,0.0,4690.0,3900.0,19.0,39.0,120.25641025641023,89.40963781010039,2.0,5.128205128205128,1.480385305614425,1.0,0.0,0.12255312264289568,0.0881660047399249,-0.17646087578988884,0.08816600473992621,0.10067160288205627,-0.003209043793086243,0.2444221714113024,0.09623463068044795,-0.014010531183569042,0.13289254403413053,0.0,0.6794256303641398
3008,6.0,7.0,159.0,0.58,8840.0,8200.0,25.0,82.0,107.8048780487805,78.25793014384001,5.0,6.097560975609756,0.8623253429104238,3.0,0.0,7940.0,4100.0,19.0,41.0,193.65853658536585,139.01835532626632,4.0,9.75609756097561,1.40817138826738,2.0,0.0,0.12255312264289568,0.09796222748880544,-0.17646087578988884,0.09796222748880692,0.09532858073434147,-0.00891878144362583,0.2444221714113024,0.0675725553332283,-0.01480682388584665,0.13289254403413053,0.0,0.6585069480141494
3011,6.0,7.0,160.0,0.58,8840.0,7800.0,25.0,78.0,113.33333333333331,76.62292340891258,5.0,6.41025641025641,0.9065471553673684,3.0,0.0,4690.0,3200.0,19.0,32.0,146.5625,112.05783735213276,2.0,6.25,1.804219591217581,1.0,0.0,0.12255312264289568,0.13714711848432762,-0.17646087578988884,0.13714711848432967,0.0725864864645812,-0.004246485078076921,0.2444221714113024,-0.05442499614468113,-0.018196172310925705,0.13289254403413053,0.0,0.5934200321979946
3014,6.0,7.0,161.0,0.58,8840.0,8200.0,25.0,82.0,107.8048780487805,79.67347536636021,5.0,6.097560975609756,0.8623253429104238,3.0,0.0,4690.0,3600.0,19.0,36.0,130.27777777777777,93.94803730220931,2.0,5.555555555555555,1.6037507477489603,1.0,0.0,0.12255312264289568,0.09796222748880544,-0.17646087578988884,0.09796222748880692,0.09532858073434147,-0.01296393101834289,0.2444221714113024,0.0675725553332283,-0.01480682388584665,0.13289254403413053,0.0,0.6544617984394323
3017,6.0,7.0,162.0,0.58,8840.0,7900.0,25.0,79.0,111.8987341772152,77.46148443537678,5.0,6.329113924050633,0.8950718749196804,3.0,0.0,4690.0,3400.0,19.0,34.0,137.94117647058823,105.21582756586751,2.0,5.88235294117647,1.6980890270283109,1.0,0.0,0.12255312264289568,0.12735089573544708,-0.17646087578988884,0.12735089573544897,0.07848791599027838,-0.006642808929558489,0.2444221714113024,-0.02276740367256554,-0.017316657846190017,0.13289254403413053,0.0,0.6098697993113001
3020,6.0,7.0,163.0,0.58,8840.0,8000.0,25.0,80.0,110.5,77.86629938381533,5.0,6.25,0.8838834764831844,3.0,0.0,4690.0,3400.0,19.0,34.0,137.94117647058823,112.52284791546955,2.0,5.88235294117647,1.6980890270283109,1.0,0.0,0.12255312264289568,0.11755467298656652,-0.17646087578988884,0.1175546729865683,0.08424180977783331,-0.007799633162697373,0.2444221714113024,0.008098748987747359,-0.0164591312430727,0.13289254403413053,0.0,0.6265981026313852
3023,6.0,7.0,164.0,0.58,8840.0,7700.0,25.0,77.0,114.8051948051948,79.92975250286891,5.0,6.493506493506493,0.9183204950474644,3.0,0.0,4690.0,3700.0,19.0,37.0,126.75675675675674,99.45085357607915,2.0,5.405405405405405,1.5604061329449346,1.0,0.0,0.12255312264289568,0.14694334123320815,-0.17646087578988884,0.14694334123321037,0.06653177305509947,-0.013696284413533051,0.2444221714113024,-0.08690486374594265,-0.019098531307213014,0.13289254403413053,0.0,0.564125738353269
