,target_com,depth,target_per,threshold,total_get_test,total_use_test,num_com_test,num_pred_test,gain_test,gain_std_test,num_hit_test,buy_hit_per_test,buy_hit_per_std_test,plus_month_num_test,diff_mea_med_test,total_get_final,total_use_final,num_com_final,num_pred_final,gain_final,gain_std_final,num_hit_final,buy_hit_per_final,buy_hit_per_std_final,plus_month_num_final,diff_mea_med_final,total_get_test_score,total_use_test_score,num_com_test_score,num_pred_test_score,gain_test_score,gain_std_test_score,num_hit_test_score,buy_hit_per_test_score,buy_hit_per_std_test_score,plus_month_num_test_score,diff_mea_med_test_score,score
286,1.0,7.0,92.0,0.54,30500.0,29500.0,53.0,295.0,103.38983050847456,53.52942916283363,22.0,7.457627118644068,0.5140932504441729,2.0,180.33333333333348,23920.0,18400.0,26.0,184.0,130.0,64.5941523755702,10.0,5.434782608695652,1.3677236295780344,2.0,180.5555555555552,0.019072593140306633,0.032240734388254054,0.0,0.032240734388254005,-0.10973935584301377,0.38195431112406447,-0.011758914922619388,-0.1586876514401767,0.3273940298322039,0.0,0.054662413633068854,0.5673788943003422
287,1.0,7.0,92.0,0.58,18630.0,17100.0,53.0,171.0,108.94736842105264,84.52410821870666,14.0,8.187134502923977,0.762479813473994,2.0,106.5,7840.0,11600.0,26.0,116.0,67.58620689655173,24.988677032564688,4.0,3.4482758620689653,0.4977157493014014,0.0,0.0,-0.10278717978332509,-0.272145326205773,0.0,-0.2721453262057729,-0.4859934982406495,-0.27364911161587063,0.036452636260120054,-0.649731718201169,-0.08051284383366761,0.0,-0.046787364097399024,-2.1472997319235065
289,1.0,7.0,93.0,0.54,27550.0,28200.0,53.0,282.0,97.69503546099293,58.59414356358148,20.0,7.092198581560284,0.5606875283986488,2.0,130.9333333333334,17060.0,17400.0,26.0,174.0,98.04597701149426,46.04328648214037,8.0,4.597701149425287,0.8778880641677854,1.0,275.0,-0.01121269162167429,0.0003292925517834805,0.0,0.0003292925517834469,0.27580731256046526,0.2748248231772823,0.00029397287306547396,0.0872886317708109,0.25087569478504174,0.0,-0.01321504487553312,0.8653212837730252
290,1.0,7.0,93.0,0.58,17110.0,17000.0,53.0,170.0,100.64705882352942,73.27311570437793,13.0,7.647058823529412,0.6706914265289047,2.0,181.6666666666665,8560.0,11700.0,26.0,117.0,73.16239316239316,30.80366662772521,5.0,4.273504273504273,0.9869235370762832,0.0,176.66666666666652,-0.11839180108441356,-0.2746000525008861,0.0,-0.274600052500886,0.07595064291991463,-0.035666676362435576,0.04247908015796249,-0.28619741589881353,0.07022443237361868,0.0,0.056494463795243886,-0.7443073791006951
291,1.0,7.0,94.0,0.5,40620.0,40600.0,53.0,406.0,100.04926108374384,74.72075805924067,28.0,6.896551724137931,0.6654805953746944,2.0,172.86111111111086,29360.0,25200.0,26.0,252.0,116.50793650793652,30.967976360187688,13.0,5.158730158730158,0.8260579362960845,2.0,92.5555555555552,0.12296651917123781,0.3047153531458105,0.0,0.30471535314581033,0.11642249924341515,-0.06628739293899498,-0.04791757830967397,0.21898192314511516,0.07878179481459521,0.0,0.04439529918254317,1.0767737705998583
294,1.0,7.0,95.0,0.5,38040.0,38700.0,53.0,387.0,98.29457364341086,77.21478242056602,26.0,6.718346253229974,0.6933544116278417,2.0,210.8253968253969,30530.0,23900.0,26.0,239.0,127.74058577405856,40.67263829614231,14.0,5.857740585774058,0.9662766011541852,2.0,73.33333333333303,0.096479727752285,0.2580755535386612,0.0,0.2580755535386611,0.23521762550682318,-0.11904131578924178,-0.035864690513989106,0.338935114900779,0.03300668884159931,0.0,0.09655965603234391,1.1614439138079218
296,1.0,7.0,95.0,0.58,17110.0,16200.0,53.0,162.0,105.61728395061728,77.93646073384035,13.0,8.024691358024691,0.703811990801937,2.0,181.6666666666665,6870.0,11100.0,26.0,111.0,61.891891891891895,26.87427159535108,3.0,2.702702702702702,0.0,0.0,0.0,-0.11839180108441356,-0.29423786286179104,0.0,-0.294237862861791,-0.2605414912107758,-0.13430634794030638,0.04247908015796249,-0.5403884213303262,0.015832980348735325,0.0,0.056494463795243886,-1.5272972629874622
297,1.0,7.0,96.0,0.5,39130.0,37900.0,53.0,379.0,103.24538258575198,75.83836334528824,27.0,7.12401055408971,0.66226387324597,2.0,212.3253968253969,28410.0,23300.0,26.0,233.0,121.931330472103,30.88634718414344,12.0,5.150214592274678,0.8583690987124464,2.0,84.72222222222172,0.10766988381688133,0.2384377431777562,0.0,0.23843774317775612,-0.09996000208240376,-0.08992712314830648,-0.04189113441183154,0.0658754415836302,0.08406437955257176,0.0,0.09862071246479133,0.6013276441308453
299,1.0,7.0,96.0,0.58,16380.0,15100.0,53.0,151.0,108.47682119205298,83.14060793216973,12.0,7.947019867549669,0.8885038321191219,2.0,181.6666666666665,7840.0,10800.0,26.0,108.0,72.5925925925926,27.780029426233423,4.0,3.7037037037037033,0.5345835825829868,0.0,0.0,-0.1258861257882258,-0.3212398521080354,0.0,-0.3212398521080353,-0.45413670357908636,-0.24438513628706582,0.04850552405580492,-0.48810639461459826,-0.2874727647943351,0.0,0.056494463795243886,-2.137466841428333
300,1.0,7.0,97.0,0.5,38460.0,37600.0,53.0,376.0,102.2872340425532,74.59697955443731,26.0,6.914893617021277,0.5765820050180532,2.0,194.1309523809523,26740.0,22600.0,26.0,226.0,118.31858407079643,62.97929915348814,12.0,5.3097345132743365,1.17068642082504,2.0,107.22222222222216,0.10079153100653314,0.23107356429241685,0.0,0.23107356429241674,-0.03509182410832518,-0.0636692141456471,-0.035864690513989106,0.2066356770787737,0.22477337190858984,0.0,0.0736208612934381,0.933342841104207
303,1.0,7.0,98.0,0.5,36470.0,36800.0,53.0,368.0,99.10326086956522,66.611537244021,25.0,6.7934782608695645,0.5083773623334161,2.0,240.45238095238096,28410.0,22100.0,26.0,221.0,128.55203619909503,28.277530687383752,12.0,5.429864253393665,0.9049773755656108,2.0,84.72222222222172,0.08036179653997651,0.2114357539315119,0.0,0.2114357539315118,0.18046821605052604,0.1052398847794868,-0.029838246616146678,0.2883624581048793,0.3367808099423775,0.0,0.13726824683830274,1.5215146735024256
304,1.0,7.0,98.0,0.54,23350.0,24000.0,53.0,240.0,97.29166666666669,48.27757941806649,17.0,7.083333333333333,0.4750730937913074,2.0,100.33333333333348,13620.0,15500.0,26.0,155.0,87.87096774193547,59.62639284549738,7.0,4.516129032258064,0.7449680892769366,1.0,420.0000000000002,-0.0543307241641556,-0.1027692118429676,0.0,-0.1027692118429676,0.3031160205111023,0.49304210984520563,0.018373304566592766,0.09325598403620955,0.39147394589558604,0.0,-0.055260596097460465,0.984131620907145
306,1.0,7.0,99.0,0.5,38460.0,36700.0,53.0,367.0,104.79564032697547,72.69369924956233,26.0,7.084468664850137,0.5907216182201307,2.0,194.1309523809523,29580.0,21600.0,26.0,216.0,136.94444444444446,39.81222370739542,13.0,6.018518518518518,0.9637342590120984,2.0,107.22222222222172,0.10079153100653314,0.20898102763639878,0.0,0.20898102763639864,-0.20491491306901322,-0.02341078526951047,-0.035864690513989106,0.09249177271066743,0.2015529313752924,0.0,0.0736208612934381,0.6222287628062158
313,1.0,7.0,101.0,0.54,20820.0,21300.0,53.0,213.0,97.74647887323944,67.97074047533684,16.0,7.511737089201878,0.6963566654549918,2.0,100.33333333333348,11670.0,14000.0,26.0,140.0,83.35714285714285,55.89498551274236,5.0,3.571428571428571,0.4123930494211613,1.0,0.0,-0.0803042056718884,-0.16904682181102185,0.0,-0.16904682181102185,0.2723245118560359,0.0764898438759015,0.024399748464435198,-0.19511001064803019,0.028076309526204806,0.0,-0.055260596097460465,-0.26747804231684535
318,1.0,7.0,103.0,0.5,33600.0,33200.0,53.0,332.0,101.20481927710844,75.92742695303572,22.0,6.626506024096386,0.7253972637826684,2.0,121.6190476190477,23920.0,19600.0,26.0,196.0,122.0408163265306,54.97251901404459,10.0,5.1020408163265305,1.2839854481752977,2.0,180.5555555555552,0.05089780763594761,0.12306560730743953,0.0,0.12306560730743946,0.03818937445430027,-0.09181100799110657,-0.011758914922619388,0.40075436523027913,-0.019614916314408527,0.0,-0.026013223865587572,0.586774698841684
322,1.0,7.0,104.0,0.54,20820.0,19400.0,53.0,194.0,107.31958762886596,72.4344897082998,16.0,8.24742268041237,0.7645565450614085,2.0,100.33333333333348,12390.0,13100.0,26.0,131.0,94.58015267175573,48.6670650407955,6.0,4.580152671755725,0.7633587786259541,1.0,176.66666666666652,-0.0803042056718884,-0.21568662141817116,0.0,-0.21568662141817113,-0.375790153592402,-0.01792795184019106,0.024399748464435198,-0.690312735596533,-0.0839233064566546,0.0,-0.055260596097460465,-1.7104924436270366
324,1.0,7.0,105.0,0.5,32400.0,31700.0,53.0,317.0,102.20820189274448,77.42317759197832,22.0,6.940063091482649,0.6541464149314739,2.0,111.90476190476193,23920.0,19300.0,26.0,193.0,123.93782383419688,54.25991115324052,10.0,5.181347150259067,1.303943771203929,2.0,180.5555555555552,0.03857836976666723,0.08624471288074272,0.0,0.08624471288074266,-0.029741222058302694,-0.12344931715664052,-0.011758914922619388,0.18969366749247044,0.09739508070962925,0.0,-0.03936101790429479,0.2938460716883949
325,1.0,7.0,105.0,0.54,20090.0,18900.0,53.0,189.0,106.29629629629628,80.35564479724653,15.0,7.936507936507936,0.8365813915789363,2.0,131.0,8560.0,12600.0,26.0,126.0,67.93650793650794,27.52823710388858,5.0,3.968253968253968,0.9164289987136918,0.0,176.66666666666652,-0.08779853037570062,-0.22796025289373678,0.0,-0.22796025289373673,-0.3065117053271098,-0.1854772392196747,0.030426192362277626,-0.48103063160043935,-0.202204382577917,0.0,-0.01312344236742443,-1.7016402448934616
330,1.0,7.0,107.0,0.5,32400.0,29800.0,53.0,298.0,108.7248322147651,83.3623948287711,22.0,7.38255033557047,0.6958537366888495,2.0,111.90476190476193,21170.0,18200.0,26.0,182.0,116.31868131868131,8.125020825296906,9.0,4.945054945054945,0.9516762678949876,3.0,-137.33333333333303,0.03857836976666723,0.03960491327359342,0.0,0.039604913273593376,-0.47092744367363687,-0.24907640114154658,-0.011758914922619388,-0.10815216725699381,0.028902232225771596,0.0,-0.03936101790429479,-0.7325855163594659
333,1.0,7.0,108.0,0.5,28630.0,28300.0,53.0,283.0,101.1660777385159,54.42132741978122,21.0,7.420494699646643,0.6321040219080678,2.0,110.66666666666674,18330.0,18100.0,26.0,181.0,101.2707182320442,33.61082414937189,8.0,4.41988950276243,1.150091712412228,2.0,-137.33333333333348,-0.00012519753932195321,0.0027840188468966015,0.0,0.0027840188468965673,0.04081223814099017,0.3630887649141312,-0.005732471024776956,-0.13369317650258994,0.1335936717953012,0.0,-0.04106220734060053,0.36244966013692637
334,1.0,7.0,108.0,0.54,17900.0,17500.0,53.0,175.0,102.28571428571428,77.85840289108397,13.0,7.428571428571429,0.8666143364630343,2.0,106.5,8560.0,11400.0,26.0,114.0,75.08771929824562,30.092046152017065,5.0,4.385964912280701,1.0128952091046066,0.0,176.66666666666652,-0.1102815044871373,-0.26232642102532044,0.0,-0.2623264210253204,-0.03498893415686206,-0.13265525844876727,0.04247908015796249,-0.13912976275629538,-0.25152526574171785,0.0,-0.046787364097399024,-1.1975418515808571
335,1.0,7.0,108.0,0.58,10740.0,9900.0,53.0,99.0,108.4848484848485,84.18318013347903,8.0,8.080808080808081,1.151692348584988,2.0,-64.0,6050.0,7200.0,26.0,72.0,84.02777777777779,65.61411816738458,2.0,2.7777777777777777,0.8018753738744803,1.0,0.0,-0.18378748377384355,-0.4488856194539177,0.0,-0.44888561945391753,-0.4546801640491835,-0.2664377570739995,0.07261129964717464,-0.5781615602493448,-0.7196877913513917,0.0,-0.28106077858558964,-3.308975474344014
341,1.0,7.0,110.0,0.58,10740.0,9400.0,53.0,94.0,114.25531914893617,83.9931080952515,8.0,8.51063829787234,1.2129525798927,2.0,-64.0,6050.0,7200.0,26.0,72.0,84.02777777777779,67.90244102091351,2.0,2.7777777777777777,0.8018753738744803,1.0,0.0,-0.18378748377384355,-0.4611592509294833,0.0,-0.4611592509294832,-0.8453501918744801,-0.2624173289674691,0.07261129964717464,-0.8674877306928904,-0.8202909364167584,0.0,-0.28106077858558964,-4.110101652522823
354,1.0,7.0,115.0,0.5,23640.0,24500.0,53.0,245.0,96.48979591836736,51.0381511464521,17.0,6.938775510204081,0.6190102403307388,2.0,174.79999999999995,12390.0,15500.0,26.0,155.0,79.93548387096774,39.25702415591675,6.0,3.870967741935484,0.6451612903225806,1.0,176.66666666666652,-0.05135352667907952,-0.09049558036740199,0.0,-0.090495580367402,0.35740394359162214,0.43465014293417004,0.018373304566592766,0.1905603607719873,0.1550966204352033,0.0,0.0470594054600403,0.9707990903457323
375,1.0,7.0,122.0,0.5,20030.0,19900.0,53.0,199.0,100.6532663316583,75.9289770012193,15.0,7.537688442211055,0.7945421256704471,2.0,131.0,12390.0,13500.0,26.0,135.0,91.7777777777778,40.1798971342136,6.0,4.444444444444445,0.7407407407407407,1.0,176.66666666666652,-0.08841450226916465,-0.20341298994260557,0.0,-0.20341298994260554,0.07553038476168013,-0.0918437948088933,0.030426192362277626,-0.21257831623914492,-0.1331664067761371,0.0,-0.01312344236742443,-0.8399958652220179
381,1.0,7.0,124.0,0.5,19130.0,19300.0,53.0,193.0,99.11917098445596,66.81705853228152,14.0,7.253886010362693,0.6755650160831762,2.0,106.5,12390.0,12800.0,26.0,128.0,96.796875,47.11564734665423,6.0,4.6875,0.78125,1.0,176.66666666666652,-0.09765408067112494,-0.21814134771328428,0.0,-0.21814134771328425,0.17939107600617,0.100892672156745,0.036452636260120054,-0.021545979494480626,0.062220896858797475,0.0,-0.046787364097399024,-0.22331283840774052
384,1.0,7.0,125.0,0.5,17900.0,18200.0,53.0,182.0,98.35164835164836,73.69920429421764,13.0,7.142857142857142,0.8332830158298409,2.0,106.5,8560.0,12100.0,26.0,121.0,70.74380165289256,31.77277519826973,5.0,4.132231404958678,0.9542979656026872,0.0,176.66666666666652,-0.1102815044871373,-0.24514333695952864,0.0,-0.24514333695952856,0.23135357712095495,-0.04467935680948196,0.04247908015796249,0.053189475968536494,-0.19678770414097876,0.0,-0.046787364097399024,-0.5618004702066003
390,1.0,7.0,127.0,0.5,16910.0,17500.0,53.0,175.0,96.62857142857143,80.4075900684685,12.0,6.857142857142858,0.8666143364630343,2.0,112.5,8560.0,12100.0,26.0,121.0,70.74380165289256,33.88002470198655,5.0,4.132231404958678,0.9542979656026872,0.0,176.66666666666652,-0.12044504072929363,-0.26232642102532044,0.0,-0.2623264210253204,0.3480086211666592,-0.18657599225231253,0.04850552405580492,0.24550871469336716,-0.25152526574171785,0.0,-0.03854313836760933,-0.4797194192257429
393,1.0,7.0,128.0,0.5,17900.0,17900.0,53.0,179.0,100.0,77.9074879773286,13.0,7.262569832402235,0.8472486529666536,2.0,106.5,8560.0,12000.0,26.0,120.0,71.33333333333334,31.60099585863741,5.0,4.166666666666666,0.9622504486493764,0.0,176.66666666666652,-0.1102815044871373,-0.252507515844868,0.0,-0.2525075158448679,0.11975755284254028,-0.1336935124822888,0.04247908015796249,-0.027391210648013673,-0.21972243665525468,0.0,-0.046787364097399024,-0.8806544270593265
660,2.0,5.0,133.0,0.5,34950.0,27500.0,41.0,275.0,127.0909090909091,78.15435010944427,17.0,6.181818181818182,0.4146092454905956,3.0,-1.900000000000091,9510.0,15600.0,15.0,156.0,60.96153846153847,16.518875925410672,6.0,3.8461538461538463,0.6410256410256411,0.0,11.111111111110858,0.18629394592125612,0.41920955756151174,-0.41677800332982845,0.4192095575615116,-0.5108187768134826,-0.2582827505065235,-0.06775384321362816,0.05832100188075277,0.42344319490911764,-0.06095945716872592,-0.07286144372148841,0.11902298308047281
891,2.0,7.0,126.0,0.5,34950.0,28300.0,41.0,283.0,123.49823321554769,76.40794644639352,17.0,6.007067137809187,0.4028888427912149,3.0,-1.900000000000091,9510.0,16000.0,15.0,160.0,59.4375,16.323883531806988,6.0,3.75,0.625,0.0,11.111111111110858,0.18629394592125612,0.44380865140375203,-0.41677800332982845,0.44380865140375186,-0.3994528556918329,-0.21099371250711155,-0.06775384321362816,0.29847277775968606,0.43587830184339865,-0.06095945716872592,-0.07286144372148841,0.5794630126992294
894,2.0,7.0,127.0,0.5,34950.0,28100.0,41.0,281.0,124.37722419928824,74.60664486106184,17.0,6.049822064056939,0.4057563790388392,3.0,-1.900000000000091,9510.0,15900.0,15.0,159.0,59.81132075471698,17.295974567212994,6.0,3.7735849056603774,0.6289308176100629,0.0,11.111111111110858,0.18629394592125612,0.43765887794319197,-0.41677800332982845,0.4376588779431918,-0.4266998559662577,-0.1622181510951815,-0.06775384321362816,0.2397167827715134,0.4328359046842106,-0.06095945716872592,-0.07286144372148841,0.5268936347682537
900,2.0,7.0,129.0,0.5,34950.0,28200.0,41.0,282.0,123.93617021276594,77.0251026889782,17.0,6.028368794326241,0.4043175266309,3.0,-1.900000000000091,9510.0,15400.0,15.0,154.0,61.75324675324675,19.835411645586,6.0,3.896103896103896,0.6493506493506493,0.0,11.111111111110858,0.18629394592125612,0.440733764673472,-0.41677800332982845,0.44073376467347186,-0.41302804554487094,-0.22770504083551119,-0.06775384321362816,0.2691989575616784,0.43436249758500894,-0.06095945716872592,-0.07286144372148841,0.5122370966008342
642,2.0,5.0,127.0,0.5,11790.0,11500.0,28.0,115.0,102.52173913043478,65.5305647534624,7.0,6.086956521739131,0.9914568913905548,3.0,11.333333333333483,5140.0,7700.0,16.0,77.0,66.75324675324676,102.33035805636815,2.0,2.5974025974025974,1.499611088804223,1.0,0.0,-0.039777198303857404,-0.0727723192832942,0.11907942952280814,-0.07277231928329415,0.2507774090844013,0.08354352827751353,0.012480971118299924,0.18868472165134959,-0.18858032898680543,-0.06095945716872592,0.1355724541302942,0.3552768907586896
651,2.0,5.0,130.0,0.5,9960.0,9700.0,28.0,97.0,102.680412371134,56.63389408458218,6.0,6.185567010309279,0.8625361098289437,3.0,0.0,5140.0,6600.0,16.0,66.0,77.87878787878788,129.0252340710729,2.0,3.0303030303030303,1.7495462702715932,1.0,0.0,-0.057640332756878035,-0.12812028042833487,0.11907942952280814,-0.1281202804283348,0.24585884915278827,0.32444716712696225,0.020504452551492733,0.05316917103071143,-0.0517980233025111,-0.06095945716872592,-0.042935166196168606,0.29348552910380954
827,2.0,7.0,104.0,0.58,10710.0,9100.0,28.0,91.0,117.6923076923077,66.81158316467597,6.0,6.593406593406594,0.9194066225649182,4.0,0.0,7260.0,6900.0,16.0,69.0,105.2173913043478,101.50249490102468,3.0,4.3478260869565215,1.4492753623188406,1.0,0.0,-0.05031937601383679,-0.14656960081001508,0.11907942952280814,-0.14656960081001502,-0.21948052690659986,0.048856170705208375,0.020504452551492733,-0.507304734633068,-0.11213647117142278,-0.42671620018108175,-0.042935166196168606,-1.4635916239426987
833,2.0,7.0,106.0,0.58,8880.0,8200.0,28.0,82.0,108.29268292682929,69.35250111772872,5.0,6.097560975609756,0.8623253429104238,3.0,0.0,7920.0,6800.0,16.0,68.0,116.47058823529412,99.6314555573172,4.0,5.88235294117647,1.6980890270283109,1.0,0.0,-0.06818251046685742,-0.17424358138253543,0.11907942952280814,-0.17424358138253532,0.07188944537069912,-0.019946688666604876,0.028527933984685543,0.17411154159569375,-0.051574403923789446,-0.06095945716872592,-0.042935166196168606,-0.19847703871333044
836,2.0,7.0,107.0,0.58,8880.0,8000.0,28.0,80.0,111.0,77.94751088975379,5.0,6.25,0.8838834764831844,3.0,0.0,7260.0,6400.0,16.0,64.0,113.4375,105.18270873152296,3.0,4.6875,1.5625,1.0,0.0,-0.06818251046685742,-0.1803933548430955,0.11907942952280814,-0.1803933548430954,-0.01203208556665424,-0.25268196763675715,0.028527933984685543,-0.03537792170436446,-0.07444714158961697,-0.06095945716872592,-0.042935166196168606,-0.759795596507842
862,2.0,7.0,116.0,0.54,11790.0,11600.0,28.0,116.0,101.63793103448276,71.82109541150778,7.0,6.0344827586206895,0.9829098492233947,2.0,11.333333333333483,9070.0,8200.0,16.0,82.0,110.609756097561,111.55288402559592,5.0,6.097560975609756,1.8628356483560324,1.0,212.22222222222217,-0.039777198303857404,-0.06969743255301417,0.11907942952280814,-0.06969743255301412,0.27817373041009474,-0.08679117132173415,0.012480971118299924,0.2607968367543389,-0.17951209250666636,0.3047972858436299,0.1355724541302942,0.6654253805411796
874,2.0,7.0,120.0,0.54,9960.0,9500.0,28.0,95.0,104.84210526315788,55.18990354688744,6.0,6.315789473684211,0.880694764772711,3.0,0.0,6950.0,7300.0,16.0,73.0,95.2054794520548,130.10346918317398,4.0,5.47945205479452,2.092500317331434,1.0,212.22222222222217,-0.057640332756878035,-0.13427005388889493,0.11907942952280814,-0.13427005388889487,0.1788506000220077,0.3635474764383575,0.020504452551492733,-0.12578916376017923,-0.07106398385012855,-0.06095945716872592,-0.042935166196168606,0.0550537470247959
877,2.0,7.0,121.0,0.54,9960.0,9300.0,28.0,93.0,107.0967741935484,63.88683643845484,6.0,6.451612903225806,0.8996344371334146,3.0,0.0,6950.0,6800.0,16.0,68.0,102.20588235294116,134.56149642782373,4.0,5.88235294117647,2.246360634782275,1.0,212.22222222222217,-0.057640332756878035,-0.14041982734945502,0.11907942952280814,-0.14041982734945493,0.10896027565979494,0.12805232792885923,0.020504452551492733,-0.3124446312302475,-0.09115858786215966,-0.06095945716872592,-0.042935166196168606,-0.46938134425013467
886,2.0,7.0,124.0,0.54,8880.0,7900.0,28.0,79.0,112.40506329113924,77.5450089368629,5.0,6.329113924050633,0.8950718749196804,2.0,0.0,5140.0,5900.0,16.0,59.0,87.11864406779661,148.3790191817338,2.0,3.389830508474576,1.9571195565750024,1.0,0.0,-0.06818251046685742,-0.18346824157337552,0.11907942952280814,-0.18346824157337543,-0.05558629782528103,-0.24178303828393796,0.028527933984685543,-0.1441003013917365,-0.08631780290985658,0.3047972858436299,-0.042935166196168606,-0.5534369508694652
906,2.0,7.0,131.0,0.5,12640.0,13100.0,28.0,131.0,96.4885496183206,56.89960439109911,8.0,6.106870229007633,0.8703629199230061,2.0,11.333333333333483,6950.0,8900.0,16.0,89.0,78.08988764044943,109.497352860993,4.0,4.49438202247191,1.7163204850021871,1.0,212.22222222222217,-0.03148011399507734,-0.0235741315988136,0.11907942952280814,-0.02357413159881358,0.43779447675975425,0.31725227567800324,0.0044574896851071145,0.16131829192851543,-0.060102108321630675,0.3047972858436299,0.1355724541302942,1.3415412180337771
921,2.0,7.0,136.0,0.5,11790.0,11200.0,28.0,112.0,105.26785714285714,65.66475763346521,7.0,6.25,1.0180137724099445,3.0,11.333333333333483,6950.0,7200.0,16.0,72.0,96.5277777777778,140.84453027824694,4.0,5.555555555555555,2.1215628217388143,1.0,212.22222222222217,-0.039777198303857404,-0.0819969794741343,0.11907942952280814,-0.08199697947413426,0.16565312496528203,0.0799098596498274,0.012480971118299924,-0.03537792170436446,-0.21675663519295124,-0.06095945716872592,0.1355724541302942,-0.004169331931655862
927,2.0,7.0,138.0,0.5,10710.0,10000.0,28.0,100.0,107.1,63.61527677689149,6.0,6.0,0.8366600265340756,3.0,0.0,8410.0,7100.0,16.0,71.0,118.45070422535213,121.13451655893198,4.0,5.633802816901409,2.1514439882421783,1.0,212.22222222222217,-0.05031937601383679,-0.11889562023749477,0.11907942952280814,-0.1188956202374947,0.10886028197283146,0.1354056079445137,0.020504452551492733,0.3081847981077312,-0.024344029522156602,-0.06095945716872592,-0.042935166196168606,0.27568530072349984
933,2.0,7.0,140.0,0.5,10710.0,9600.0,28.0,96.0,111.5625,65.11171290792123,6.0,6.25,0.8715208609729952,3.0,0.0,6290.0,6500.0,16.0,65.0,96.76923076923076,157.89274753055415,3.0,4.615384615384616,2.664693550105965,1.0,212.2222222222221,-0.05031937601383679,-0.1311951671586149,0.11907942952280814,-0.13119516715861482,-0.029468484731003115,0.09488517927091544,0.020504452551492733,-0.03537792170436446,-0.06133066003180094,-0.06095945716872592,-0.042935166196168606,-0.3083123388179132
948,2.0,7.0,145.0,0.5,9110.0,8800.0,28.0,88.0,103.52272727272728,72.88121616058345,6.0,6.8181818181818175,1.2448239943299229,2.0,11.333333333333483,6290.0,5800.0,16.0,58.0,108.44827586206895,172.93015205727363,3.0,5.172413793103448,2.986294495808409,1.0,212.2222222222221,-0.0659374170656581,-0.1557942610008552,0.11907942952280814,-0.15579426100085514,0.2197487356483265,-0.11549707216680562,0.020504452551492733,-0.8162022849136719,-0.4573976298502397,0.3047972858436299,0.1355724541302942,-0.9669205683015342
2048,5.0,5.0,91.0,0.58,26990.0,22400.0,32.0,224.0,120.49107142857144,52.15239284619369,14.0,6.25,0.66216057920497,4.0,86.5333333333333,22500.0,18600.0,24.0,186.0,120.96774193548389,21.80364221982861,19.0,10.21505376344086,0.3104033705320571,2.0,88.33333333333326,0.08809755688616942,0.21271629129054007,0.07425907118114033,0.21271629129053995,0.06407369514585426,0.19007075571847346,-0.03784394459595324,-0.02918536919097365,-0.022291847980172395,-0.18871920467353498,-0.03208704582362451,0.5318062492484587
2054,5.0,5.0,93.0,0.58,26140.0,21200.0,32.0,212.0,123.30188679245282,51.54180961291674,13.0,6.132075471698113,0.5378185967448764,4.0,130.83333333333326,22500.0,17700.0,24.0,177.0,127.1186440677966,25.497631091628897,19.0,10.734463276836156,0.3261865927625008,3.0,88.33333333333326,0.0678578349138347,0.13573814003943993,0.07425907118114033,0.13573814003943982,-0.03553234662223542,0.20253120168397967,-0.020484336983130652,0.10270722272064435,0.27322048033543006,-0.18871920467353498,0.043562561945751005,0.7908787645807589
2060,5.0,5.0,95.0,0.58,26140.0,21400.0,32.0,214.0,122.14953271028035,46.74867639207597,13.0,6.074766355140187,0.5327922547192233,4.0,130.83333333333326,22500.0,17900.0,24.0,179.0,125.69832402234636,23.32964624654021,19.0,10.614525139664805,0.3225420498266066,3.0,88.33333333333326,0.0678578349138347,0.14856783191462328,0.07425907118114033,0.1485678319146232,0.005303287875649495,0.30034682164986304,-0.020484336983130652,0.16680455710759845,0.285166132202353,-0.18871920467353498,0.043562561945751005,1.0312323890487707
2063,5.0,5.0,96.0,0.58,26140.0,21100.0,32.0,211.0,123.8862559241706,52.74674863914603,13.0,6.161137440758294,0.5403675000469849,4.0,130.83333333333326,22500.0,17300.0,24.0,173.0,130.0578034682081,24.573053970160174,19.0,10.982658959537572,0.3337284793003622,3.0,88.33333333333326,0.0678578349138347,0.12932329410184823,0.07425907118114033,0.12932329410184817,-0.05624046459035673,0.177941470407737,-0.020484336983130652,0.07020288727323104,0.26716273270623225,-0.18871920467353498,0.043562561945751005,0.6941891403846003
2066,5.0,5.0,97.0,0.58,26140.0,20600.0,32.0,206.0,126.89320388349516,53.780169179606006,13.0,6.310679611650485,0.5534832160675427,4.0,130.83333333333326,22500.0,17500.0,24.0,175.0,128.57142857142858,19.27064713433092,19.0,10.857142857142858,0.3299144395369288,3.0,88.33333333333326,0.0678578349138347,0.09724906441388985,0.07425907118114033,0.09724906441388978,-0.16279679976612912,0.15685199381838408,-0.020484336983130652,-0.09705243104840784,0.235991798303564,-0.18871920467353498,0.043562561945751005,0.3039686165192512
2072,5.0,5.0,99.0,0.58,24600.0,19600.0,32.0,196.0,125.51020408163264,64.02103088102966,12.0,6.122448979591836,0.6845106053570784,3.0,130.83333333333326,22500.0,16900.0,24.0,169.0,133.1360946745562,22.235490697826048,19.0,11.242603550295858,0.3416273782187139,3.0,88.33333333333326,0.031188220987487074,0.03310060503797306,0.07425907118114033,0.03310060503797302,-0.11378784037316629,-0.05213786524793965,-0.0031247293703080617,0.11347396491751116,-0.07540913094004396,0.05959553831795848,0.043562561945751005,0.14382100149433616
