,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
430,5.0,5.0,274.0,0.85,31700.0,39400.0,227.0,394.0,80.45685279187818,7.868020304568528,31.0
435,5.0,5.0,276.0,0.85,30730.0,33800.0,227.0,338.0,90.9171597633136,8.875739644970414,30.0
440,5.0,5.0,278.0,0.85,31200.0,35100.0,227.0,351.0,88.88888888888889,8.547008547008547,30.0
445,5.0,5.0,280.0,0.85,29150.0,36200.0,227.0,362.0,80.52486187845304,8.287292817679557,30.0
450,5.0,5.0,282.0,0.85,25300.0,36900.0,227.0,369.0,68.56368563685636,6.504065040650407,24.0
455,5.0,5.0,284.0,0.85,32570.0,31200.0,227.0,312.0,104.39102564102565,8.974358974358974,28.0
460,5.0,5.0,286.0,0.85,42580.0,37500.0,227.0,375.0,113.54666666666667,9.6,36.0
465,5.0,5.0,288.0,0.85,27300.0,33000.0,227.0,330.0,82.72727272727273,7.878787878787878,26.0
470,5.0,5.0,290.0,0.85,36470.0,33300.0,227.0,333.0,109.51951951951952,9.30930930930931,31.0
475,5.0,5.0,292.0,0.85,26360.0,36700.0,227.0,367.0,71.82561307901906,6.811989100817439,25.0
480,5.0,5.0,294.0,0.85,25420.0,33000.0,227.0,330.0,77.03030303030303,7.575757575757576,25.0
485,5.0,5.0,296.0,0.85,38140.0,31600.0,227.0,316.0,120.69620253164557,10.443037974683545,33.0
490,5.0,5.0,298.0,0.85,26800.0,34900.0,227.0,349.0,76.79083094555874,7.163323782234957,25.0
1,5.0,5.0,102.0,0.87,113650.0,132200.0,227.0,1322.0,85.96822995461422,7.2617246596066565,96.0
6,5.0,5.0,104.0,0.87,81530.0,108000.0,227.0,1080.0,75.49074074074073,6.203703703703703,67.0
11,5.0,5.0,106.0,0.87,102890.0,122900.0,227.0,1229.0,83.71847030105776,7.485760781122865,92.0
16,5.0,5.0,108.0,0.87,100320.0,117500.0,227.0,1175.0,85.37872340425533,7.574468085106383,89.0
21,5.0,5.0,110.0,0.87,104720.0,117900.0,227.0,1179.0,88.82103477523324,7.633587786259542,90.0
26,5.0,5.0,112.0,0.87,91430.0,111000.0,227.0,1110.0,82.36936936936937,7.117117117117116,79.0
31,5.0,5.0,114.0,0.87,95490.0,102500.0,227.0,1025.0,93.16097560975611,8.097560975609756,83.0
36,5.0,5.0,116.0,0.87,76820.0,104900.0,227.0,1049.0,73.23164918970448,6.67302192564347,70.0
41,5.0,5.0,118.0,0.87,99770.0,105600.0,227.0,1056.0,94.47916666666667,7.291666666666667,77.0
46,5.0,5.0,120.0,0.87,96490.0,105400.0,227.0,1054.0,91.54648956356736,7.400379506641366,78.0
51,5.0,5.0,122.0,0.87,86060.0,110100.0,227.0,1101.0,78.1653042688465,6.630336058128973,73.0
56,5.0,5.0,124.0,0.87,79940.0,107000.0,227.0,1070.0,74.71028037383178,7.196261682242991,77.0
61,5.0,5.0,126.0,0.87,99960.0,96800.0,227.0,968.0,103.26446280991735,8.367768595041323,81.0
66,5.0,5.0,128.0,0.87,92070.0,109300.0,227.0,1093.0,84.23604757548033,7.410795974382434,81.0
71,5.0,5.0,130.0,0.87,86910.0,96600.0,227.0,966.0,89.96894409937887,7.763975155279502,75.0
76,5.0,5.0,132.0,0.87,87080.0,96200.0,227.0,962.0,90.51975051975052,7.900207900207901,76.0
81,5.0,5.0,134.0,0.87,94210.0,93700.0,227.0,937.0,100.54429028815368,7.790821771611527,73.0
86,5.0,5.0,136.0,0.87,79380.0,90300.0,227.0,903.0,87.90697674418605,7.862679955703211,71.0
91,5.0,5.0,138.0,0.87,79820.0,106200.0,227.0,1062.0,75.16007532956685,6.96798493408663,74.0
96,5.0,5.0,140.0,0.87,85100.0,98800.0,227.0,988.0,86.1336032388664,7.5910931174089065,75.0
101,5.0,5.0,142.0,0.87,93980.0,95200.0,227.0,952.0,98.71848739495799,8.088235294117647,77.0
106,5.0,5.0,144.0,0.87,89650.0,82200.0,227.0,822.0,109.06326034063261,9.124087591240876,75.0
111,5.0,5.0,146.0,0.87,69170.0,78500.0,227.0,785.0,88.11464968152866,7.515923566878981,59.0
116,5.0,5.0,148.0,0.87,66400.0,77300.0,227.0,773.0,85.89909443725745,7.503234152652006,58.0
121,5.0,5.0,150.0,0.87,73310.0,79200.0,227.0,792.0,92.56313131313131,7.7020202020202015,61.0
126,5.0,5.0,152.0,0.87,73040.0,82100.0,227.0,821.0,88.9646772228989,7.551766138855055,62.0
131,5.0,5.0,154.0,0.87,64630.0,78800.0,227.0,788.0,82.01776649746193,7.3604060913705585,58.0
136,5.0,5.0,156.0,0.87,75160.0,79100.0,227.0,791.0,95.01896333754742,7.711757269279393,61.0
141,5.0,5.0,158.0,0.87,80960.0,79000.0,227.0,790.0,102.48101265822784,8.481012658227847,67.0
146,5.0,5.0,160.0,0.87,62590.0,71400.0,227.0,714.0,87.6610644257703,8.26330532212885,59.0
151,5.0,5.0,162.0,0.87,78340.0,75700.0,227.0,757.0,103.48745046235139,9.379128137384413,71.0
156,5.0,5.0,164.0,0.87,65360.0,72700.0,227.0,727.0,89.90371389270977,7.702888583218708,56.0
161,5.0,5.0,166.0,0.87,64160.0,67300.0,227.0,673.0,95.33432392273403,8.023774145616642,54.0
166,5.0,5.0,168.0,0.87,61900.0,70200.0,227.0,702.0,88.17663817663818,8.404558404558404,59.0
171,5.0,5.0,170.0,0.87,63740.0,65900.0,227.0,659.0,96.72230652503794,8.34597875569044,55.0
176,5.0,5.0,172.0,0.87,63200.0,70500.0,227.0,705.0,89.64539007092198,8.794326241134751,62.0
181,5.0,5.0,174.0,0.87,48210.0,57000.0,227.0,570.0,84.57894736842105,7.894736842105263,45.0
186,5.0,5.0,176.0,0.87,63460.0,68900.0,227.0,689.0,92.1044992743106,8.272859216255442,57.0
191,5.0,5.0,178.0,0.87,59330.0,66500.0,227.0,665.0,89.21804511278195,7.969924812030076,53.0
196,5.0,5.0,180.0,0.87,65270.0,70900.0,227.0,709.0,92.0592383638928,8.180535966149506,58.0
201,5.0,5.0,182.0,0.87,57190.0,60800.0,227.0,608.0,94.0625,8.881578947368421,54.0
206,5.0,5.0,184.0,0.87,52880.0,57800.0,227.0,578.0,91.4878892733564,7.7854671280276815,45.0
211,5.0,5.0,186.0,0.87,48070.0,58600.0,227.0,586.0,82.03071672354949,7.679180887372014,45.0
216,5.0,5.0,188.0,0.87,59130.0,57700.0,227.0,577.0,102.47833622183708,9.358752166377817,54.0
221,5.0,5.0,190.0,0.87,50790.0,52100.0,227.0,521.0,97.48560460652591,8.253358925143955,43.0
226,5.0,5.0,192.0,0.87,55130.0,53000.0,227.0,530.0,104.01886792452831,8.679245283018867,46.0
231,5.0,5.0,194.0,0.87,53310.0,50300.0,227.0,503.0,105.98409542743539,8.747514910536779,44.0
236,5.0,5.0,196.0,0.87,53560.0,59800.0,227.0,598.0,89.56521739130436,8.361204013377927,50.0
241,5.0,5.0,198.0,0.87,52870.0,52400.0,227.0,524.0,100.8969465648855,8.587786259541986,45.0
246,5.0,5.0,200.0,0.87,47270.0,55200.0,227.0,552.0,85.63405797101449,7.427536231884058,41.0
251,5.0,5.0,202.0,0.87,51900.0,57300.0,227.0,573.0,90.57591623036649,8.37696335078534,48.0
256,5.0,5.0,204.0,0.87,55960.0,58000.0,227.0,580.0,96.48275862068965,8.275862068965518,48.0
261,5.0,5.0,206.0,0.87,60600.0,53100.0,227.0,531.0,114.12429378531073,9.6045197740113,51.0
266,5.0,5.0,208.0,0.87,50640.0,51100.0,227.0,511.0,99.09980430528375,9.001956947162427,46.0
271,5.0,5.0,210.0,0.87,55900.0,56800.0,227.0,568.0,98.41549295774648,8.450704225352112,48.0
276,5.0,5.0,212.0,0.87,47520.0,55400.0,227.0,554.0,85.77617328519855,7.581227436823104,42.0
281,5.0,5.0,214.0,0.87,57930.0,55800.0,227.0,558.0,103.81720430107526,9.13978494623656,51.0
286,5.0,5.0,216.0,0.87,46530.0,42600.0,227.0,426.0,109.22535211267605,9.859154929577464,42.0
291,5.0,5.0,218.0,0.87,43500.0,43500.0,227.0,435.0,100.0,8.96551724137931,39.0
296,5.0,5.0,220.0,0.87,63030.0,55800.0,227.0,558.0,112.95698924731184,9.498207885304659,53.0
301,5.0,5.0,222.0,0.87,61010.0,50300.0,227.0,503.0,121.29224652087476,10.337972166998012,52.0
306,5.0,5.0,224.0,0.87,52320.0,51700.0,227.0,517.0,101.19922630560929,8.317214700193423,43.0
311,5.0,5.0,226.0,0.87,51080.0,47800.0,227.0,478.0,106.86192468619247,8.99581589958159,43.0
316,5.0,5.0,228.0,0.87,51420.0,48900.0,227.0,489.0,105.15337423312883,8.997955010224949,44.0
321,5.0,5.0,230.0,0.87,41330.0,44400.0,227.0,444.0,93.08558558558559,8.333333333333332,37.0
326,5.0,5.0,232.0,0.87,31790.0,43200.0,227.0,432.0,73.58796296296296,6.944444444444445,30.0
331,5.0,5.0,234.0,0.87,41280.0,43200.0,227.0,432.0,95.55555555555556,8.564814814814815,37.0
336,5.0,5.0,236.0,0.87,43210.0,38200.0,227.0,382.0,113.1151832460733,8.638743455497382,33.0
341,5.0,5.0,238.0,0.87,44330.0,40600.0,227.0,406.0,109.1871921182266,9.35960591133005,38.0
346,5.0,5.0,240.0,0.87,38380.0,42400.0,227.0,424.0,90.51886792452831,8.726415094339622,37.0
351,5.0,5.0,242.0,0.87,32610.0,41400.0,227.0,414.0,78.76811594202898,7.246376811594203,30.0
356,5.0,5.0,244.0,0.87,42960.0,40600.0,227.0,406.0,105.81280788177341,7.635467980295567,31.0
361,5.0,5.0,246.0,0.87,32540.0,38100.0,227.0,381.0,85.40682414698163,8.398950131233596,32.0
366,5.0,5.0,248.0,0.87,29600.0,42000.0,227.0,420.0,70.47619047619048,6.904761904761905,29.0
371,5.0,5.0,250.0,0.87,40500.0,37300.0,227.0,373.0,108.57908847184987,8.579088471849866,32.0
376,5.0,5.0,252.0,0.87,37840.0,34300.0,227.0,343.0,110.32069970845481,9.037900874635568,31.0
381,5.0,5.0,254.0,0.87,32480.0,38500.0,227.0,385.0,84.36363636363636,7.2727272727272725,28.0
386,5.0,5.0,256.0,0.87,32860.0,37200.0,227.0,372.0,88.33333333333333,8.60215053763441,32.0
391,5.0,5.0,258.0,0.87,32430.0,37000.0,227.0,370.0,87.64864864864865,7.297297297297297,27.0
396,5.0,5.0,260.0,0.87,39200.0,41000.0,227.0,410.0,95.60975609756098,9.024390243902438,37.0
401,5.0,5.0,262.0,0.87,33570.0,34700.0,227.0,347.0,96.74351585014409,9.221902017291066,32.0
406,5.0,5.0,264.0,0.87,22350.0,30400.0,227.0,304.0,73.51973684210526,7.894736842105263,24.0
411,5.0,5.0,266.0,0.87,31050.0,34800.0,227.0,348.0,89.22413793103449,7.471264367816093,26.0
416,5.0,5.0,268.0,0.87,28310.0,34200.0,227.0,342.0,82.77777777777777,8.187134502923977,28.0
