,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
260,1.0,8.0,106.0,0.92,90330.0,68800.0,258.0,688.0,131.2936046511628,12.063953488372094,83.0,2.0
684,2.0,5.0,222.0,0.85,53970.0,46900.0,208.0,469.0,115.07462686567165,10.66098081023454,50.0,60.0
688,2.0,5.0,224.0,0.9,42880.0,33200.0,208.0,332.0,129.15662650602408,12.650602409638552,42.0,61.0
587,2.0,5.0,156.0,0.92,66970.0,56600.0,208.0,566.0,118.32155477031804,9.540636042402827,54.0,27.0
689,2.0,5.0,224.0,0.92,37550.0,29400.0,208.0,294.0,127.72108843537416,12.925170068027212,38.0,61.0
871,2.0,8.0,178.0,0.9,54090.0,46400.0,208.0,464.0,116.57327586206895,10.344827586206897,48.0,38.0
892,2.0,8.0,192.0,0.9,47540.0,41200.0,208.0,412.0,115.38834951456312,10.92233009708738,45.0,45.0
893,2.0,8.0,192.0,0.92,42280.0,35600.0,208.0,356.0,118.76404494382022,11.51685393258427,41.0,45.0
1023,3.0,5.0,112.0,0.85,129300.0,105700.0,124.0,1057.0,122.32734153263957,6.149479659413434,65.0,5.0
1038,3.0,5.0,122.0,0.85,133320.0,113700.0,124.0,1137.0,117.25593667546175,6.156552330694811,70.0,10.0
1104,3.0,5.0,166.0,0.85,82360.0,66600.0,124.0,666.0,123.66366366366366,7.057057057057057,47.0,32.0
1131,3.0,5.0,184.0,0.85,66080.0,55500.0,124.0,555.0,119.06306306306308,6.666666666666667,37.0,41.0
1158,3.0,5.0,202.0,0.85,76190.0,59900.0,124.0,599.0,127.19532554257096,6.3439065108514185,38.0,50.0
1227,3.0,5.0,248.0,0.85,51680.0,44200.0,124.0,442.0,116.92307692307692,7.6923076923076925,34.0,73.0
1239,3.0,5.0,256.0,0.85,48520.0,36800.0,124.0,368.0,131.84782608695653,7.608695652173914,28.0,77.0
1242,3.0,5.0,258.0,0.85,46510.0,36700.0,124.0,367.0,126.73024523160764,7.356948228882834,27.0,78.0
1245,3.0,5.0,260.0,0.85,51270.0,38900.0,124.0,389.0,131.79948586118252,6.940874035989718,27.0,79.0
1254,3.0,5.0,266.0,0.85,47150.0,37100.0,124.0,371.0,127.08894878706198,7.816711590296496,29.0,82.0
1039,3.0,5.0,122.0,0.9,119250.0,97500.0,124.0,975.0,122.30769230769232,6.564102564102564,64.0,10.0
1105,3.0,5.0,166.0,0.9,71030.0,54400.0,124.0,544.0,130.56985294117646,7.352941176470589,40.0,32.0
1132,3.0,5.0,184.0,0.9,55420.0,45900.0,124.0,459.0,120.74074074074076,6.535947712418301,30.0,41.0
1240,3.0,5.0,256.0,0.9,33650.0,25900.0,124.0,259.0,129.9227799227799,8.108108108108109,21.0,77.0
1243,3.0,5.0,258.0,0.9,34590.0,28400.0,124.0,284.0,121.79577464788731,7.746478873239436,22.0,78.0
1246,3.0,5.0,260.0,0.9,37440.0,30200.0,124.0,302.0,123.97350993377484,6.622516556291391,20.0,79.0
1252,3.0,5.0,264.0,0.9,36190.0,28700.0,124.0,287.0,126.09756097560977,7.665505226480835,22.0,81.0
1255,3.0,5.0,266.0,0.9,35410.0,28800.0,124.0,288.0,122.95138888888889,8.333333333333332,24.0,82.0
1040,3.0,5.0,122.0,0.92,104460.0,90000.0,124.0,900.0,116.06666666666668,6.222222222222222,56.0,10.0
1106,3.0,5.0,166.0,0.92,60330.0,49000.0,124.0,490.0,123.12244897959184,6.73469387755102,33.0,32.0
1112,3.0,5.0,170.0,0.92,65290.0,53300.0,124.0,533.0,122.4953095684803,6.378986866791744,34.0,34.0
1127,3.0,5.0,180.0,0.92,54090.0,44600.0,124.0,446.0,121.2780269058296,7.847533632286996,35.0,39.0
1133,3.0,5.0,184.0,0.92,48180.0,40900.0,124.0,409.0,117.799511002445,6.356968215158925,26.0,41.0
1157,3.0,5.0,200.0,0.92,40440.0,33500.0,124.0,335.0,120.71641791044776,6.865671641791045,23.0,49.0
