,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
684,4107.0,2,1,40.0,0.132,0.19
685,4108.0,4,1,40.0,0.531,0.13
686,4109.0,4,1,39.0,0.411,0.15
687,4110.0,2,1,39.0,0.250,0.14
688,4111.0,2,1,39.0,0.340,0.19
689,4112.0,3,1,39.0,0.366,0.19
690,4113.0,3,1,39.0,0.326,0.18
691,4114.0,2,1,39.0,0.313,0.18
692,4116.0,3,1,38.0,0.343,0.18
693,4117.0,4,0,38.0,0.450,0.18
694,4118.0,3,1,38.0,0.346,0.16
695,4119.0,3,1,38.0,0.350,0.15
696,4120.0,3,1,38.0,0.387,0.18
697,4121.0,2,1,38.0,0.275,0.15
698,4122.0,2,1,38.0,0.284,0.16
699,4123.0,3,0,38.0,0.438,0.19
700,4124.0,3,1,37.0,0.393,0.15
701,4126.0,2,1,40.0,0.288,0.17
702,4128.0,1,1,39.0,0.295,0.17
703,4129.0,2,1,39.0,0.250,0.18
704,4131.0,4,1,39.0,0.410,0.17
705,4133.0,3,1,39.0,0.436,0.16
706,4134.0,3,1,39.0,0.434,0.16
707,4136.0,4,1,39.0,0.537,0.14
708,4137.0,4,1,39.0,0.459,0.16
709,4138.0,2,1,39.0,0.333,0.16
710,4139.0,2,1,39.0,0.305,0.16
711,4140.0,4,1,39.0,0.479,0.14
712,4142.0,3,1,38.0,0.373,0.17
713,4143.0,2,1,38.0,0.192,0.15
714,4144.0,2,1,38.0,0.122,0.24
715,4145.0,2,1,38.0,0.190,0.24
716,4146.0,2,1,38.0,0.245,0.17
717,4148.0,4,1,37.0,0.583,0.15
718,4150.0,4,1,37.0,0.491,0.14
719,4151.0,2,1,37.0,0.228,0.20
720,4152.0,3,1,39.0,0.393,0.18
721,4153.0,1,1,39.0,0.122,0.19
722,4154.0,3,1,39.0,0.393,0.17
723,4155.0,3,1,39.0,0.427,0.16
724,4156.0,3,1,38.0,0.413,0.16
725,4158.0,2,1,38.0,0.275,0.16
726,4159.0,3,1,38.0,0.410,0.18
727,4161.0,2,1,38.0,0.320,0.14
728,4162.0,2,1,38.0,0.234,0.16
729,4163.0,4,1,37.0,0.466,0.18
730,4164.0,2,1,37.0,0.117,0.17
731,4166.0,4,1,37.0,0.544,0.13
732,4167.0,2,1,37.0,0.179,0.19
733,4168.0,4,1,37.0,0.529,0.15
734,4169.0,2,1,37.0,0.244,0.18
735,4170.0,2,0,37.0,0.159,0.19
736,4171.0,4,1,37.0,0.605,0.17
737,4172.0,4,1,37.0,0.443,0.15
738,4173.0,4,1,37.0,0.442,0.18
739,4174.0,4,1,37.0,0.642,0.17
740,4175.0,3,1,37.0,0.345,0.16
741,4176.0,2,1,37.0,0.266,0.15
742,4177.0,3,1,37.0,0.322,0.16
743,4179.0,3,1,36.0,0.412,0.15
744,4180.0,3,1,36.0,0.315,0.18
745,4181.0,2,1,36.0,0.226,0.20
746,4182.0,3,1,36.0,0.372,0.18
747,4183.0,3,0,33.0,0.393,0.13
748,4184.0,4,1,33.0,0.546,0.17
749,4185.0,2,1,39.0,0.244,0.17
750,4186.0,2,1,39.0,0.162,0.18
751,4187.0,2,1,38.0,0.258,0.17
752,4188.0,4,1,38.0,0.521,0.14
753,4189.0,4,1,38.0,0.500,0.17
754,4190.0,4,0,38.0,0.507,0.16
755,4191.0,4,1,38.0,0.485,0.15
756,4193.0,4,1,38.0,0.426,0.15
757,4194.0,2,1,38.0,0.089,0.22
758,4195.0,2,1,37.0,0.266,0.13
759,4196.0,2,1,37.0,0.271,0.17
760,4197.0,2,1,37.0,0.217,0.18
761,4198.0,2,1,37.0,0.218,0.18
762,4199.0,3,1,37.0,0.402,0.17
763,4200.0,2,1,37.0,0.184,0.19
764,4201.0,2,1,37.0,0.336,0.18
765,4202.0,3,1,37.0,0.394,0.19
766,4203.0,2,1,37.0,0.280,0.16
767,4204.0,2,1,37.0,0.311,0.18
768,4205.0,4,1,37.0,0.578,0.14
769,4207.0,4,1,36.0,0.491,0.14
770,4208.0,1,0,36.0,0.000,0.00
771,4209.0,3,1,36.0,0.376,0.16
772,4210.0,3,1,36.0,0.307,0.17
773,4211.0,2,1,36.0,0.267,0.15
774,4212.0,2,1,35.0,0.218,0.18
775,4213.0,2,1,35.0,0.230,0.15
776,4214.0,3,1,35.0,0.426,0.16
777,4215.0,3,1,35.0,0.386,0.17
778,4216.0,4,1,34.0,0.495,0.15
779,4218.0,3,1,38.0,0.349,0.18
780,4219.0,2,1,38.0,0.195,0.16
781,4220.0,2,1,38.0,0.290,0.17
782,4221.0,2,1,38.0,0.190,0.14
783,4222.0,2,1,38.0,0.371,0.19
784,4224.0,2,0,37.0,0.191,0.19
785,4225.0,3,0,37.0,0.410,0.15
786,4226.0,2,1,37.0,0.256,0.17
787,4227.0,4,1,36.0,0.516,0.15
788,4228.0,3,1,36.0,0.371,0.18
789,4229.0,2,1,36.0,0.234,0.19
790,4230.0,3,1,36.0,0.349,0.15
791,4231.0,2,1,36.0,0.241,0.21
792,4232.0,2,1,36.0,0.215,0.18
793,4233.0,3,1,36.0,0.473,0.15
794,4234.0,2,1,36.0,0.240,0.19
795,4236.0,4,1,36.0,0.436,0.14
796,4237.0,4,1,36.0,0.528,0.16
797,4238.0,4,1,35.0,0.575,0.14
798,4239.0,4,1,35.0,0.605,0.15
799,4240.0,2,0,35.0,0.305,0.16
800,4241.0,2,1,34.0,0.252,0.17
801,4243.0,2,0,34.0,0.229,0.15
802,4244.0,2,0,33.0,0.344,0.12
803,4245.0,2,1,38.0,0.277,0.19
804,4246.0,2,0,37.0,0.236,0.20
805,4247.0,3,1,37.0,0.360,0.16
806,4248.0,2,1,37.0,0.287,0.17
807,4249.0,2,1,37.0,0.186,0.18
808,4250.0,2,1,37.0,0.160,0.17
809,4251.0,2,1,36.0,0.186,0.21
810,4252.0,2,1,36.0,0.296,0.17
811,4253.0,2,1,36.0,0.172,0.20
812,4254.0,3,1,36.0,0.379,0.16
813,4256.0,4,1,36.0,0.585,0.14
814,4257.0,3,1,36.0,0.384,0.14
815,4258.0,2,1,36.0,0.190,0.22
816,4259.0,3,1,35.0,0.352,0.16
817,4260.0,3,1,35.0,0.382,0.15
818,4261.0,3,1,35.0,0.440,0.15
819,4262.0,4,1,35.0,0.500,0.14
820,4263.0,2,1,35.0,0.333,0.18
821,4264.0,4,1,35.0,0.485,0.17
822,4265.0,2,1,34.0,0.164,0.19
823,4266.0,4,1,34.0,0.462,0.15
824,4268.0,2,1,34.0,0.166,0.15
825,4269.0,4,1,34.0,0.539,0.14
826,4270.0,1,1,37.0,0.065,0.23
827,4271.0,2,1,37.0,0.319,0.16
828,4272.0,3,1,37.0,0.388,0.17
829,4273.0,2,1,37.0,0.265,0.18
830,4274.0,2,1,37.0,0.214,0.19
831,4275.0,2,0,37.0,0.184,0.23
832,4276.0,3,1,36.0,0.439,0.17
833,4277.0,2,1,36.0,0.293,0.15
834,4278.0,4,1,36.0,0.531,0.13
835,4281.0,2,1,36.0,0.327,0.16
836,4282.0,2,0,36.0,0.156,0.16
837,4283.0,2,0,35.0,0.177,0.20
838,4284.0,2,1,35.0,0.062,0.21
839,4285.0,2,1,35.0,0.263,0.20
840,4286.0,3,0,35.0,0.364,0.17
841,4287.0,4,1,35.0,0.536,0.15
842,4288.0,3,1,35.0,0.402,0.18
843,4289.0,3,0,35.0,0.431,0.14
844,4290.0,4,1,35.0,0.613,0.13
845,4292.0,3,1,34.0,0.376,0.16
846,4293.0,2,1,34.0,0.268,0.18
847,4294.0,4,1,33.0,0.456,0.18
848,4295.0,4,1,33.0,0.422,0.14
849,4296.0,4,1,32.0,0.473,0.13
850,4297.0,4,1,37.0,0.462,0.13
851,4298.0,2,1,37.0,0.291,0.15
852,4299.0,2,1,37.0,0.357,0.13
853,4300.0,2,0,36.0,0.288,0.19
854,4301.0,3,1,36.0,0.454,0.16
855,4302.0,3,1,36.0,0.445,0.17
856,4303.0,2,1,36.0,0.317,0.20
857,4304.0,3,0,36.0,0.387,0.17
858,4305.0,4,1,36.0,0.455,0.14
859,4306.0,2,1,36.0,0.280,0.16
860,4307.0,2,1,36.0,0.114,0.18
861,4308.0,4,1,36.0,0.449,0.15
862,4309.0,2,1,35.0,0.096,0.19
863,4310.0,2,1,35.0,0.232,0.15
864,4311.0,4,1,35.0,0.448,0.15
865,4313.0,2,0,35.0,0.306,0.17
866,4314.0,3,1,35.0,0.333,0.16
867,4315.0,2,1,35.0,0.284,0.18
868,4316.0,2,1,35.0,0.294,0.16
869,4317.0,2,0,35.0,0.156,0.17
870,4318.0,3,1,35.0,0.377,0.15
871,4319.0,3,1,34.0,0.404,0.18
872,4320.0,4,1,34.0,0.648,0.13
873,4321.0,2,1,34.0,0.344,0.17
874,4322.0,2,1,33.0,0.135,0.19
875,4323.0,2,1,33.0,0.194,0.17
876,4324.0,4,1,32.0,0.523,0.14
877,4325.0,2,1,36.0,0.254,0.13
878,4327.0,2,1,36.0,0.234,0.19
879,4329.0,2,1,36.0,0.235,0.18
880,4330.0,4,1,36.0,0.454,0.15
881,4331.0,3,1,36.0,0.352,0.16
882,4332.0,2,1,36.0,0.204,0.16
883,4333.0,2,1,36.0,0.135,0.18
884,4335.0,4,1,35.0,0.434,0.13
885,4336.0,3,1,35.0,0.472,0.15
886,4337.0,4,1,35.0,0.542,0.14
887,4338.0,2,0,35.0,0.115,0.19
888,4339.0,2,1,35.0,0.223,0.18
889,4340.0,3,1,35.0,0.308,0.18
890,4342.0,4,1,35.0,0.444,0.13
891,4343.0,2,1,35.0,0.130,0.21
892,4344.0,4,1,34.0,0.572,0.15
893,4345.0,2,1,34.0,0.244,0.15
894,4346.0,2,1,34.0,0.301,0.20
895,4347.0,4,0,34.0,0.491,0.16
896,4348.0,3,1,34.0,0.359,0.18
897,4349.0,2,0,34.0,0.321,0.16
898,4350.0,4,1,33.0,0.528,0.14
899,4351.0,4,1,33.0,0.496,0.16
900,4352.0,4,1,33.0,0.519,0.12
901,4353.0,2,1,31.0,0.206,0.17
902,4354.0,2,0,36.0,0.128,0.19
903,4355.0,2,1,36.0,0.236,0.21
904,4356.0,4,1,35.0,0.422,0.17
905,4357.0,4,1,35.0,0.539,0.16
906,4358.0,2,1,35.0,0.301,0.20
907,4359.0,4,1,35.0,0.489,0.12
908,4360.0,2,1,35.0,0.235,0.18
909,4361.0,4,1,35.0,0.463,0.15
910,4362.0,4,1,34.0,0.490,0.12
911,4363.0,4,1,34.0,0.457,0.15
912,4364.0,4,1,34.0,0.515,0.16
913,4365.0,2,1,34.0,0.330,0.18
914,4366.0,4,1,34.0,0.495,0.15
915,4367.0,3,1,34.0,0.370,0.19
916,4368.0,2,1,34.0,0.318,0.20
917,4369.0,3,1,34.0,0.406,0.17
918,4370.0,4,1,33.0,0.606,0.17
919,4371.0,4,1,32.0,0.485,0.14
920,4372.0,3,0,32.0,0.352,0.16
921,4373.0,3,0,31.0,0.344,0.19
922,4374.0,2,1,35.0,0.177,0.15
923,4375.0,3,1,35.0,0.409,0.18
924,4376.0,3,1,35.0,0.372,0.16
925,4377.0,3,1,35.0,0.380,0.18
926,4379.0,3,1,35.0,0.406,0.17
927,4380.0,2,1,35.0,0.287,0.19
928,4381.0,2,1,35.0,0.257,0.19
929,4382.0,3,1,35.0,0.368,0.17
930,4383.0,2,1,34.0,0.300,0.17
931,4384.0,4,1,34.0,0.394,0.18
932,4385.0,1,0,34.0,0.000,0.00
933,4387.0,4,0,34.0,0.598,0.17
934,4388.0,4,1,34.0,0.451,0.16
935,4389.0,2,1,34.0,0.238,0.18
