,racer_1_rank,racer_1_age,racer_1_doub,racer_1_ave_st,racer_2_rank,racer_2_age,racer_2_doub,racer_2_ave_st,racer_3_rank,racer_3_age,racer_3_doub,racer_3_ave_st,racer_4_rank,racer_4_age,racer_4_doub,racer_4_ave_st,racer_5_rank,racer_5_age,racer_5_doub,racer_5_ave_st,racer_6_rank,racer_6_age,racer_6_doub,racer_6_ave_st,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_10,race_11,race_12,racer_1_male_0,racer_1_male_1,racer_2_male_0,racer_2_male_1,racer_3_male_0,racer_3_male_1,racer_4_male_0,racer_4_male_1,racer_5_male_0,racer_5_male_1,racer_6_male_0,racer_6_male_1
8782,4,43.0,0.426,0.14,4,33.0,0.581,0.14,4,35.0,0.472,0.14,3,44.0,0.439,0.14,4,42.0,0.387,0.17,4,37.0,0.532,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8783,4,29.0,0.542,0.13,4,45.0,0.529,0.17,4,47.0,0.529,0.17,4,44.0,0.509,0.16,4,32.0,0.46,0.14,4,33.0,0.488,0.15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8784,4,39.0,0.508,0.14,4,29.0,0.512,0.16,4,49.0,0.537,0.15,4,37.0,0.449,0.18,4,44.0,0.654,0.16,4,39.0,0.451,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8785,4,32.0,0.495,0.16,4,30.0,0.511,0.13,4,40.0,0.551,0.13,4,42.0,0.503,0.16,4,41.0,0.5,0.12,4,37.0,0.425,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
8786,4,31.0,0.517,0.15,4,35.0,0.472,0.14,4,37.0,0.532,0.17,4,36.0,0.453,0.15,3,48.0,0.363,0.15,4,32.0,0.515,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8787,4,29.0,0.512,0.16,4,33.0,0.557,0.16,4,41.0,0.5,0.12,4,43.0,0.477,0.16,4,35.0,0.564,0.15,4,47.0,0.462,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8788,4,28.0,0.434,0.15,4,41.0,0.58,0.11,4,30.0,0.42,0.15,4,29.0,0.542,0.13,4,37.0,0.449,0.18,4,37.0,0.532,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8789,4,49.0,0.512,0.15,3,44.0,0.439,0.14,3,48.0,0.363,0.15,4,36.0,0.555,0.14,4,29.0,0.608,0.14,4,51.0,0.577,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8790,1,35.0,0.446,0.15,4,29.0,0.542,0.13,4,42.0,0.387,0.17,4,38.0,0.406,0.16,4,37.0,0.425,0.18,4,43.0,0.477,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8791,4,46.0,0.503,0.16,4,30.0,0.42,0.15,4,39.0,0.508,0.14,4,41.0,0.5,0.12,4,33.0,0.581,0.14,4,34.0,0.416,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8792,4,33.0,0.557,0.16,4,39.0,0.451,0.16,4,32.0,0.495,0.16,4,41.0,0.58,0.11,4,36.0,0.555,0.14,4,45.0,0.529,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8793,4,30.0,0.511,0.13,4,49.0,0.537,0.15,4,29.0,0.608,0.14,4,28.0,0.434,0.15,4,35.0,0.444,0.19,4,45.0,0.542,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8794,4,36.0,0.453,0.15,4,44.0,0.654,0.16,4,37.0,0.425,0.18,4,49.0,0.512,0.15,4,47.0,0.505,0.15,4,32.0,0.46,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8795,4,40.0,0.551,0.13,4,42.0,0.387,0.17,4,38.0,0.458,0.14,4,34.0,0.416,0.13,4,37.0,0.532,0.15,4,43.0,0.568,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
8796,4,32.0,0.515,0.17,4,51.0,0.577,0.14,4,36.0,0.555,0.14,4,39.0,0.451,0.16,4,30.0,0.511,0.13,4,38.0,0.406,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8797,4,33.0,0.581,0.14,4,37.0,0.532,0.17,4,44.0,0.654,0.16,4,38.0,0.458,0.14,4,33.0,0.557,0.16,4,46.0,0.503,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8798,3,48.0,0.363,0.15,4,36.0,0.483,0.14,4,35.0,0.564,0.15,4,40.0,0.551,0.13,4,49.0,0.512,0.15,4,29.0,0.542,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8799,4,49.0,0.537,0.15,4,37.0,0.532,0.15,4,29.0,0.512,0.16,4,31.0,0.517,0.15,4,43.0,0.568,0.17,4,41.0,0.5,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8800,4,43.0,0.477,0.16,4,37.0,0.449,0.18,4,47.0,0.529,0.17,4,37.0,0.425,0.18,4,28.0,0.434,0.15,4,39.0,0.508,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8801,4,34.0,0.416,0.13,4,36.0,0.453,0.15,4,51.0,0.577,0.14,4,29.0,0.608,0.14,4,33.0,0.488,0.15,4,43.0,0.426,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8802,4,29.0,0.479,0.16,4,40.0,0.551,0.13,4,44.0,0.509,0.16,4,45.0,0.529,0.17,4,38.0,0.406,0.16,4,44.0,0.654,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8803,4,47.0,0.505,0.15,4,31.0,0.517,0.15,4,30.0,0.511,0.13,4,37.0,0.532,0.17,4,32.0,0.495,0.16,4,30.0,0.42,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8804,4,39.0,0.451,0.16,4,32.0,0.46,0.14,4,35.0,0.472,0.14,4,43.0,0.568,0.17,4,39.0,0.508,0.14,4,35.0,0.444,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8805,4,29.0,0.608,0.14,4,37.0,0.425,0.18,4,36.0,0.483,0.14,4,49.0,0.537,0.15,4,46.0,0.503,0.16,4,41.0,0.58,0.11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8806,4,44.0,0.509,0.16,4,32.0,0.515,0.17,4,42.0,0.387,0.17,4,33.0,0.581,0.14,4,45.0,0.542,0.18,1,35.0,0.446,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8807,4,47.0,0.529,0.17,4,35.0,0.564,0.15,4,45.0,0.529,0.17,4,43.0,0.426,0.14,4,29.0,0.512,0.16,4,38.0,0.458,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
8808,4,35.0,0.564,0.15,4,45.0,0.542,0.18,4,35.0,0.444,0.19,4,38.0,0.406,0.16,4,37.0,0.532,0.15,4,39.0,0.451,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8809,4,35.0,0.472,0.14,4,36.0,0.483,0.14,3,48.0,0.363,0.15,4,43.0,0.426,0.14,4,29.0,0.512,0.16,4,33.0,0.488,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8810,4,49.0,0.537,0.15,1,35.0,0.446,0.15,4,28.0,0.434,0.15,4,46.0,0.503,0.16,4,33.0,0.557,0.16,4,49.0,0.512,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8811,4,51.0,0.577,0.14,4,29.0,0.542,0.13,4,37.0,0.425,0.18,4,43.0,0.477,0.16,4,45.0,0.529,0.17,4,34.0,0.416,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8812,4,41.0,0.5,0.12,4,37.0,0.532,0.17,4,33.0,0.581,0.14,4,35.0,0.564,0.15,4,35.0,0.444,0.19,4,47.0,0.529,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8813,4,28.0,0.434,0.15,4,32.0,0.495,0.16,4,38.0,0.406,0.16,4,45.0,0.542,0.18,4,43.0,0.426,0.14,3,48.0,0.363,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8814,4,39.0,0.451,0.16,4,33.0,0.557,0.16,4,33.0,0.488,0.15,4,29.0,0.512,0.16,4,49.0,0.537,0.15,4,32.0,0.515,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8815,4,37.0,0.425,0.18,4,49.0,0.512,0.15,1,35.0,0.446,0.15,4,37.0,0.532,0.15,4,36.0,0.483,0.14,4,45.0,0.529,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8816,4,37.0,0.449,0.18,4,44.0,0.654,0.16,4,39.0,0.508,0.14,4,41.0,0.58,0.11,4,32.0,0.46,0.14,4,29.0,0.608,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8817,4,44.0,0.509,0.16,4,43.0,0.568,0.17,4,30.0,0.42,0.15,4,29.0,0.479,0.16,4,36.0,0.555,0.14,4,30.0,0.511,0.13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8818,4,40.0,0.551,0.13,4,42.0,0.387,0.17,4,36.0,0.453,0.15,4,47.0,0.505,0.15,4,31.0,0.517,0.15,4,38.0,0.458,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8819,4,32.0,0.495,0.16,4,46.0,0.503,0.16,4,41.0,0.5,0.12,4,34.0,0.416,0.13,4,32.0,0.515,0.17,4,35.0,0.472,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
8820,4,33.0,0.488,0.15,4,37.0,0.532,0.15,4,45.0,0.542,0.18,4,32.0,0.495,0.16,4,37.0,0.532,0.17,4,29.0,0.542,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8821,4,30.0,0.511,0.13,4,47.0,0.529,0.17,4,34.0,0.416,0.13,4,35.0,0.444,0.19,4,28.0,0.434,0.15,3,48.0,0.363,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8822,4,32.0,0.515,0.17,4,29.0,0.479,0.16,4,35.0,0.472,0.14,4,45.0,0.529,0.17,4,30.0,0.42,0.15,1,35.0,0.446,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8823,4,49.0,0.512,0.15,4,43.0,0.426,0.14,4,33.0,0.557,0.16,4,42.0,0.387,0.17,4,43.0,0.477,0.16,4,47.0,0.505,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8824,4,38.0,0.458,0.14,4,41.0,0.58,0.11,4,36.0,0.483,0.14,4,29.0,0.542,0.13,4,33.0,0.581,0.14,4,35.0,0.564,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8825,4,36.0,0.555,0.14,4,35.0,0.444,0.19,4,32.0,0.46,0.14,4,37.0,0.532,0.17,4,38.0,0.406,0.16,4,37.0,0.425,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8826,4,29.0,0.608,0.14,4,39.0,0.508,0.14,4,46.0,0.503,0.16,4,35.0,0.472,0.14,4,45.0,0.542,0.18,4,49.0,0.537,0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8827,4,45.0,0.529,0.17,4,43.0,0.477,0.16,4,31.0,0.517,0.15,4,47.0,0.529,0.17,4,33.0,0.488,0.15,4,41.0,0.5,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8828,1,35.0,0.446,0.15,4,29.0,0.512,0.16,4,43.0,0.426,0.14,4,33.0,0.581,0.14,4,39.0,0.451,0.16,4,28.0,0.434,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8829,4,47.0,0.505,0.15,4,32.0,0.46,0.14,4,30.0,0.511,0.13,4,39.0,0.508,0.14,4,29.0,0.479,0.16,4,38.0,0.458,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8830,4,42.0,0.387,0.17,4,30.0,0.42,0.15,4,41.0,0.58,0.11,4,31.0,0.517,0.15,4,36.0,0.555,0.14,4,29.0,0.608,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8831,4,40.0,0.551,0.13,4,44.0,0.509,0.16,4,37.0,0.449,0.18,4,44.0,0.654,0.16,4,43.0,0.568,0.17,4,36.0,0.453,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
8832,3,30.0,0.328,0.19,3,41.0,0.392,0.17,1,25.0,0.204,0.19,4,48.0,0.456,0.15,2,38.0,0.26,0.18,3,32.0,0.383,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8833,4,33.0,0.439,0.15,2,27.0,0.225,0.18,3,39.0,0.3,0.16,2,37.0,0.336,0.22,2,42.0,0.247,0.17,3,38.0,0.418,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8834,4,42.0,0.496,0.12,1,51.0,0.14,0.24,2,62.0,0.073,0.21,2,30.0,0.173,0.19,2,47.0,0.195,0.16,2,28.0,0.038,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8835,3,41.0,0.392,0.17,4,37.0,0.569,0.15,3,40.0,0.353,0.18,3,24.0,0.36,0.11,3,32.0,0.389,0.17,2,31.0,0.32,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8836,2,44.0,0.301,0.19,2,27.0,0.204,0.17,2,38.0,0.26,0.18,2,27.0,0.152,0.14,4,33.0,0.452,0.18,2,22.0,0.236,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8837,3,40.0,0.353,0.18,3,30.0,0.328,0.19,4,33.0,0.439,0.15,4,39.0,0.458,0.18,3,32.0,0.348,0.17,3,40.0,0.379,0.15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8838,4,48.0,0.456,0.15,4,32.0,0.51,0.13,3,27.0,0.382,0.14,3,48.0,0.435,0.16,3,39.0,0.3,0.16,3,32.0,0.389,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8839,4,37.0,0.569,0.15,4,42.0,0.496,0.12,4,38.0,0.55,0.16,3,38.0,0.418,0.19,4,36.0,0.563,0.15,4,33.0,0.452,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
8840,2,30.0,0.173,0.19,1,25.0,0.204,0.19,2,30.0,0.152,0.18,4,37.0,0.569,0.15,2,27.0,0.204,0.17,2,22.0,0.236,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8841,2,54.0,0.228,0.19,3,27.0,0.382,0.14,3,40.0,0.379,0.15,2,44.0,0.301,0.19,3,33.0,0.362,0.2,3,40.0,0.353,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8842,2,47.0,0.195,0.16,4,42.0,0.569,0.14,2,37.0,0.336,0.22,2,43.0,0.198,0.21,4,38.0,0.55,0.16,1,51.0,0.14,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8843,2,46.0,0.119,0.2,2,38.0,0.26,0.18,4,40.0,0.469,0.19,4,42.0,0.496,0.12,2,62.0,0.073,0.21,4,48.0,0.456,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8844,3,48.0,0.435,0.16,4,39.0,0.458,0.18,4,33.0,0.452,0.18,3,32.0,0.389,0.17,4,33.0,0.439,0.15,2,28.0,0.038,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8845,3,38.0,0.418,0.19,2,31.0,0.32,0.17,2,27.0,0.204,0.17,3,24.0,0.36,0.11,2,33.0,0.215,0.18,2,29.0,0.03,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8846,3,39.0,0.3,0.16,4,36.0,0.563,0.15,3,32.0,0.383,0.18,2,54.0,0.228,0.19,2,43.0,0.198,0.21,2,30.0,0.152,0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8847,3,40.0,0.379,0.15,2,42.0,0.247,0.17,2,30.0,0.173,0.19,2,27.0,0.225,0.18,4,32.0,0.51,0.13,2,27.0,0.152,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8848,4,39.0,0.458,0.18,3,32.0,0.348,0.17,2,46.0,0.119,0.2,3,33.0,0.362,0.2,3,41.0,0.392,0.17,4,38.0,0.55,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8849,3,32.0,0.389,0.17,3,32.0,0.383,0.18,4,42.0,0.496,0.12,2,47.0,0.195,0.16,2,44.0,0.301,0.19,3,24.0,0.36,0.11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8850,4,40.0,0.469,0.19,4,33.0,0.452,0.18,4,37.0,0.569,0.15,3,30.0,0.328,0.19,3,40.0,0.353,0.18,2,37.0,0.336,0.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8851,4,36.0,0.563,0.15,3,38.0,0.418,0.19,4,32.0,0.51,0.13,4,42.0,0.569,0.14,4,48.0,0.456,0.15,4,33.0,0.439,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
8852,2,38.0,0.26,0.18,2,33.0,0.215,0.18,2,27.0,0.225,0.18,4,38.0,0.55,0.16,1,25.0,0.204,0.19,2,28.0,0.038,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8853,3,27.0,0.382,0.14,3,39.0,0.3,0.16,4,39.0,0.458,0.18,3,41.0,0.392,0.17,3,30.0,0.328,0.19,3,24.0,0.36,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8854,2,42.0,0.247,0.17,2,62.0,0.073,0.21,3,32.0,0.348,0.17,4,36.0,0.563,0.15,3,40.0,0.379,0.15,2,22.0,0.236,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8855,2,37.0,0.336,0.22,4,48.0,0.456,0.15,3,38.0,0.418,0.19,2,27.0,0.204,0.17,2,27.0,0.225,0.18,2,43.0,0.198,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8856,4,33.0,0.452,0.18,2,30.0,0.152,0.18,3,33.0,0.362,0.2,2,28.0,0.038,0.17,2,30.0,0.173,0.19,2,27.0,0.152,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8857,3,32.0,0.383,0.18,4,33.0,0.439,0.15,3,48.0,0.435,0.16,3,39.0,0.3,0.16,4,42.0,0.496,0.12,1,25.0,0.204,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8858,3,32.0,0.348,0.17,2,46.0,0.119,0.2,3,30.0,0.328,0.19,2,33.0,0.215,0.18,4,37.0,0.569,0.15,1,51.0,0.14,0.24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8859,4,32.0,0.51,0.13,2,37.0,0.336,0.22,3,41.0,0.392,0.17,2,29.0,0.03,0.17,4,40.0,0.469,0.19,2,47.0,0.195,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8860,4,42.0,0.569,0.14,3,40.0,0.353,0.18,2,43.0,0.198,0.21,2,22.0,0.236,0.17,3,24.0,0.36,0.11,2,54.0,0.228,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8861,4,38.0,0.55,0.16,2,44.0,0.301,0.19,4,48.0,0.456,0.15,4,33.0,0.452,0.18,3,32.0,0.383,0.18,4,36.0,0.563,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8862,4,37.0,0.569,0.15,4,42.0,0.496,0.12,3,32.0,0.389,0.17,3,38.0,0.418,0.19,4,39.0,0.458,0.18,4,32.0,0.51,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
8863,2,27.0,0.204,0.17,2,62.0,0.073,0.21,2,30.0,0.173,0.19,3,39.0,0.3,0.16,2,28.0,0.038,0.17,2,46.0,0.119,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8864,2,33.0,0.215,0.18,2,43.0,0.198,0.21,2,47.0,0.195,0.16,4,48.0,0.456,0.15,2,31.0,0.32,0.17,2,30.0,0.152,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8865,3,33.0,0.362,0.2,3,48.0,0.435,0.16,4,39.0,0.458,0.18,3,32.0,0.348,0.17,3,38.0,0.418,0.19,2,27.0,0.225,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8866,3,40.0,0.379,0.15,2,37.0,0.336,0.22,3,32.0,0.389,0.17,2,42.0,0.247,0.17,3,27.0,0.382,0.14,3,24.0,0.36,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8867,4,32.0,0.51,0.13,2,38.0,0.26,0.18,3,32.0,0.383,0.18,2,62.0,0.073,0.21,2,27.0,0.152,0.14,2,22.0,0.236,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8868,4,42.0,0.496,0.12,2,30.0,0.173,0.19,2,54.0,0.228,0.19,1,25.0,0.204,0.19,2,29.0,0.03,0.17,2,33.0,0.215,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8869,2,44.0,0.301,0.19,3,33.0,0.362,0.2,4,40.0,0.469,0.19,3,27.0,0.382,0.14,2,27.0,0.204,0.17,1,51.0,0.14,0.24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8870,3,40.0,0.353,0.18,2,42.0,0.247,0.17,2,31.0,0.32,0.17,2,46.0,0.119,0.2,2,38.0,0.26,0.18,2,29.0,0.03,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8871,2,54.0,0.228,0.19,4,40.0,0.469,0.19,3,48.0,0.435,0.16,4,32.0,0.51,0.13,3,24.0,0.36,0.11,3,40.0,0.379,0.15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8872,3,38.0,0.418,0.19,4,42.0,0.496,0.12,2,37.0,0.336,0.22,4,33.0,0.452,0.18,2,44.0,0.301,0.19,2,27.0,0.152,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
8873,1,45.0,0.09,0.17,1,42.0,0.102,0.2,2,54.0,0.322,0.16,4,47.0,0.49,0.16,2,43.0,0.194,0.19,2,34.0,0.194,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8874,2,42.0,0.223,0.18,3,28.0,0.39,0.15,3,31.0,0.396,0.18,3,32.0,0.406,0.16,3,30.0,0.365,0.17,1,34.0,0.075,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8875,3,45.0,0.367,0.2,2,47.0,0.33,0.18,3,42.0,0.4,0.17,4,32.0,0.459,0.15,2,46.0,0.255,0.17,3,37.0,0.354,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8876,4,36.0,0.513,0.14,3,43.0,0.409,0.17,4,45.0,0.478,0.16,2,43.0,0.265,0.15,2,69.0,0.315,0.15,4,33.0,0.444,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8877,3,49.0,0.342,0.2,2,43.0,0.315,0.18,3,32.0,0.416,0.15,2,37.0,0.16,0.2,4,49.0,0.481,0.18,3,34.0,0.358,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8878,4,33.0,0.488,0.15,1,45.0,0.09,0.17,2,45.0,0.247,0.16,2,45.0,0.261,0.18,2,34.0,0.35,0.18,1,29.0,0.0,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8879,4,49.0,0.573,0.14,2,29.0,0.268,0.17,4,49.0,0.467,0.18,4,38.0,0.525,0.17,3,37.0,0.354,0.13,3,32.0,0.406,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8880,4,45.0,0.554,0.17,2,54.0,0.237,0.17,2,43.0,0.208,0.17,2,43.0,0.194,0.19,4,53.0,0.51,0.14,2,25.0,0.017,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8881,3,43.0,0.409,0.17,4,35.0,0.564,0.15,3,30.0,0.365,0.17,3,49.0,0.342,0.2,2,34.0,0.194,0.21,4,32.0,0.459,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
8882,4,49.0,0.467,0.18,4,47.0,0.49,0.16,3,45.0,0.367,0.2,3,28.0,0.39,0.15,2,43.0,0.265,0.15,3,32.0,0.416,0.15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
