,proba,pred,result,bet,buy_flag,money,gain,date,month,hit_flag,year,day,num_date,range_date,season
19523,0.30215178911857765,0.0,0.0,0.0,0.0,11700.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19524,0.4698307594265729,0.48540590744260137,0.0,4900.0,1.0,62300.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19525,0.37333268518622026,0.18003093511060975,0.0,1800.0,1.0,11960.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19526,0.20662985600332961,0.0,0.0,0.0,0.0,2320.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19527,0.20270750307066118,0.0,0.0,0.0,0.0,7080.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19528,0.2659546616654963,0.0,0.0,0.0,0.0,600.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19529,0.2506518231434797,0.0,0.0,0.0,0.0,10640.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19530,0.28004156912874895,0.0,0.0,0.0,0.0,730.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19531,0.2657368678279028,0.0,0.0,0.0,0.0,550.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19532,0.44684742108844344,0.4126735097822951,0.0,4100.0,1.0,1760.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19533,0.3164450594556455,6.025077301741177e-06,0.0,0.0,1.0,33900.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
19534,0.2973254734759146,0.0,0.0,0.0,0.0,41110.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19535,0.2991461595533022,0.0,0.0,0.0,0.0,12460.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19536,0.30677878188167007,0.0,0.0,0.0,0.0,880.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19537,0.22725339537403405,0.0,0.0,0.0,0.0,1300.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19538,0.15939310036362858,0.0,0.0,0.0,0.0,1240.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19539,0.3492666438136293,0.10387224721813859,0.0,1000.0,1.0,900.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19540,0.20584489622357954,0.0,0.0,0.0,0.0,5550.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19541,0.3384233804389986,0.0695579743263417,0.0,700.0,1.0,1620.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19542,0.34049888000293393,0.07612603930485262,0.0,800.0,1.0,1230.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19543,0.310687749838015,0.0,0.0,0.0,0.0,46080.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19544,0.2507440363475312,0.0,0.0,0.0,0.0,550.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19545,0.34758084512383597,0.09853741818340889,0.0,1000.0,1.0,700.0,0.0,2021-01-17,1,0,2021,17,4,4,wi
19546,0.3755075000397227,0.1869132903383559,0.0,1900.0,1.0,660.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19547,0.26746817590526023,0.0,0.0,0.0,0.0,2530.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19548,0.3430881150384822,0.08431985647235551,0.0,800.0,1.0,3780.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19549,0.33246756502671454,0.05071037574928994,0.0,500.0,1.0,2260.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19550,0.35022449130608785,0.10690342326813163,1.0,1100.0,1.0,5480.0,60280.0,2021-01-26,1,1,2021,26,1,6,wi
19551,0.3727608378800109,0.17822128391615322,0.0,1800.0,1.0,3720.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19552,0.2114025075640961,0.0,0.0,0.0,0.0,2010.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19553,0.3249284317026844,0.026852255798641478,0.0,300.0,1.0,1570.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19554,0.3121777145838785,0.0,0.0,0.0,0.0,4190.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19555,0.3505751252469907,0.10801302914208044,0.0,1100.0,1.0,650.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19556,0.3457911365936956,0.09287375911895257,0.0,900.0,1.0,3360.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19557,0.30624620543146025,0.0,0.0,0.0,0.0,1280.0,0.0,2021-01-26,1,0,2021,26,1,6,wi
19558,0.30270519623386244,0.0,0.0,0.0,0.0,45810.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19559,0.23489252695682628,0.0,0.0,0.0,0.0,5460.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19560,0.40366872357429967,0.27603147145652684,0.0,2800.0,1.0,1220.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19561,0.5172225173256156,0.6353804729571197,0.0,6400.0,1.0,1390.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19562,0.5665063040056405,0.7913424971975465,0.0,7900.0,1.0,930.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19563,0.25107614166657716,0.0,0.0,0.0,0.0,2840.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19564,0.261171009501099,0.0,0.0,0.0,0.0,690.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19565,0.38603793016851845,0.2202375803258989,0.0,2200.0,1.0,560.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19566,0.2897659477845816,0.0,0.0,0.0,0.0,910.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19567,0.2728666335920501,0.0,0.0,0.0,0.0,6620.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19568,0.33681354620967296,0.06446354019271383,0.0,600.0,1.0,500.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19569,0.28957410648845383,0.0,0.0,0.0,0.0,2280.0,0.0,2021-01-27,1,0,2021,27,2,6,wi
19570,0.4299204696709766,0.35910697634144073,0.0,3600.0,1.0,4640.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19571,0.3250406600509252,0.027207410334197712,0.0,300.0,1.0,1340.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19572,0.42842949462443297,0.35438868048766126,0.0,3500.0,1.0,4880.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19573,0.3951563949204809,0.24909360614051912,0.0,2500.0,1.0,810.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19574,0.3843870022766186,0.2150131023942945,0.0,2200.0,1.0,3060.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19575,0.32098017029414977,0.014357703675377032,0.0,100.0,1.0,12600.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19576,0.4315178725468934,0.36416207057908445,0.0,3600.0,1.0,970.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19577,0.5376508207525487,0.7000272821592513,0.0,7000.0,1.0,9320.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19578,0.37279969693371595,0.1783442561365156,0.0,1800.0,1.0,1240.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19579,0.34596894823488333,0.09343645661768973,0.0,900.0,1.0,10460.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19580,0.35656460364922427,0.12696715662870228,0.0,1300.0,1.0,16340.0,0.0,2021-01-28,1,0,2021,28,3,6,wi
19581,0.2772327872291672,0.0,0.0,0.0,0.0,4140.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19582,0.2782181083420478,0.0,0.0,0.0,0.0,29010.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19583,0.323338832137835,0.021821855690078218,0.0,200.0,1.0,1600.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19584,0.2813064956338965,0.0,0.0,0.0,0.0,1310.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19585,0.25251142181439473,0.0,0.0,0.0,0.0,10050.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19586,0.2974835501159717,0.0,0.0,0.0,0.0,600.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19587,0.29782653657205926,0.0,0.0,0.0,0.0,1160.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19588,0.30815413965403554,0.0,0.0,0.0,0.0,14710.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
