,target_com,depth,target_per,total_get_test1,total_use_test1,num_com_test1,num_pred_test1,gain_test1,gain_std_test1,num_hit_test1,buy_hit_per_test1,buy_hit_per_std_test1,plus_month_num_test1,diff_mea_med_test1,total_get_test2,total_use_test2,num_com_test2,num_pred_test2,gain_test2,gain_std_test2,num_hit_test2,buy_hit_per_test2,buy_hit_per_std_test2,plus_month_num_test2,diff_mea_med_test2,total_get_final,total_use_final,num_com_final,num_pred_final,gain_final,gain_std_final,num_hit_final,buy_hit_per_final,buy_hit_per_std_final,plus_month_num_final,diff_mea_med_final
591,4.0,7.0,84.0,1999930.0,2332400.0,70.0,1147.0,85.74558394786486,38.83446187730446,54.0,4.707933740191804,0.15551570793650302,4.0,2313.847222222219,1354720.0,2186000.0,54.0,1075.0,61.97255260750229,56.41352268021742,35.0,3.255813953488372,0.10832559561686651,3.0,8311.555555555562,1601990.0,2417500.0,60.0,1161.0,66.26639089968977,50.551235368363834,41.0,3.5314384151593456,0.17788323218127333,2.0,4538.906746031749
592,4.0,7.0,85.0,2146670.0,2560400.0,70.0,1147.0,83.84119668801749,38.17319484726912,54.0,4.707933740191804,0.15551570793650302,5.0,2356.9126984126924,1411180.0,2331800.0,54.0,1075.0,60.518912428167084,55.195666993106684,36.0,3.3488372093023258,0.09715962192876157,3.0,6918.958333333339,1786460.0,2542700.0,60.0,1161.0,70.25838675423762,52.30960505530512,42.0,3.6175710594315245,0.18178978570580065,3.0,4267.914682539682
593,4.0,7.0,86.0,1928800.0,2397000.0,70.0,1147.0,80.46725073007927,37.83616888046137,55.0,4.795117698343505,0.1597171233689151,4.0,2608.601190476191,1415600.0,2252500.0,54.0,1075.0,62.8457269700333,56.677374924292,36.0,3.3488372093023258,0.11219026774986553,3.0,7849.416666666664,1747840.0,2396500.0,60.0,1161.0,72.93302733152514,49.908597596895284,42.0,3.6175710594315245,0.17804114009712746,3.0,3025.886904761901
594,4.0,7.0,87.0,1974950.0,2309300.0,70.0,1147.0,85.5215866279825,36.064529439569206,55.0,4.795117698343505,0.1597171233689151,4.0,2472.9305555555547,1290730.0,2098300.0,54.0,1075.0,61.51312967640471,53.48849603788588,35.0,3.255813953488372,0.10832559561686651,3.0,7190.083333333336,1621790.0,2305500.0,60.0,1161.0,70.34439384081544,45.70105743668858,41.0,3.5314384151593456,0.17788323218127333,3.0,2977.2202380952367
595,4.0,7.0,88.0,1978380.0,2392200.0,70.0,1147.0,82.7012791572611,33.964765796191664,54.0,4.707933740191804,0.15551570793650302,3.0,2653.6646825396747,1304920.0,2193600.0,54.0,1075.0,59.487600291757836,50.56100321101407,35.0,3.255813953488372,0.1008022948326355,3.0,5928.041666666661,1603860.0,2397100.0,60.0,1161.0,66.90834758666723,51.523657555425224,40.0,3.4453057708871664,0.18117039792319345,2.0,5388.769841269837
596,4.0,7.0,89.0,1913980.0,2332500.0,70.0,1147.0,82.05702036441586,37.91818056857609,54.0,4.707933740191804,0.15551570793650302,5.0,4017.1706349206324,1304610.0,2136800.0,54.0,1075.0,61.05438038187945,56.02727409656429,34.0,3.1627906976744184,0.13644692104615586,3.0,5353.152777777777,1679590.0,2319800.0,60.0,1161.0,72.40236227260971,53.36553792776255,42.0,3.6175710594315245,0.17804114009712746,3.0,3582.8829365079437
597,4.0,7.0,90.0,1900370.0,2302200.0,70.0,1147.0,82.54582573190861,35.647047050270125,55.0,4.795117698343505,0.1597171233689151,3.0,2215.0198412698373,1361920.0,2130400.0,54.0,1075.0,63.92790086368757,56.041722356613796,36.0,3.3488372093023258,0.11219026774986554,3.0,7121.791666666664,1696900.0,2232300.0,60.0,1161.0,76.01576848989832,55.44859299551456,41.0,3.5314384151593456,0.18163513677461407,4.0,4037.130952380947
598,4.0,7.0,91.0,2012990.0,2434000.0,70.0,1147.0,82.70295809367296,35.35902397709135,55.0,4.795117698343505,0.1597171233689151,4.0,4256.283730158735,1317330.0,2190900.0,54.0,1075.0,60.12734492674243,49.87868233145402,35.0,3.255813953488372,0.10832559561686651,3.0,7157.750000000004,1685120.0,2377300.0,60.0,1161.0,70.88377571194212,53.77224754010761,42.0,3.6175710594315245,0.17804114009712746,4.0,4444.178571428569
599,4.0,7.0,92.0,1994050.0,2424600.0,70.0,1147.0,82.24243174131816,30.949794309639294,55.0,4.795117698343505,0.1597171233689151,3.0,2223.466269841265,1365770.0,2184400.0,54.0,1075.0,62.5238051638894,52.379964226435135,37.0,3.441860465116279,0.1008022948326355,3.0,7006.097222222226,1758240.0,2399200.0,60.0,1161.0,73.28442814271425,56.835851308998265,42.0,3.6175710594315245,0.17804114009712746,4.0,4916.734126984127
600,4.0,7.0,93.0,2029710.0,2397000.0,70.0,1147.0,84.67709637046308,41.25447572122131,54.0,4.707933740191804,0.15551570793650302,5.0,4165.533730158728,1344890.0,2132100.0,54.0,1075.0,63.078185826180764,49.76611601442052,36.0,3.3488372093023258,0.11219026774986554,3.0,5016.638888888887,1673880.0,2350200.0,60.0,1161.0,71.22287464896606,52.08032953022326,40.0,3.4453057708871664,0.18117039792319345,4.0,3653.3174603174702
601,4.0,7.0,94.0,1982450.0,2408500.0,70.0,1147.0,82.31056674278597,34.92671222633678,55.0,4.795117698343505,0.1597171233689151,4.0,2212.1051587301554,1308520.0,2156700.0,54.0,1075.0,60.67232345713358,56.30811162592445,33.0,3.0697674418604652,0.12621405121859872,3.0,4682.569444444449,1837800.0,2423000.0,60.0,1161.0,75.84812216260833,53.410755520022775,41.0,3.5314384151593456,0.18163513677461407,4.0,5039.6111111111095
602,4.0,7.0,95.0,2079240.0,2511600.0,70.0,1147.0,82.78547539417104,37.278487203634754,55.0,4.795117698343505,0.1597171233689151,4.0,3603.521825396827,1380940.0,2240300.0,54.0,1075.0,61.64085167165112,50.99088353555251,38.0,3.5348837209302326,0.10368752167864423,3.0,5581.97222222223,1869960.0,2539200.0,60.0,1161.0,73.64366729678639,53.168169863604625,41.0,3.5314384151593456,0.18163513677461407,5.0,2375.8551587301627
603,4.0,7.0,96.0,2047220.0,2477000.0,70.0,1147.0,82.64917238595075,37.40270104874837,54.0,4.707933740191804,0.15551570793650302,5.0,3654.4464285714275,1419010.0,2266300.0,54.0,1075.0,62.61351100913382,53.0279105979225,35.0,3.255813953488372,0.08375224533753675,3.0,4467.222222222215,1800450.0,2491200.0,60.0,1161.0,72.27239884393065,50.97853833029948,38.0,3.273040482342808,0.1792993970255067,3.0,4560.061507936509
604,4.0,7.0,97.0,1964360.0,2353800.0,70.0,1147.0,83.45483898377091,34.81562501168692,55.0,4.795117698343505,0.1597171233689151,5.0,4637.130952380954,1286400.0,2132500.0,54.0,1075.0,60.32356389214537,52.74960311378746,34.0,3.1627906976744184,0.0958006791710581,3.0,6130.902777777777,1717910.0,2346900.0,60.0,1161.0,73.19911372448762,53.94444101827072,40.0,3.4453057708871664,0.18117039792319345,5.0,5029.293650793654
