,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,480.0,6,3245,54.0,73.0,4213,47.0,47.0,4541,42.0,11.0,3631,39.0,63.0,4402,34.0,41.0,4511,10.0,52.0,2
,1730.0,7,4802,17.0,64.0,4151,40.0,62.0,4212,43.0,19.0,4831,3.0,72.0,4669,51.0,31.0,4768,52.0,28.0,10
,12000.0,8,3690,58.0,70.0,4251,19.0,29.0,3921,20.0,16.0,4785,4.0,22.0,3916,48.0,42.0,4792,1.0,71.0,25
,18110.0,9,3505,55.0,24.0,3655,45.0,17.0,4402,34.0,41.0,3477,35.0,13.0,3890,2.0,60.0,4452,56.0,15.0,41
,58390.0,10,4475,11.0,48.0,3643,50.0,56.0,4382,8.0,74.0,3576,24.0,30.0,4213,47.0,47.0,3245,54.0,73.0,120
,4600.0,11,4258,31.0,23.0,3659,22.0,55.0,4151,40.0,62.0,3563,53.0,34.0,4273,29.0,14.0,3690,58.0,70.0,7
,1730.0,12,4022,6.0,18.0,3422,60.0,33.0,3831,16.0,57.0,4335,28.0,32.0,4379,37.0,49.0,4254,25.0,51.0,22
,1120.0,1,3022,60.0,13.0,3710,42.0,14.0,4515,52.0,30.0,4272,53.0,53.0,4299,50.0,11.0,3616,34.0,34.0,1
,3460.0,2,3757,32.0,26.0,3936,1.0,39.0,3998,44.0,46.0,4259,28.0,38.0,4564,12.0,12.0,4633,8.0,52.0,64
,1950.0,3,3832,35.0,25.0,4234,10.0,44.0,3349,6.0,49.0,3135,57.0,18.0,4154,37.0,47.0,3283,45.0,22.0,8
,2180.0,4,3295,48.0,45.0,4062,24.0,40.0,3488,63.0,27.0,4257,58.0,17.0,4159,29.0,33.0,4873,17.0,50.0,23
,1410.0,5,3268,20.0,41.0,4500,49.0,42.0,3535,5.0,23.0,3392,55.0,21.0,4515,52.0,30.0,4842,47.0,24.0,3
,26590.0,6,3058,40.0,31.0,2992,2.0,15.0,4299,50.0,11.0,4633,8.0,52.0,3401,39.0,51.0,4124,19.0,48.0,6
,18070.0,7,3135,57.0,18.0,3444,16.0,35.0,3616,34.0,34.0,4247,51.0,32.0,4622,56.0,16.0,3461,4.0,43.0,19
,9470.0,8,3680,11.0,36.0,4272,53.0,53.0,4583,54.0,28.0,4154,37.0,47.0,4155,31.0,19.0,3187,25.0,20.0,81
,4640.0,9,3392,55.0,21.0,3497,22.0,37.0,4644,7.0,29.0,3936,1.0,39.0,4842,47.0,24.0,4159,29.0,33.0,8
,510.0,10,4062,24.0,40.0,3757,32.0,26.0,3710,42.0,14.0,3268,20.0,41.0,3535,5.0,23.0,3401,39.0,51.0,2
,1600.0,11,4500,49.0,42.0,3680,11.0,36.0,4124,19.0,48.0,3832,35.0,25.0,3998,44.0,46.0,3488,63.0,27.0,10
,1460.0,12,2992,2.0,15.0,3022,60.0,13.0,3295,48.0,45.0,3497,22.0,37.0,3349,6.0,49.0,4259,28.0,38.0,13
,6980.0,1,4259,28.0,38.0,4622,56.0,16.0,4257,58.0,17.0,3444,16.0,35.0,4272,53.0,53.0,4644,7.0,29.0,82
,1330.0,2,4159,29.0,33.0,4564,12.0,12.0,3283,45.0,22.0,2992,2.0,15.0,4873,17.0,50.0,4583,54.0,28.0,9
,7230.0,3,3401,39.0,51.0,4155,31.0,19.0,3022,60.0,13.0,4234,10.0,44.0,3680,11.0,36.0,3135,57.0,18.0,22
,3140.0,4,3497,22.0,37.0,3998,44.0,46.0,3268,20.0,41.0,3832,35.0,25.0,3710,42.0,14.0,4842,47.0,24.0,21
,1040.0,5,3488,63.0,27.0,3349,6.0,49.0,4247,51.0,32.0,3187,25.0,20.0,4257,58.0,17.0,3058,40.0,31.0,22
,4390.0,6,3616,34.0,34.0,3295,48.0,45.0,4500,49.0,42.0,3461,4.0,43.0,4644,7.0,29.0,3757,32.0,26.0,57
,7080.0,7,3283,45.0,22.0,3535,5.0,23.0,4155,31.0,19.0,4622,56.0,16.0,3936,1.0,39.0,4873,17.0,50.0,50
,1180.0,8,4124,19.0,48.0,4633,8.0,52.0,4583,54.0,28.0,4062,24.0,40.0,3444,16.0,35.0,3392,55.0,21.0,6
,1100.0,9,3187,25.0,20.0,4259,28.0,38.0,4299,50.0,11.0,4564,12.0,12.0,4234,10.0,44.0,3268,20.0,41.0,24
