,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
5127,11.0,5.0,160.0,0.85,76430.0,58100.0,111.0,581.0,131.54905335628226,7.401032702237521,43.0,29.0
5131,11.0,5.0,162.0,0.9,60310.0,50400.0,111.0,504.0,119.6626984126984,7.142857142857142,36.0,30.0
5105,11.0,5.0,144.0,0.92,59530.0,50900.0,111.0,509.0,116.95481335952849,7.465618860510806,38.0,21.0
5114,11.0,5.0,150.0,0.92,69290.0,55900.0,111.0,559.0,123.953488372093,6.976744186046512,39.0,24.0
5228,11.0,5.0,226.0,0.92,28110.0,24300.0,111.0,243.0,115.679012345679,9.053497942386832,22.0,62.0
5380,11.0,8.0,160.0,0.9,50860.0,42600.0,111.0,426.0,119.38967136150234,8.215962441314554,35.0,29.0
5452,11.0,8.0,208.0,0.9,33300.0,28200.0,111.0,282.0,118.08510638297874,8.51063829787234,24.0,53.0
5450,11.0,8.0,206.0,0.92,31550.0,26000.0,111.0,260.0,121.34615384615384,9.230769230769232,24.0,52.0
5453,11.0,8.0,208.0,0.92,32290.0,25000.0,111.0,250.0,129.16,8.799999999999999,22.0,53.0
6738,14.0,5.0,226.0,0.85,57340.0,42500.0,86.0,425.0,134.91764705882352,5.411764705882352,23.0,62.0
6739,14.0,5.0,226.0,0.9,47180.0,32400.0,86.0,324.0,145.6172839506173,5.864197530864197,19.0,62.0
6740,14.0,5.0,226.0,0.92,35320.0,26900.0,86.0,269.0,131.30111524163567,5.5762081784386615,15.0,62.0
6743,14.0,5.0,228.0,0.92,28080.0,22600.0,86.0,226.0,124.24778761061948,6.1946902654867255,14.0,63.0
6984,14.0,8.0,222.0,0.85,53720.0,41900.0,86.0,419.0,128.21002386634845,5.250596658711217,22.0,60.0
6987,14.0,8.0,224.0,0.85,60910.0,41600.0,86.0,416.0,146.41826923076923,5.769230769230769,24.0,61.0
7044,14.0,8.0,262.0,0.85,29140.0,23400.0,86.0,234.0,124.52991452991454,6.837606837606838,16.0,80.0
7050,14.0,8.0,266.0,0.85,26800.0,22800.0,86.0,228.0,117.54385964912282,5.701754385964912,13.0,82.0
7769,16.0,5.0,240.0,0.92,33000.0,26200.0,65.0,262.0,125.95419847328245,5.343511450381679,14.0,69.0
7772,16.0,5.0,242.0,0.92,35110.0,27700.0,65.0,277.0,126.7509025270758,5.054151624548736,14.0,70.0
7775,16.0,5.0,244.0,0.92,35610.0,22800.0,65.0,228.0,156.18421052631578,7.017543859649122,16.0,71.0
7784,16.0,5.0,250.0,0.92,28280.0,22400.0,65.0,224.0,126.25,5.357142857142857,12.0,74.0
7787,16.0,5.0,252.0,0.92,28520.0,23700.0,65.0,237.0,120.33755274261604,5.063291139240507,12.0,75.0
8017,16.0,8.0,238.0,0.9,27570.0,23700.0,65.0,237.0,116.32911392405065,5.063291139240507,12.0,68.0
8020,16.0,8.0,240.0,0.9,35180.0,23700.0,65.0,237.0,148.43881856540085,6.329113924050633,15.0,69.0
8026,16.0,8.0,244.0,0.9,30270.0,23200.0,65.0,232.0,130.47413793103448,5.172413793103448,12.0,71.0
8059,16.0,8.0,266.0,0.9,32280.0,25500.0,65.0,255.0,126.58823529411764,5.098039215686274,13.0,82.0
8015,16.0,8.0,236.0,0.92,42880.0,27400.0,65.0,274.0,156.4963503649635,5.109489051094891,14.0,67.0
8018,16.0,8.0,238.0,0.92,26500.0,20300.0,65.0,203.0,130.54187192118226,5.41871921182266,11.0,68.0
8021,16.0,8.0,240.0,0.92,29790.0,20100.0,65.0,201.0,148.2089552238806,6.467661691542288,13.0,69.0
8024,16.0,8.0,242.0,0.92,30180.0,24200.0,65.0,242.0,124.7107438016529,5.785123966942149,14.0,70.0
8027,16.0,8.0,244.0,0.92,28190.0,19900.0,65.0,199.0,141.65829145728642,5.527638190954774,11.0,71.0
8060,16.0,8.0,266.0,0.92,32280.0,22100.0,65.0,221.0,146.0633484162896,5.88235294117647,13.0,82.0
11673,24.0,5.0,156.0,0.85,73660.0,54100.0,67.0,541.0,136.15526802218113,5.175600739371535,28.0,27.0
11676,24.0,5.0,158.0,0.85,60960.0,50800.0,67.0,508.0,120.0,5.118110236220472,26.0,28.0
11679,24.0,5.0,160.0,0.85,77910.0,47400.0,67.0,474.0,164.36708860759495,5.69620253164557,27.0,29.0
11682,24.0,5.0,162.0,0.85,71780.0,46800.0,67.0,468.0,153.3760683760684,5.128205128205128,24.0,30.0
11793,24.0,5.0,236.0,0.85,52410.0,40800.0,67.0,408.0,128.4558823529412,5.637254901960785,23.0,67.0
11796,24.0,5.0,238.0,0.85,38500.0,26100.0,67.0,261.0,147.5095785440613,6.130268199233716,16.0,68.0
11805,24.0,5.0,244.0,0.85,49010.0,34700.0,67.0,347.0,141.2391930835735,5.187319884726225,18.0,71.0
11808,24.0,5.0,246.0,0.85,59990.0,38500.0,67.0,385.0,155.8181818181818,5.194805194805195,20.0,72.0
11817,24.0,5.0,252.0,0.85,61140.0,29000.0,67.0,290.0,210.8275862068965,7.586206896551724,22.0,75.0
11820,24.0,5.0,254.0,0.85,46970.0,34500.0,67.0,345.0,136.14492753623188,5.507246376811594,19.0,76.0
11823,24.0,5.0,256.0,0.85,48730.0,33200.0,67.0,332.0,146.77710843373495,5.421686746987952,18.0,77.0
11826,24.0,5.0,258.0,0.85,36820.0,28700.0,67.0,287.0,128.29268292682926,5.574912891986063,16.0,78.0
11835,24.0,5.0,264.0,0.85,38890.0,29100.0,67.0,291.0,133.6426116838488,5.154639175257731,15.0,81.0
11838,24.0,5.0,266.0,0.85,36270.0,29900.0,67.0,299.0,121.30434782608695,5.016722408026756,15.0,82.0
11656,24.0,5.0,144.0,0.9,63530.0,47700.0,67.0,477.0,133.18658280922432,5.660377358490567,27.0,21.0
11659,24.0,5.0,146.0,0.9,77770.0,54700.0,67.0,547.0,142.17550274223035,5.301645338208409,29.0,22.0
11668,24.0,5.0,152.0,0.9,64340.0,52600.0,67.0,526.0,122.31939163498096,5.133079847908745,27.0,25.0
11671,24.0,5.0,154.0,0.9,66960.0,43400.0,67.0,434.0,154.2857142857143,5.76036866359447,25.0,26.0
11674,24.0,5.0,156.0,0.9,58330.0,43300.0,67.0,433.0,134.71131639722864,5.311778290993072,23.0,27.0
11677,24.0,5.0,158.0,0.9,57950.0,41400.0,67.0,414.0,139.975845410628,6.038647342995169,25.0,28.0
11680,24.0,5.0,160.0,0.9,52270.0,36200.0,67.0,362.0,144.39226519337015,5.524861878453039,20.0,29.0
11683,24.0,5.0,162.0,0.9,64330.0,37700.0,67.0,377.0,170.6366047745358,5.305039787798409,20.0,30.0
11686,24.0,5.0,164.0,0.9,63850.0,33100.0,67.0,331.0,192.9003021148036,6.3444108761329305,21.0,31.0
11689,24.0,5.0,166.0,0.9,57210.0,41400.0,67.0,414.0,138.18840579710147,5.072463768115942,21.0,32.0
11698,24.0,5.0,172.0,0.9,66310.0,44100.0,67.0,441.0,150.36281179138322,5.215419501133787,23.0,35.0
11701,24.0,5.0,174.0,0.9,73500.0,44800.0,67.0,448.0,164.0625,5.357142857142857,24.0,36.0
11704,24.0,5.0,176.0,0.9,72890.0,41400.0,67.0,414.0,176.06280193236714,6.280193236714976,26.0,37.0
11707,24.0,5.0,178.0,0.9,77760.0,45400.0,67.0,454.0,171.27753303964758,5.506607929515418,25.0,38.0
11710,24.0,5.0,180.0,0.9,73730.0,48300.0,67.0,483.0,152.65010351966873,5.797101449275362,28.0,39.0
11776,24.0,5.0,224.0,0.9,39490.0,26000.0,67.0,260.0,151.8846153846154,5.384615384615385,14.0,61.0
