,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
4015,8.0,8.0,258.0,0.9,36570.0,28800.0,117.0,288.0,126.97916666666669,7.291666666666667,21.0,78.0
4018,8.0,8.0,260.0,0.9,32310.0,24200.0,117.0,242.0,133.51239669421489,9.090909090909092,22.0,79.0
4021,8.0,8.0,262.0,0.9,31670.0,26500.0,117.0,265.0,119.50943396226414,7.547169811320755,20.0,80.0
4182,9.0,5.0,202.0,0.85,54060.0,42300.0,199.0,423.0,127.80141843971631,11.347517730496454,48.0,50.0
4227,9.0,5.0,232.0,0.85,36550.0,30400.0,199.0,304.0,120.23026315789474,10.526315789473683,32.0,65.0
4147,9.0,5.0,178.0,0.9,45850.0,38300.0,199.0,383.0,119.71279373368148,9.660574412532636,37.0,38.0
4180,9.0,5.0,200.0,0.9,40420.0,31900.0,199.0,319.0,126.70846394984324,9.717868338557992,31.0,49.0
4183,9.0,5.0,202.0,0.9,42860.0,33500.0,199.0,335.0,127.94029850746269,11.044776119402986,37.0,50.0
4195,9.0,5.0,210.0,0.9,39920.0,28400.0,199.0,284.0,140.56338028169014,11.267605633802818,32.0,54.0
4052,9.0,5.0,114.0,0.92,87670.0,74000.0,199.0,740.0,118.47297297297295,8.513513513513514,63.0,6.0
4151,9.0,5.0,180.0,0.92,39350.0,32600.0,199.0,326.0,120.70552147239265,10.122699386503069,33.0,39.0
4154,9.0,5.0,182.0,0.92,35220.0,29700.0,199.0,297.0,118.5858585858586,10.1010101010101,30.0,40.0
4329,9.0,8.0,132.0,0.85,88660.0,76800.0,199.0,768.0,115.44270833333334,8.59375,66.0,15.0
4452,9.0,8.0,214.0,0.85,37650.0,32600.0,199.0,326.0,115.49079754601227,10.429447852760736,34.0,56.0
4455,9.0,8.0,216.0,0.85,42620.0,34200.0,199.0,342.0,124.61988304093568,9.649122807017545,33.0,57.0
4330,9.0,8.0,132.0,0.9,78790.0,61300.0,199.0,613.0,128.53181076672104,9.29853181076672,57.0,15.0
4333,9.0,8.0,134.0,0.9,84870.0,67400.0,199.0,674.0,125.919881305638,9.495548961424332,64.0,16.0
4331,9.0,8.0,132.0,0.92,69280.0,54200.0,199.0,542.0,127.82287822878229,9.40959409594096,51.0,15.0
4334,9.0,8.0,134.0,0.92,75420.0,59100.0,199.0,591.0,127.61421319796956,9.813874788494076,58.0,16.0
5421,11.0,8.0,188.0,0.85,58090.0,48500.0,102.0,485.0,119.77319587628864,6.391752577319587,31.0,43.0
8130,17.0,5.0,146.0,0.85,98440.0,71300.0,83.0,713.0,138.06451612903226,5.189340813464235,37.0,22.0
8133,17.0,5.0,148.0,0.85,97920.0,67900.0,83.0,679.0,144.2120765832106,5.44918998527246,37.0,23.0
8139,17.0,5.0,152.0,0.85,86220.0,65600.0,83.0,656.0,131.43292682926827,5.7926829268292686,38.0,25.0
8166,17.0,5.0,170.0,0.85,90910.0,63300.0,83.0,633.0,143.6176935229068,5.213270142180095,33.0,34.0
