,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
11272,23.0,5.0,224.0,0.9,103940.0,43600.0,62.0,436.0,238.39449541284404,5.963302752293578,26.0,61.0
11305,23.0,5.0,246.0,0.9,55160.0,47400.0,62.0,474.0,116.37130801687763,5.485232067510549,26.0,72.0
11308,23.0,5.0,248.0,0.9,82840.0,46400.0,62.0,464.0,178.5344827586207,5.172413793103448,24.0,73.0
11225,23.0,5.0,192.0,0.92,46610.0,38400.0,62.0,384.0,121.38020833333334,5.46875,21.0,45.0
11228,23.0,5.0,194.0,0.92,62720.0,37800.0,62.0,378.0,165.92592592592592,6.084656084656085,23.0,46.0
11294,23.0,5.0,238.0,0.92,50340.0,40900.0,62.0,409.0,123.08068459657702,5.134474327628362,21.0,68.0
11297,23.0,5.0,240.0,0.92,56210.0,48400.0,62.0,484.0,116.13636363636364,5.578512396694215,27.0,69.0
11306,23.0,5.0,246.0,0.92,51600.0,44200.0,62.0,442.0,116.7420814479638,5.429864253393665,24.0,72.0
11309,23.0,5.0,248.0,0.92,82840.0,44000.0,62.0,440.0,188.27272727272728,5.454545454545454,24.0,73.0
11324,23.0,5.0,258.0,0.92,54660.0,31600.0,62.0,316.0,172.9746835443038,6.329113924050633,20.0,78.0
11327,23.0,5.0,260.0,0.92,47700.0,27800.0,62.0,278.0,171.58273381294964,5.39568345323741,15.0,79.0
11485,23.0,8.0,198.0,0.9,55750.0,43300.0,62.0,433.0,128.75288683602773,5.542725173210162,24.0,48.0
11488,23.0,8.0,200.0,0.9,56760.0,40500.0,62.0,405.0,140.14814814814815,5.185185185185185,21.0,49.0
11569,23.0,8.0,254.0,0.9,48490.0,30100.0,62.0,301.0,161.09634551495014,5.3156146179402,16.0,76.0
11572,23.0,8.0,256.0,0.9,47730.0,38200.0,62.0,382.0,124.9476439790576,5.49738219895288,21.0,77.0
11486,23.0,8.0,198.0,0.92,54820.0,39300.0,62.0,393.0,139.4910941475827,5.852417302798982,23.0,48.0
11489,23.0,8.0,200.0,0.92,56760.0,37100.0,62.0,371.0,152.99191374663073,5.660377358490567,21.0,49.0
11501,23.0,8.0,208.0,0.92,69770.0,36900.0,62.0,369.0,189.07859078590783,5.420054200542006,20.0,53.0
11504,23.0,8.0,210.0,0.92,44380.0,34600.0,62.0,346.0,128.26589595375722,5.491329479768786,19.0,54.0
11570,23.0,8.0,254.0,0.92,46910.0,26800.0,62.0,268.0,175.03731343283582,5.597014925373134,15.0,76.0
11573,23.0,8.0,256.0,0.92,45410.0,34800.0,62.0,348.0,130.48850574712642,5.747126436781609,20.0,77.0
