,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,600.0,2,3890,59.0,77.0,3005,54.0,22.0,3138,10.0,33.0,4205,61.0,76.0,2910,60.0,48.0,4689,24.0,44.0,63
,520.0,3,3412,46.0,45.0,4011,64.0,52.0,3350,53.0,24.0,4282,20.0,53.0,3347,17.0,59.0,4434,57.0,49.0,7
,890.0,4,3685,19.0,58.0,4248,58.0,40.0,3226,63.0,47.0,4173,22.0,51.0,4246,29.0,54.0,3652,23.0,27.0,1
,500.0,5,3411,44.0,36.0,3297,26.0,42.0,4038,35.0,32.0,3601,52.0,34.0,4005,33.0,57.0,4600,1.0,56.0,1
,1840.0,6,4120,11.0,50.0,4212,65.0,37.0,3486,7.0,29.0,3769,37.0,43.0,3527,56.0,46.0,4737,2.0,35.0,13
,3030.0,7,3095,62.0,55.0,2885,9.0,41.0,4118,40.0,30.0,3347,17.0,59.0,3400,28.0,25.0,3666,42.0,31.0,72
,4310.0,8,4075,15.0,26.0,3675,36.0,20.0,2910,60.0,48.0,3685,19.0,58.0,3652,23.0,27.0,3138,10.0,33.0,15
,80110.0,9,4011,64.0,52.0,4282,20.0,53.0,4246,29.0,54.0,3551,45.0,64.0,4689,24.0,44.0,4733,43.0,23.0,110
,42260.0,10,3830,12.0,38.0,3769,37.0,43.0,3412,46.0,45.0,3297,26.0,42.0,4434,57.0,49.0,3226,63.0,47.0,88
,1360.0,11,4173,22.0,51.0,3783,41.0,28.0,4120,11.0,50.0,3890,59.0,77.0,3350,53.0,24.0,3400,28.0,25.0,27
,1370.0,1,3412,46.0,45.0,4246,29.0,54.0,3601,52.0,34.0,4600,1.0,56.0,2910,60.0,48.0,2885,9.0,41.0,5
,4070.0,2,3350,53.0,24.0,4212,65.0,37.0,3830,12.0,38.0,3783,41.0,28.0,4038,35.0,32.0,4733,43.0,23.0,67
,3140.0,3,3769,37.0,43.0,4005,33.0,57.0,4173,22.0,51.0,3400,28.0,25.0,4205,61.0,76.0,4737,2.0,35.0,84
,1450.0,4,3297,26.0,42.0,4118,40.0,30.0,4248,58.0,40.0,3666,42.0,31.0,3138,10.0,33.0,3675,36.0,20.0,6
,96660.0,5,3347,17.0,59.0,3685,19.0,58.0,3224,21.0,78.0,3005,54.0,22.0,4600,1.0,56.0,4689,24.0,44.0,74
,910.0,8,3890,59.0,77.0,4011,64.0,52.0,3138,10.0,33.0,3769,37.0,43.0,4733,43.0,23.0,3095,62.0,55.0,2
,7440.0,9,3601,52.0,34.0,3666,42.0,31.0,3005,54.0,22.0,2885,9.0,41.0,4737,2.0,35.0,4282,20.0,53.0,9
,1140.0,10,3527,56.0,46.0,3347,17.0,59.0,3486,7.0,29.0,4118,40.0,30.0,3226,63.0,47.0,3830,12.0,38.0,9
,390.0,11,3783,41.0,28.0,4120,11.0,50.0,4434,57.0,49.0,3224,21.0,78.0,4248,58.0,40.0,3652,23.0,27.0,1
,1540.0,12,3685,19.0,58.0,3412,46.0,45.0,3297,26.0,42.0,3350,53.0,24.0,3890,59.0,77.0,3400,28.0,25.0,10
,2080.0,1,3226,63.0,47.0,2885,9.0,41.0,3005,54.0,22.0,3095,62.0,55.0,3551,45.0,64.0,4733,43.0,23.0,11
,3170.0,2,4173,22.0,51.0,4038,35.0,32.0,3666,42.0,31.0,3769,37.0,43.0,4011,64.0,52.0,4689,24.0,44.0,29
,10020.0,3,3486,7.0,29.0,2910,60.0,48.0,3297,26.0,42.0,3601,52.0,34.0,4075,15.0,26.0,4246,29.0,54.0,86
,1710.0,4,3412,46.0,45.0,4282,20.0,53.0,4248,58.0,40.0,3675,36.0,20.0,4600,1.0,56.0,4737,2.0,35.0,6
,660.0,5,3890,59.0,77.0,3347,17.0,59.0,3652,23.0,27.0,3551,45.0,64.0,3138,10.0,33.0,4212,65.0,37.0,21
,840.0,6,4434,57.0,49.0,3400,28.0,25.0,4011,64.0,52.0,3224,21.0,78.0,4733,43.0,23.0,4205,61.0,76.0,17
,16610.0,7,3830,12.0,38.0,4173,22.0,51.0,4005,33.0,57.0,2910,60.0,48.0,3005,54.0,22.0,3411,44.0,36.0,42
,1150.0,8,3769,37.0,43.0,3601,52.0,34.0,4600,1.0,56.0,4282,20.0,53.0,4689,24.0,44.0,3095,62.0,55.0,8
,3340.0,9,2885,9.0,41.0,3666,42.0,31.0,4246,29.0,54.0,4038,35.0,32.0,3675,36.0,20.0,3138,10.0,33.0,29
,1410.0,10,3347,17.0,59.0,4248,58.0,40.0,3400,28.0,25.0,3412,46.0,45.0,3652,23.0,27.0,3486,7.0,29.0,11
,13310.0,11,3297,26.0,42.0,4434,57.0,49.0,3830,12.0,38.0,3226,63.0,47.0,3890,59.0,77.0,3224,21.0,78.0,81
,400.0,12,3783,41.0,28.0,3685,19.0,58.0,3527,56.0,46.0,4120,11.0,50.0,4118,40.0,30.0,3350,53.0,24.0,1
,3690.0,1,3257,63.0,15.0,2752,61.0,46.0,4487,52.0,18.0,4433,43.0,50.0,4521,17.0,62.0,4549,24.0,13.0,13
,52160.0,2,3576,48.0,68.0,4355,5.0,44.0,4522,42.0,65.0,4288,53.0,75.0,4612,11.0,51.0,4204,59.0,48.0,83
,1260.0,3,3188,65.0,63.0,4347,21.0,71.0,4447,41.0,57.0,4530,26.0,55.0,4556,60.0,14.0,4744,57.0,52.0,11
,7990.0,4,3514,7.0,67.0,4607,20.0,41.0,4268,54.0,59.0,3986,9.0,73.0,4060,15.0,61.0,3969,45.0,58.0,67
,2440.0,5,4256,36.0,17.0,3574,12.0,70.0,4521,17.0,62.0,4180,44.0,56.0,3829,35.0,64.0,4332,4.0,43.0,23
,3560.0,6,4487,52.0,18.0,4402,40.0,39.0,3853,23.0,12.0,4022,28.0,66.0,4204,59.0,48.0,4304,33.0,74.0,2
,2010.0,7,4394,46.0,45.0,2816,29.0,16.0,3726,19.0,11.0,3898,64.0,42.0,3683,10.0,53.0,4447,41.0,57.0,9
,1800.0,8,4288,53.0,75.0,4268,54.0,59.0,4189,56.0,69.0,4347,21.0,71.0,4549,24.0,13.0,4234,2.0,60.0,8
,6590.0,9,4522,42.0,65.0,4530,26.0,55.0,2752,61.0,46.0,4607,20.0,41.0,4332,4.0,43.0,4368,1.0,49.0,113
,840.0,10,3986,9.0,73.0,3662,37.0,72.0,4022,28.0,66.0,4256,36.0,17.0,3379,39.0,40.0,4556,60.0,14.0,9
,850.0,11,3574,12.0,70.0,3627,58.0,47.0,4304,33.0,74.0,3514,7.0,67.0,4195,22.0,54.0,3726,19.0,11.0,2
,1820.0,12,4189,56.0,69.0,3257,63.0,15.0,3188,65.0,63.0,3576,48.0,68.0,3853,23.0,12.0,3898,64.0,42.0,10
,46170.0,1,3898,64.0,42.0,4549,24.0,13.0,3969,45.0,58.0,3829,35.0,64.0,2752,61.0,46.0,4744,57.0,52.0,93
,25910.0,2,4195,22.0,54.0,4060,15.0,61.0,4355,5.0,44.0,3188,65.0,63.0,4607,20.0,41.0,4433,43.0,50.0,14
,5540.0,3,3627,58.0,47.0,4368,1.0,49.0,3576,48.0,68.0,4204,59.0,48.0,3574,12.0,70.0,4180,44.0,56.0,8
,2660.0,4,3257,63.0,15.0,4447,41.0,57.0,4347,21.0,71.0,3683,10.0,53.0,4487,52.0,18.0,4612,11.0,51.0,14
,1210.0,5,4402,40.0,39.0,3853,23.0,12.0,4394,46.0,45.0,4234,2.0,60.0,4522,42.0,65.0,3829,35.0,64.0,21
,15760.0,6,3726,19.0,11.0,4521,17.0,62.0,3986,9.0,73.0,3662,37.0,72.0,4355,5.0,44.0,2816,29.0,16.0,19
,1480.0,7,4368,1.0,49.0,4189,56.0,69.0,3514,7.0,67.0,4195,22.0,54.0,4256,36.0,17.0,4022,28.0,66.0,34
,82650.0,8,3379,39.0,40.0,3969,45.0,58.0,4180,44.0,56.0,3257,63.0,15.0,4433,43.0,50.0,4332,4.0,43.0,27
