,place_name,date,num_race,racer_1_id,racer_2_id,racer_3_id,racer_4_id,racer_5_id,racer_6_id,pred_3,pred_4,pred_5,pred_7,pred_13,pred_14,bet_3,bet_4,bet_5,bet_7,bet_13,bet_14,buy_flag_3,buy_flag_4,buy_flag_5,buy_flag_7,buy_flag_13,buy_flag_14,total_use,result_coms,return_money,get,use,hit_flag
114,asiya,20220121,7,4362,4477,4025,4808,4848,4266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1190,0.0,0.0,0
115,asiya,20220121,8,4688,3995,3415,4189,4239,4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,1550,0.0,0.0,0
116,asiya,20220121,9,3942,4524,4238,3499,4983,4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4290,0.0,0.0,0
117,asiya,20220121,10,4262,4584,4832,4350,4682,3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1160,0.0,0.0,0
118,asiya,20220121,11,4344,4095,4296,4362,4504,4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,790,0.0,0.0,0
119,asiya,20220121,12,3783,3897,3590,4028,4371,4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,990,0.0,0.0,0
120,asiya,20220122,1,4963,4983,3874,4371,4793,4227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,4910,0.0,0.0,0
121,asiya,20220122,2,4459,4643,4732,4610,4808,3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1000,0.0,0.0,0
122,asiya,20220122,3,4584,4025,4586,4530,3783,4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73,3700,0.0,0.0,0
123,asiya,20220122,4,4189,4682,4175,4848,4524,3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,2530,0.0,0.0,0
124,asiya,20220122,5,4191,4296,4403,4239,4028,3874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,44950,0.0,0.0,0
125,asiya,20220122,6,4736,4686,4808,4983,4362,3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,5120,0.0,0.0,0
126,asiya,20220122,7,4772,3590,4227,4584,4688,4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,12460,0.0,0.0,0
127,asiya,20220122,8,4350,4732,4793,3897,4679,4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,7150,0.0,0.0,0
128,asiya,20220122,9,4028,4798,4504,4266,4189,4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1870,0.0,0.0,0
129,asiya,20220122,10,3854,4239,3783,4095,4963,4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74,10220,0.0,0.0,0
130,asiya,20220122,11,4371,4512,4688,4643,4191,3942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,770,0.0,0.0,0
131,asiya,20220122,12,4238,3415,4477,4344,4262,4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1490,0.0,0.0,0
132,asiya,20220123,1,4832,4586,4679,4459,4296,4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,5060,0.0,0.0,0
133,asiya,20220123,2,4025,4403,4362,4736,3415,4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115,48270,0.0,0.0,0
134,asiya,20220123,3,3499,4530,4524,4504,4512,4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,1990,0.0,0.0,0
135,asiya,20220123,4,4643,4175,4686,3874,4266,4350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,3430,0.0,0.0,0
136,asiya,20220123,5,4808,4848,4371,4832,3942,4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1650,0.0,0.0,0
137,asiya,20220123,6,4793,4831,4095,3854,4736,4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3460,0.0,0.0,0
138,asiya,20220123,7,4586,4262,4610,4227,3897,4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3200,0.0,0.0,0
139,asiya,20220123,8,4266,4238,4189,3590,4772,4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,670,0.0,0.0,0
140,asiya,20220123,9,4504,4963,4344,4686,4403,4239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1140,0.0,0.0,0
141,asiya,20220123,10,4477,4028,4512,4296,4798,4584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,870,0.0,0.0,0
142,asiya,20220123,11,3415,3942,4459,3783,4095,4530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,1460,0.0,0.0,0
143,asiya,20220123,12,3897,4772,4350,4688,4831,4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,3470,0.0,0.0,0
144,asiya,20220124,1,4732,4362,4584,4191,4477,4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1200,0.0,0.0,0
145,asiya,20220124,2,4610,4189,4643,4175,3499,3783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,2660,0.0,0.0,0
146,asiya,20220124,3,4798,3854,4772,4831,4025,4963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,6340,0.0,0.0,0
147,asiya,20220124,4,4239,4227,4682,3415,3874,4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1190,0.0,0.0,0
148,asiya,20220124,5,4095,4344,4848,4403,3590,4793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,5460,0.0,0.0,0
149,asiya,20220124,6,4512,4832,4028,4732,4643,4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1590,0.0,0.0,0
150,asiya,20220124,7,4296,4808,4736,3942,4686,4189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1310,0.0,0.0,0
151,asiya,20220124,8,4679,3783,4239,4025,4584,4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,5480,0.0,0.0,0
152,asiya,20220124,9,4524,4371,3499,4477,3854,4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,730,0.0,0.0,0
153,asiya,20220124,10,4831,4266,3897,4682,4459,4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,1770,0.0,0.0,0
154,asiya,20220124,11,3590,3874,4798,4238,4350,4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,760,0.0,0.0,0
155,asiya,20220124,12,4686,4688,4530,4262,4227,4362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,770,0.0,0.0,0
156,asiya,20220125,1,4028,4679,4808,4848,4175,4227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,670,0.0,0.0,0
157,asiya,20220125,2,4403,4191,4586,3499,3942,4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82,7620,0.0,0.0,0
158,asiya,20220125,3,4736,4798,3415,4351,4610,4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,15620,0.0,0.0,0
159,asiya,20220125,4,4189,4584,4350,4772,3874,4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,35580,0.0,0.0,0
160,asiya,20220125,5,4371,4227,4963,4344,4679,4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,650,0.0,0.0,0
161,asiya,20220125,6,4504,4832,4403,4028,4586,4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,680,0.0,0.0,0
162,asiya,20220125,7,3415,4175,3499,4808,4736,4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1610,0.0,0.0,0
163,asiya,20220125,8,4350,3942,4351,4688,4189,4963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,40880,0.0,0.0,0
164,asiya,20220125,9,4344,4610,3874,4371,4504,4584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,3800,0.0,0.0,0
165,asiya,20220125,10,4831,3897,4530,4512,4266,3783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,970,0.0,0.0,0
166,asiya,20220125,11,4262,4686,4477,4239,4362,4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1090,0.0,0.0,0
167,asiya,20220125,12,4095,4682,4238,4793,4296,3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,6570,0.0,0.0,0
168,asiya,20220126,1,4530,4643,4191,4798,4239,3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,9030,0.0,0.0,0
169,asiya,20220126,2,4682,4732,4963,4175,4351,4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1090,0.0,0.0,0
170,asiya,20220126,3,4362,4586,4679,4504,4610,3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,7110,0.0,0.0,0
171,asiya,20220126,4,4512,4350,4736,4227,4772,4403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,540,0.0,0.0,0
172,asiya,20220126,5,4296,4848,4524,3942,4344,4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1120,0.0,0.0,0
173,asiya,20220126,6,4266,4688,4643,4584,4686,4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1260,0.0,0.0,0
174,asiya,20220126,7,3590,4793,4504,3874,4191,4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1680,0.0,0.0,0
175,asiya,20220126,8,3783,3499,4189,4963,4732,4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,750,0.0,0.0,0
176,asiya,20220126,9,4344,3415,3942,4028,4586,4350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,720,0.0,0.0,0
177,asiya,20220126,10,4686,4296,4266,4512,4793,4362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,660,0.0,0.0,0
178,asiya,20220126,11,4239,3783,3590,4682,4530,4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,7830,0.0,0.0,0
179,asiya,20220126,12,4262,4831,4238,4095,3897,4477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,21650,0.0,0.0,0
180,asiya,20220204,1,4441,3211,4180,5048,5064,4363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,780,0.0,0.0,0
181,asiya,20220204,2,4027,3797,3663,4064,4248,4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3090,0.0,0.0,0
182,asiya,20220204,3,4786,4695,3873,4094,4092,5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,2110,0.0,0.0,0
183,asiya,20220204,4,4089,4163,3631,4475,4708,5053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1490,0.0,0.0,0
184,asiya,20220204,5,3284,5018,4789,4434,4180,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109,10420,0.0,0.0,0
185,asiya,20220204,6,3892,4108,3212,4669,3350,5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,3490,0.0,0.0,0
186,asiya,20220204,7,4094,3282,4395,4232,5048,5074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,5640,0.0,0.0,0
187,asiya,20220204,8,4092,4708,3684,3211,4737,3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,680,0.0,0.0,0
188,asiya,20220204,9,3631,4786,4500,5064,4630,3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,8120,0.0,0.0,0
189,asiya,20220204,10,2930,4966,4027,4363,4226,4163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,7740,0.0,0.0,0
190,asiya,20220204,11,3350,4657,3282,3284,4695,4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,4350,0.0,0.0,0
191,asiya,20220204,12,4064,3873,4089,4108,4441,4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,11270,0.0,0.0,0
192,asiya,20220205,1,3873,5074,4737,4226,5152,3212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,1060,0.0,0.0,0
193,asiya,20220205,2,4163,3663,3892,4089,4789,5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1010,0.0,0.0,0
194,asiya,20220205,3,4657,5048,4108,5053,3284,4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,199290,0.0,0.0,0
195,asiya,20220205,4,4434,2930,4232,3684,4669,5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,450,0.0,0.0,0
196,asiya,20220205,5,4630,4064,4708,3350,3282,3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,1530,0.0,0.0,0
197,asiya,20220205,6,4395,5064,4092,3212,3797,4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,2460,0.0,0.0,0
198,asiya,20220205,7,3211,4363,4966,4248,5053,5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,1070,0.0,0.0,0
199,asiya,20220205,8,4475,4737,4434,4180,5207,4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,3090,0.0,0.0,0
200,asiya,20220205,9,4226,3284,5018,4695,4064,3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,10650,0.0,0.0,0
201,asiya,20220205,10,4500,3350,5074,4395,4089,2930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,1120,0.0,0.0,0
202,asiya,20220205,11,3684,4248,4441,4789,4657,4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4280,0.0,0.0,0
203,asiya,20220205,12,4108,4669,4630,3873,4966,4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2780,0.0,0.0,0
204,asiya,20220206,1,4434,4094,4669,3797,3663,4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,720,0.0,0.0,0
205,asiya,20220206,2,4786,4232,4695,4108,4363,4737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,680,0.0,0.0,0
206,asiya,20220206,3,4027,4789,4089,3282,2930,5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,1490,0.0,0.0,0
207,asiya,20220206,4,4064,4475,3211,4092,4395,5048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,5000,0.0,0.0,0
208,asiya,20220206,5,4163,4669,4708,4441,5074,3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,9250,0.0,0.0,0
209,asiya,20220206,6,3797,3873,5053,4737,4500,4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,29110,0.0,0.0,0
210,asiya,20220206,7,4180,3631,5064,3663,4695,5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1700,0.0,0.0,0
211,asiya,20220206,8,3684,5048,4248,4027,4108,5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,650,0.0,0.0,0
212,asiya,20220206,9,3282,4441,4363,4657,4094,4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,1260,0.0,0.0,0
213,asiya,20220206,10,3350,3212,4786,5018,3211,3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,720,0.0,0.0,0
214,asiya,20220206,11,4475,4434,4966,4163,3892,4630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,1610,0.0,0.0,0
215,asiya,20220206,12,4089,4500,4064,3631,3684,4657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,6080,0.0,0.0,0
216,asiya,20220207,1,4108,4226,4232,5152,3212,4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,730,0.0,0.0,0
217,asiya,20220207,2,2930,4180,4500,3873,4789,3211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,4730,0.0,0.0,0
218,asiya,20220207,3,4657,3892,4434,5064,4027,5074,0.0,0.0,0.010248797483300986,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100,9,7770,0.0,100.0,0
219,asiya,20220207,4,4441,4695,3684,4786,4669,5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,1140,0.0,0.0,0
220,asiya,20220207,5,3284,4092,4094,4064,5018,5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,660,0.0,0.0,0
221,asiya,20220207,6,3663,4089,4226,4708,3631,3282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,640,0.0,0.0,0
222,asiya,20220207,7,3212,4789,3797,3892,5048,5053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1740,0.0,0.0,0
223,asiya,20220207,8,4630,4108,4737,4966,4657,4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,880,0.0,0.0,0
224,asiya,20220207,9,4248,4064,5074,4500,5207,4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,1790,0.0,0.0,0
225,asiya,20220207,10,4363,4027,5018,4089,4232,3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1690,0.0,0.0,0
226,asiya,20220207,11,4092,5053,2930,4441,4163,4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,660,0.0,0.0,0
227,asiya,20220207,12,3873,4395,3284,4630,4434,4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,10310,0.0,0.0,0
228,asiya,20220208,1,4441,3663,3212,4695,3211,5152,0.0,0.0,0.06358230968113476,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600,1,400,0.0,600.0,0
229,asiya,20220208,2,4475,4363,5048,4108,4094,4669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,9000,0.0,0.0,0
