,target_com,depth,target_per,threshold,total_get_test,total_use_test,num_com_test,num_pred_test,gain_test,gain_std_test,num_hit_test,buy_hit_per_test,buy_hit_per_std_test,plus_month_num_test,diff_mea_med_test,total_get_final,total_use_final,num_com_final,num_pred_final,gain_final,gain_std_final,num_hit_final,buy_hit_per_final,buy_hit_per_std_final,plus_month_num_final,diff_mea_med_final
473,1.0,7.0,154.0,0.58,11130.0,10900.0,75.0,109.0,102.11009174311928,44.36998549865057,14.0,12.844036697247708,0.4102877022935395,3.0,32.66666666666674,4830.0,4400.0,54.0,44.0,109.77272727272728,23.193213879668058,6.0,13.636363636363637,0.0,1.0,0.0
476,1.0,7.0,155.0,0.58,10180.0,9700.0,75.0,97.0,104.94845360824743,48.904303481499305,13.0,13.402061855670103,0.5646624304176971,3.0,14.666666666666742,4830.0,4200.0,54.0,42.0,115.0,13.350336380836303,6.0,14.285714285714285,0.0,3.0,0.0
482,1.0,7.0,157.0,0.58,10180.0,9500.0,75.0,95.0,107.1578947368421,54.16847525190394,13.0,13.684210526315791,0.5765500605317538,3.0,14.666666666666742,4000.0,3900.0,54.0,39.0,102.56410256410255,50.211946576492814,5.0,12.82051282051282,1.480385305614425,2.0,0.0
484,1.0,7.0,158.0,0.54,19390.0,18800.0,75.0,188.0,103.13829787234044,74.55956075695865,22.0,11.702127659574469,0.6064762899463501,2.0,93.5333333333332,10680.0,9200.0,54.0,92.0,116.08695652173913,22.950609707810635,14.0,15.217391304347828,0.6275546404235065,3.0,60.66666666666663
500,1.0,7.0,163.0,0.58,7290.0,6800.0,75.0,68.0,107.20588235294116,76.8160647607386,10.0,14.705882352941178,1.039862913509629,2.0,28.0,2650.0,3000.0,54.0,30.0,88.33333333333333,32.99878025034269,3.0,10.0,0.0,1.0,0.0
502,1.0,7.0,164.0,0.54,16640.0,16000.0,75.0,160.0,104.0,92.9443841253186,19.0,11.875,0.5229125165837972,1.0,115.5333333333332,6940.0,7200.0,54.0,72.0,96.38888888888889,34.07976095954134,8.0,11.11111111111111,0.8018753738744799,1.0,-57.77777777777772
599,2.0,5.0,112.0,0.58,29230.0,29200.0,66.0,292.0,100.1027397260274,41.47014467718887,22.0,7.534246575342466,0.3063106818492863,2.0,382.13333333333344,11820.0,16400.0,43.0,164.0,72.07317073170731,41.68127201857492,13.0,7.926829268292683,0.9314178241780162,1.0,110.0
605,2.0,5.0,114.0,0.58,27850.0,27800.0,66.0,278.0,100.17985611510792,42.5564145802415,21.0,7.553956834532374,0.3009568440770055,2.0,392.23333333333335,12230.0,16000.0,43.0,160.0,76.4375,41.66882767799789,14.0,8.75,0.7216878364870322,1.0,101.38888888888891
611,2.0,5.0,116.0,0.58,27850.0,27000.0,66.0,270.0,103.14814814814814,43.20764317060955,21.0,7.777777777777778,0.3098740839015093,2.0,392.23333333333335,11820.0,15300.0,43.0,153.0,77.25490196078432,43.1435958332182,13.0,8.49673202614379,0.9983825043476776,1.0,110.0
614,2.0,5.0,117.0,0.58,27850.0,26600.0,66.0,266.0,104.69924812030077,47.02064575946333,21.0,7.894736842105263,0.3145338445616826,2.0,392.23333333333335,11820.0,15100.0,43.0,151.0,78.27814569536424,44.22660232511609,13.0,8.609271523178808,1.011606113676786,1.0,110.0
617,2.0,5.0,118.0,0.58,27850.0,26800.0,66.0,268.0,103.9179104477612,44.883785982127584,21.0,7.835820895522389,0.3121865770649535,2.0,392.23333333333335,11820.0,15300.0,43.0,153.0,77.25490196078432,44.59260064310012,13.0,8.49673202614379,0.9983825043476776,1.0,110.0
620,2.0,5.0,119.0,0.58,26980.0,25000.0,66.0,250.0,107.92,36.31064878975626,20.0,8.0,0.282842712474619,3.0,297.7333333333333,11200.0,14100.0,43.0,141.0,79.43262411347519,36.942973242876114,12.0,8.51063829787234,0.7092198581560285,1.0,127.77777777777784
623,2.0,5.0,120.0,0.58,27850.0,25800.0,66.0,258.0,107.94573643410853,44.9978701881134,21.0,8.13953488372093,0.3242868319899517,3.0,392.23333333333335,11820.0,14300.0,43.0,143.0,82.65734265734265,48.15400452118836,13.0,9.090909090909092,1.068199462693669,1.0,110.0
626,2.0,5.0,121.0,0.58,25900.0,23400.0,66.0,234.0,110.6837606837607,39.255255935756736,18.0,7.6923076923076925,0.2340694690193019,3.0,172.16666666666652,11200.0,13200.0,43.0,132.0,84.84848484848484,40.19831640634227,12.0,9.090909090909092,0.7575757575757576,1.0,127.77777777777784
629,2.0,5.0,122.0,0.58,26630.0,23800.0,66.0,238.0,111.890756302521,37.35884776596358,19.0,7.9831932773109235,0.1879048720588059,3.0,258.8333333333335,11200.0,13400.0,43.0,134.0,83.5820895522388,38.86580079184156,12.0,8.955223880597014,0.7462686567164178,1.0,127.77777777777784
632,2.0,5.0,123.0,0.58,27500.0,22400.0,66.0,224.0,122.76785714285714,48.44155714983724,20.0,8.928571428571429,0.3156726701725659,3.0,353.3333333333335,10530.0,11800.0,43.0,118.0,89.23728813559322,36.53944136381828,11.0,9.322033898305085,0.4892798891437503,1.0,86.94444444444457
635,2.0,5.0,124.0,0.58,27500.0,21700.0,66.0,217.0,126.72811059907832,49.17243137630155,20.0,9.216589861751151,0.3258556595329713,4.0,353.3333333333335,9690.0,12000.0,43.0,120.0,80.75,43.24709725479927,10.0,8.333333333333332,0.4811252243246882,1.0,54.72222222222217
638,2.0,5.0,125.0,0.58,27500.0,21900.0,66.0,219.0,125.57077625570776,59.93731320631444,20.0,9.1324200913242,0.3228798087609805,4.0,353.3333333333335,9690.0,11500.0,43.0,115.0,84.26086956521739,38.69549782097283,10.0,8.695652173913043,0.502043712338805,1.0,54.72222222222217
641,2.0,5.0,126.0,0.58,26630.0,20900.0,66.0,209.0,127.41626794258374,47.87710231818888,19.0,9.090909090909092,0.213977796889932,4.0,258.8333333333335,10360.0,11700.0,43.0,117.0,88.54700854700855,54.2906086141914,11.0,9.401709401709402,0.9869235370762834,1.0,95.55555555555544
644,2.0,5.0,127.0,0.58,25050.0,20900.0,66.0,209.0,119.85645933014357,62.6310457514458,18.0,8.61244019138756,0.2620682093326154,3.0,244.33333333333348,9690.0,11400.0,43.0,114.0,85.0,40.62760227149593,10.0,8.771929824561402,0.5064476045523034,1.0,54.72222222222217
647,2.0,5.0,128.0,0.58,27850.0,21400.0,66.0,214.0,130.14018691588785,50.12947884255147,21.0,9.813084112149532,0.3909626292215307,4.0,392.23333333333335,9690.0,10800.0,43.0,108.0,89.72222222222223,41.83001919267258,10.0,9.25925925925926,0.5345835825829867,1.0,54.72222222222217
650,2.0,5.0,129.0,0.58,26630.0,20500.0,66.0,205.0,129.90243902439025,43.86212792719733,19.0,9.268292682926829,0.2181529734146135,4.0,258.8333333333335,10530.0,10800.0,43.0,108.0,97.5,40.10975385064423,11.0,10.185185185185183,0.5345835825829867,1.0,86.94444444444457
653,2.0,5.0,130.0,0.58,26630.0,19800.0,66.0,198.0,134.49494949494948,47.66738917940909,19.0,9.595959595959595,0.225865452272706,4.0,258.8333333333335,7110.0,10100.0,43.0,101.0,70.39603960396039,62.32586890129651,8.0,7.920792079207921,1.512401219457373,1.0,83.6111111111112
656,2.0,5.0,131.0,0.58,23260.0,20000.0,66.0,200.0,116.3,62.2190079410287,18.0,9.0,0.4472135954999579,3.0,135.5,8250.0,10400.0,43.0,104.0,79.32692307692307,53.35435115464487,9.0,8.653846153846153,0.9615384615384616,1.0,83.61111111111109
659,2.0,5.0,132.0,0.58,23060.0,19200.0,66.0,192.0,120.10416666666666,58.944305491354,15.0,7.8125,0.3682847818679934,3.0,117.5,7110.0,9900.0,43.0,99.0,71.81818181818181,67.40598727774554,8.0,8.080808080808081,1.542954779446411,1.0,83.6111111111112
662,2.0,5.0,133.0,0.58,19170.0,17400.0,66.0,174.0,110.17241379310346,83.0563835732725,13.0,7.471264367816093,0.514038615517193,2.0,29.5,6420.0,9200.0,43.0,92.0,69.78260869565217,71.78328039477177,7.0,7.608695652173914,1.6603535126651594,1.0,69.16666666666674
665,2.0,5.0,134.0,0.58,18320.0,16800.0,66.0,168.0,109.04761904761904,74.91752089179049,12.0,7.142857142857142,0.5323971374999499,2.0,-93.33333333333348,7110.0,9300.0,43.0,93.0,76.45161290322581,69.39845325135876,8.0,8.60215053763441,1.6425002490881149,1.0,83.6111111111112
668,2.0,5.0,135.0,0.58,21170.0,16900.0,66.0,169.0,125.26627218934912,63.27067133283663,12.0,7.100591715976331,0.3240961878728793,3.0,-58.0,6420.0,9000.0,43.0,90.0,71.33333333333334,71.2181062680365,7.0,7.777777777777778,1.697250257391052,1.0,69.16666666666674
671,2.0,5.0,136.0,0.58,18380.0,16400.0,66.0,164.0,112.07317073170732,75.72521795497885,12.0,7.317073170731707,0.333977169210467,2.0,-58.0,5320.0,8700.0,43.0,87.0,61.14942528735632,54.220564367478616,6.0,6.896551724137931,1.1494252873563218,1.0,142.2222222222224
674,2.0,5.0,137.0,0.58,17800.0,16100.0,66.0,161.0,110.55900621118012,80.40598661053913,11.0,6.832298136645963,0.5196646127540842,2.0,-58.0,5320.0,8300.0,43.0,83.0,64.09638554216868,59.402953417061326,6.0,7.228915662650602,1.2048192771084336,1.0,142.2222222222224
677,2.0,5.0,138.0,0.58,21170.0,16900.0,66.0,169.0,125.26627218934912,48.18485795851457,12.0,7.100591715976331,0.3240961878728793,3.0,-58.0,5320.0,8900.0,43.0,89.0,59.7752808988764,49.5063645357562,6.0,6.741573033707865,1.1235955056179774,1.0,142.2222222222224
680,2.0,5.0,139.0,0.58,17800.0,15900.0,66.0,159.0,111.9496855345912,75.45604855197845,11.0,6.918238993710692,0.526201274549733,2.0,-58.0,5320.0,8600.0,43.0,86.0,61.86046511627907,53.97951618733631,6.0,6.976744186046512,1.1627906976744184,1.0,142.2222222222224
683,2.0,5.0,140.0,0.58,17800.0,15600.0,66.0,156.0,114.1025641025641,83.07762983789783,11.0,7.051282051282051,0.5363205298295357,2.0,-58.0,5320.0,8200.0,43.0,82.0,64.8780487804878,56.00057066025351,6.0,7.317073170731707,1.219512195121951,1.0,142.2222222222224
686,2.0,5.0,141.0,0.58,17800.0,15600.0,66.0,156.0,114.1025641025641,75.11891305618887,11.0,7.051282051282051,0.5363205298295357,2.0,-58.0,5320.0,8500.0,43.0,85.0,62.588235294117645,56.71536658420596,6.0,7.0588235294117645,1.1764705882352942,1.0,142.2222222222224
688,2.0,5.0,142.0,0.54,27850.0,26200.0,66.0,262.0,106.29770992366412,49.007045660377806,21.0,8.015267175572518,0.3193358879901052,3.0,392.23333333333335,11820.0,14500.0,43.0,145.0,81.51724137931035,46.6379136524172,13.0,8.96551724137931,1.0534656770013426,1.0,110.0
689,2.0,5.0,142.0,0.58,17800.0,13900.0,66.0,139.0,128.05755395683454,98.85620205318632,11.0,7.913669064748201,0.6019136881540111,3.0,-58.0,4740.0,7800.0,43.0,78.0,60.76923076923077,65.37354094565015,5.0,6.41025641025641,1.480385305614425,1.0,142.22222222222229
691,2.0,5.0,143.0,0.54,27850.0,26600.0,66.0,266.0,104.69924812030077,45.196260877829005,21.0,7.894736842105263,0.3145338445616826,3.0,392.23333333333335,11820.0,14600.0,43.0,146.0,80.95890410958904,45.02681870456524,13.0,8.904109589041095,1.0462501586657167,1.0,110.0
692,2.0,5.0,143.0,0.58,17800.0,13800.0,66.0,138.0,128.9855072463768,92.9745687230988,11.0,7.971014492753622,0.6062753815464316,2.0,-58.0,5320.0,7700.0,43.0,77.0,69.0909090909091,61.29472963915815,6.0,7.792207792207792,1.2987012987012987,1.0,142.2222222222224
694,2.0,5.0,144.0,0.54,27500.0,25200.0,66.0,252.0,109.12698412698413,53.11522603014922,20.0,7.936507936507936,0.2805979290422807,3.0,353.3333333333335,11820.0,13800.0,43.0,138.0,85.65217391304348,46.61778346853603,13.0,9.420289855072465,1.106902341776773,1.0,110.0
695,2.0,5.0,144.0,0.58,17800.0,12800.0,66.0,128.0,139.0625,103.6322200863326,11.0,8.59375,0.6536406457297466,4.0,-58.0,4740.0,7300.0,43.0,73.0,64.93150684931507,63.98457360881034,5.0,6.849315068493151,1.581781559423632,1.0,142.22222222222229
697,2.0,5.0,145.0,0.54,27500.0,26500.0,66.0,265.0,103.77358490566036,47.22525633882108,20.0,7.547169811320755,0.2668327476175651,3.0,353.3333333333335,11150.0,13800.0,43.0,138.0,80.79710144927536,35.453480800876605,12.0,8.695652173913043,0.7246376811594204,1.0,131.1111111111112
698,2.0,5.0,145.0,0.58,17800.0,12800.0,66.0,128.0,139.0625,104.886260499209,11.0,8.59375,0.6536406457297466,3.0,-58.0,4740.0,7000.0,43.0,70.0,67.71428571428572,71.16113601024897,5.0,7.142857142857142,1.649572197684645,1.0,142.22222222222229
700,2.0,5.0,146.0,0.54,27500.0,24600.0,66.0,246.0,111.78861788617888,52.18583499105928,20.0,8.130081300813007,0.2874417809701411,3.0,353.3333333333335,11150.0,13000.0,43.0,130.0,85.76923076923076,41.21980523250081,12.0,9.230769230769232,0.7692307692307692,1.0,131.1111111111112
701,2.0,5.0,146.0,0.58,17800.0,11500.0,66.0,115.0,154.78260869565216,119.4862877454299,11.0,9.565217391304348,0.727530457855718,4.0,-58.0,4740.0,6300.0,43.0,63.0,75.23809523809524,84.44312354757183,5.0,7.936507936507936,1.8328579974273835,1.0,142.22222222222229
703,2.0,5.0,147.0,0.54,27500.0,22700.0,66.0,227.0,121.14537444933922,45.35612009344735,20.0,8.81057268722467,0.3115007846636773,4.0,353.3333333333335,11150.0,12000.0,43.0,120.0,92.91666666666669,41.728447469425255,12.0,10.0,0.833333333333333,1.0,131.1111111111112
706,2.0,5.0,148.0,0.54,27500.0,23000.0,66.0,230.0,119.56521739130434,53.16776200871743,20.0,8.695652173913043,0.3074377309506728,4.0,353.3333333333335,10530.0,12200.0,43.0,122.0,86.31147540983606,29.597378668943023,11.0,9.01639344262295,0.473237925565267,1.0,86.94444444444457
709,2.0,5.0,149.0,0.54,25400.0,21100.0,66.0,211.0,120.37914691943128,58.87432648935755,18.0,8.530805687203792,0.4238991426539886,3.0,302.66666666666674,10530.0,11900.0,43.0,119.0,88.48739495798318,32.984677168829805,11.0,9.243697478991598,0.4851682934366604,1.0,86.94444444444457
712,2.0,5.0,150.0,0.54,26420.0,22200.0,66.0,222.0,119.00900900900902,55.42599552245144,18.0,8.108108108108109,0.5135925338284406,4.0,349.8333333333335,10530.0,11800.0,43.0,118.0,89.23728813559322,34.28328364576711,11.0,9.322033898305085,0.4892798891437503,1.0,86.94444444444457
715,2.0,5.0,151.0,0.54,24530.0,21100.0,66.0,211.0,116.25592417061613,54.86682387314718,17.0,8.056872037914692,0.259584150476382,3.0,208.16666666666677,10530.0,11400.0,43.0,114.0,92.36842105263158,31.303572123837565,11.0,9.649122807017545,0.5064476045523033,1.0,86.94444444444457
718,2.0,5.0,152.0,0.54,26980.0,21400.0,66.0,214.0,126.07476635514018,58.29716552412614,19.0,8.878504672897195,0.3909626292215306,4.0,317.16666666666674,8700.0,10900.0,43.0,109.0,79.81651376146789,45.16876258777464,9.0,8.256880733944955,0.9174311926605504,1.0,106.94444444444446
721,2.0,5.0,153.0,0.54,23610.0,20300.0,66.0,203.0,116.30541871921184,74.07789454728433,18.0,8.866995073891626,0.5616627709847971,3.0,193.83333333333348,7110.0,10700.0,43.0,107.0,66.44859813084112,60.805498929311625,8.0,7.476635514018691,1.427593674441071,1.0,83.6111111111112
724,2.0,5.0,154.0,0.54,24110.0,19600.0,66.0,196.0,123.01020408163264,68.33721084819665,16.0,8.16326530612245,0.5589005688828226,3.0,248.6666666666665,8700.0,10500.0,43.0,105.0,82.85714285714286,45.44962255000293,9.0,8.571428571428571,0.9523809523809524,1.0,106.94444444444446
725,2.0,5.0,154.0,0.58,15390.0,8000.0,66.0,80.0,192.375,120.479819080025,10.0,12.5,0.8838834764831844,4.0,18.0,3510.0,5200.0,43.0,52.0,67.5,82.00197667252108,3.0,5.769230769230769,1.9230769230769231,1.0,0.0
727,2.0,5.0,155.0,0.54,19170.0,18400.0,66.0,184.0,104.18478260869566,68.914556073758,13.0,7.065217391304348,0.4861017342390847,2.0,29.5,8700.0,9800.0,43.0,98.0,88.77551020408163,49.083204371192345,9.0,9.183673469387756,1.020408163265306,1.0,106.94444444444446
728,2.0,5.0,155.0,0.58,15390.0,7000.0,66.0,70.0,219.85714285714283,115.8819941905698,10.0,14.285714285714285,1.0101525445522106,4.0,18.0,3140.0,4600.0,43.0,46.0,68.26086956521739,79.25782435247915,2.0,4.3478260869565215,1.2551092808470123,1.0,0.0
730,2.0,5.0,156.0,0.54,21450.0,18300.0,66.0,183.0,117.21311475409836,71.50364375402307,15.0,8.19672131147541,0.546448087431694,3.0,45.33333333333326,7860.0,10000.0,43.0,100.0,78.60000000000001,48.26802958554899,8.0,8.0,1.1547005383792517,1.0,69.16666666666663
733,2.0,5.0,157.0,0.54,19870.0,18500.0,66.0,185.0,107.4054054054054,74.15768779064143,14.0,7.567567567567568,0.4522486629913922,2.0,30.833333333333258,8700.0,10100.0,43.0,101.0,86.13861386138613,50.26913820414109,9.0,8.91089108910891,0.99009900990099,1.0,106.94444444444446
734,2.0,5.0,157.0,0.58,15390.0,7600.0,66.0,76.0,202.5,123.39513044235927,10.0,13.157894736842104,0.9304036594559836,4.0,18.0,3510.0,4600.0,43.0,46.0,76.30434782608695,92.90758757239972,3.0,6.521739130434782,2.1739130434782608,1.0,0.0
736,2.0,5.0,158.0,0.54,18590.0,17000.0,66.0,170.0,109.35294117647058,75.95902448725805,12.0,7.0588235294117645,0.6706914265289047,2.0,29.5,5320.0,9400.0,43.0,94.0,56.59574468085107,48.05381006191325,6.0,6.382978723404255,1.0638297872340423,1.0,142.2222222222224
739,2.0,5.0,159.0,0.54,19170.0,17100.0,66.0,171.0,112.10526315789473,78.90906461294085,13.0,7.602339181286549,0.5230568368420561,2.0,29.5,6420.0,9200.0,43.0,92.0,69.78260869565217,71.69983468158303,7.0,7.608695652173914,1.6603535126651594,1.0,69.16666666666674
742,2.0,5.0,160.0,0.54,18590.0,16600.0,66.0,166.0,111.98795180722892,74.86804996102087,12.0,7.228915662650602,0.6868526657223724,2.0,29.5,6420.0,9100.0,43.0,91.0,70.54945054945055,71.50347263196059,7.0,7.6923076923076925,1.67859915566148,1.0,69.16666666666674
745,2.0,5.0,161.0,0.54,17800.0,16300.0,66.0,163.0,109.20245398773004,73.70764750008438,11.0,6.748466257668712,0.5132883598368562,2.0,-58.0,5320.0,8700.0,43.0,87.0,61.14942528735632,51.54915143052568,6.0,6.896551724137931,1.1494252873563218,1.0,142.2222222222224
748,2.0,5.0,162.0,0.54,18590.0,16500.0,66.0,165.0,112.66666666666669,82.76317042947207,12.0,7.272727272727272,0.6910154091509927,2.0,29.5,6420.0,8800.0,43.0,88.0,72.95454545454545,70.71439941189698,7.0,7.954545454545454,1.7358241268772123,1.0,69.16666666666674
750,2.0,5.0,163.0,0.5,27850.0,27100.0,66.0,271.0,102.76752767527675,46.84058097072256,21.0,7.7490774907749085,0.3087306370974448,2.0,392.23333333333335,11820.0,15100.0,43.0,151.0,78.27814569536424,42.38845588414882,13.0,8.609271523178808,1.011606113676786,1.0,110.0
751,2.0,5.0,163.0,0.54,17800.0,14900.0,66.0,149.0,119.46308724832215,90.33081868294552,11.0,7.38255033557047,0.5615167963315942,2.0,-58.0,5840.0,8100.0,43.0,81.0,72.09876543209876,80.19232594793245,6.0,7.4074074074074066,2.138334330331947,1.0,69.16666666666663
753,2.0,5.0,164.0,0.5,27500.0,27300.0,66.0,273.0,100.73260073260072,48.86827616382621,20.0,7.326007326007327,0.2590134729621053,2.0,353.3333333333335,11820.0,14900.0,43.0,149.0,79.32885906040269,41.58265984675677,13.0,8.724832214765101,1.0251847192294945,1.0,110.0
754,2.0,5.0,164.0,0.54,17800.0,14600.0,66.0,146.0,121.91780821917808,88.72582604948927,11.0,7.534246575342466,0.5730548126945721,2.0,-58.0,4740.0,7900.0,43.0,79.0,60.0,61.93053425920742,5.0,6.329113924050633,1.4616462511129766,1.0,142.22222222222229
881,2.0,7.0,122.0,0.58,27850.0,27400.0,66.0,274.0,101.64233576642336,44.634581343525845,21.0,7.664233576642336,0.3053503746474727,2.0,392.23333333333335,11820.0,15300.0,43.0,153.0,77.25490196078432,46.88158161965677,13.0,8.49673202614379,0.9983825043476776,1.0,110.0
884,2.0,7.0,123.0,0.58,27850.0,27200.0,66.0,272.0,102.38970588235294,48.7592742186021,21.0,7.720588235294118,0.307595597990469,2.0,392.23333333333335,11820.0,14800.0,43.0,148.0,79.86486486486486,45.60638334500295,13.0,8.783783783783784,1.0321116430080723,1.0,110.0
890,2.0,7.0,125.0,0.58,26240.0,26200.0,66.0,262.0,100.1526717557252,50.88838249317386,18.0,6.870229007633588,0.3413844240457694,3.0,229.8333333333333,11820.0,14300.0,43.0,143.0,82.65734265734265,43.99040566659218,13.0,9.090909090909092,1.068199462693669,1.0,110.0
893,2.0,7.0,126.0,0.58,27850.0,25900.0,66.0,259.0,107.52895752895752,50.13057214406232,21.0,8.108108108108109,0.3230347592795658,3.0,392.23333333333335,11820.0,14200.0,43.0,142.0,83.2394366197183,45.57794047685234,13.0,9.15492957746479,1.0757219941210892,1.0,110.0
899,2.0,7.0,128.0,0.58,27150.0,25800.0,66.0,258.0,105.23255813953487,45.91999234709513,20.0,7.751937984496124,0.3875968992248061,3.0,307.5666666666666,11820.0,14700.0,43.0,147.0,80.40816326530611,44.99940365845663,13.0,8.843537414965986,1.0391328106475828,1.0,110.0
902,2.0,7.0,129.0,0.58,26800.0,25400.0,66.0,254.0,105.51181102362204,48.6769472209668,19.0,7.480314960629922,0.3293937112338881,3.0,268.6666666666665,11820.0,14000.0,43.0,140.0,84.42857142857143,47.528950449562736,13.0,9.285714285714286,1.0910894511799618,1.0,110.0
905,2.0,7.0,130.0,0.58,27150.0,25800.0,66.0,258.0,105.23255813953487,45.74758027153351,20.0,7.751937984496124,0.3875968992248061,3.0,307.5666666666666,11820.0,13600.0,43.0,136.0,86.91176470588235,48.929614659103805,13.0,9.558823529411764,1.1231803173911374,1.0,110.0
908,2.0,7.0,131.0,0.58,27150.0,25300.0,66.0,253.0,107.31225296442688,49.75291286438798,20.0,7.905138339920949,0.3952569169960476,3.0,307.5666666666666,11820.0,13500.0,43.0,135.0,87.55555555555556,48.46515610790564,13.0,9.62962962962963,1.1315001715940347,1.0,110.0
911,2.0,7.0,132.0,0.58,25220.0,24400.0,66.0,244.0,103.36065573770492,55.99620150203817,18.0,7.377049180327869,0.3665685209016048,3.0,254.1666666666665,11150.0,13300.0,43.0,133.0,83.83458646616542,37.9886917566591,12.0,9.022556390977442,0.7518796992481205,1.0,131.1111111111112
917,2.0,7.0,134.0,0.58,24660.0,23700.0,66.0,237.0,104.0506329113924,61.81364703787644,17.0,7.172995780590717,0.3773954392404708,3.0,215.3333333333333,11200.0,12500.0,43.0,125.0,89.60000000000001,46.35941461634584,12.0,9.6,0.8,1.0,127.77777777777784
920,2.0,7.0,135.0,0.58,24350.0,23200.0,66.0,232.0,104.95689655172411,55.74478976787228,17.0,7.327586206896551,0.236087309269468,3.0,159.66666666666652,11150.0,12000.0,43.0,120.0,92.91666666666669,45.94403387049656,12.0,10.0,0.833333333333333,1.0,131.1111111111112
926,2.0,7.0,137.0,0.58,23790.0,23100.0,66.0,231.0,102.987012987013,50.992628003518185,16.0,6.926406926406926,0.1935989590908908,3.0,120.83333333333326,11150.0,11900.0,43.0,119.0,93.69747899159664,43.41961669003847,12.0,10.084033613445378,0.8403361344537816,1.0,131.1111111111112
929,2.0,7.0,138.0,0.58,23790.0,23100.0,66.0,231.0,102.987012987013,50.63765760195751,16.0,6.926406926406926,0.1935989590908908,3.0,120.83333333333326,11820.0,11900.0,43.0,119.0,99.32773109243698,50.20942938688974,13.0,10.92436974789916,1.2836346484470138,1.0,110.0
932,2.0,7.0,139.0,0.58,23790.0,23300.0,66.0,233.0,102.1030042918455,50.5534325191515,16.0,6.866952789699571,0.1919371654506257,3.0,120.83333333333326,11150.0,11800.0,43.0,118.0,94.49152542372882,45.13385530521519,12.0,10.16949152542373,0.8474576271186436,1.0,131.1111111111112
935,2.0,7.0,140.0,0.58,23270.0,22800.0,66.0,228.0,102.06140350877192,53.91822243254239,15.0,6.578947368421052,0.3101345531519945,3.0,156.16666666666652,10460.0,11600.0,43.0,116.0,90.17241379310344,49.69158402674822,11.0,9.482758620689657,1.3168320962516784,1.0,116.66666666666664
938,2.0,7.0,141.0,0.58,23060.0,21700.0,66.0,217.0,106.26728110599078,57.29500279886301,15.0,6.912442396313365,0.3258556595329712,3.0,117.5,9840.0,10900.0,43.0,109.0,90.27522935779815,42.015153191751374,10.0,9.174311926605505,1.0593582920910565,1.0,72.5
941,2.0,7.0,142.0,0.58,23060.0,21400.0,66.0,214.0,107.7570093457944,59.4852847118374,15.0,7.009345794392523,0.330423729526424,3.0,117.5,10530.0,11000.0,43.0,110.0,95.72727272727272,33.37499784600273,11.0,10.0,0.5248638810814781,1.0,86.94444444444457
944,2.0,7.0,143.0,0.58,23270.0,21000.0,66.0,210.0,110.8095238095238,59.14104126524576,15.0,7.142857142857142,0.3367175148507369,3.0,156.16666666666652,11150.0,11300.0,43.0,113.0,98.6725663716814,45.772020720707744,12.0,10.619469026548671,0.8849557522123892,1.0,131.1111111111112
947,2.0,7.0,144.0,0.58,23060.0,20800.0,66.0,208.0,110.86538461538464,58.22283178337471,15.0,7.211538461538461,0.3399551832627632,3.0,117.5,8700.0,10400.0,43.0,104.0,83.65384615384616,48.53138149193919,9.0,8.653846153846153,0.9615384615384616,1.0,106.94444444444446
950,2.0,7.0,145.0,0.58,19690.0,19500.0,66.0,195.0,100.97435897435898,77.9918242895924,14.0,7.179487179487179,0.4290564238636284,2.0,-5.833333333333485,8120.0,10200.0,43.0,102.0,79.6078431372549,52.93064256603828,8.0,7.84313725490196,1.497573756521516,1.0,106.94444444444456
953,2.0,7.0,146.0,0.58,23060.0,19100.0,66.0,191.0,120.73298429319372,69.25659884169629,15.0,7.853403141361256,0.3702129744432186,3.0,117.5,8740.0,10000.0,43.0,100.0,87.4,65.81635319962788,9.0,9.0,2.0,1.0,151.1111111111112
956,2.0,7.0,147.0,0.58,21960.0,17600.0,66.0,176.0,124.77272727272728,76.53461081592675,13.0,7.386363636363637,0.5081972676135886,3.0,29.5,7280.0,9700.0,43.0,97.0,75.05154639175258,62.89356571600993,7.0,7.216494845360824,1.5747682800535532,1.0,69.16666666666663
958,2.0,7.0,148.0,0.54,27850.0,27300.0,66.0,273.0,102.014652014652,49.2389050760818,21.0,7.6923076923076925,0.3064688741883061,2.0,392.23333333333335,11820.0,15100.0,43.0,151.0,78.27814569536424,44.42687481513234,13.0,8.609271523178808,1.011606113676786,1.0,110.0
959,2.0,7.0,148.0,0.58,21960.0,17000.0,66.0,170.0,129.1764705882353,69.67942963269819,13.0,7.647058823529412,0.5261336417646564,3.0,29.5,8700.0,9700.0,43.0,97.0,89.69072164948454,55.11814967928798,9.0,9.278350515463918,1.0309278350515465,1.0,106.94444444444446
961,2.0,7.0,149.0,0.54,27500.0,27100.0,66.0,271.0,101.4760147601476,48.88909016999339,20.0,7.380073800738007,0.2609250115079511,3.0,353.3333333333335,11740.0,14500.0,43.0,145.0,80.96551724137932,44.0332261249072,13.0,8.96551724137931,1.0534656770013426,1.0,113.88888888888904
962,2.0,7.0,149.0,0.58,18590.0,17300.0,66.0,173.0,107.45664739884393,83.01891087384982,12.0,6.9364161849710975,0.6590609393636635,2.0,29.5,7280.0,9200.0,43.0,92.0,79.13043478260869,64.64929661313776,7.0,7.608695652173914,1.6603535126651592,1.0,69.16666666666663
