,target_com,depth,target_per,threshold,total_get_test,total_use_test,num_com_test,num_pred_test,gain_test,gain_std_test,num_hit_test,buy_hit_per_test,buy_hit_per_std_test,plus_month_num_test,diff_mea_med_test,total_get_final,total_use_final,num_com_final,num_pred_final,gain_final,gain_std_final,num_hit_final,buy_hit_per_final,buy_hit_per_std_final,plus_month_num_final,diff_mea_med_final
6588,14.0,5.0,93.0,0.5,69200.0,36400.0,24.0,364.0,190.1098901098901,221.72469627912324,10.0,2.7472527472527477,0.3364683712614256,3.0,292.0,2850.0,20300.0,8.0,203.0,14.039408866995071,13.450710295177831,3.0,1.477832512315271,0.4926108374384236,0.0,0.0
6591,14.0,5.0,94.0,0.5,70190.0,35600.0,24.0,356.0,197.16292134831463,216.1627830274791,11.0,3.089887640449438,0.3662473261349803,3.0,724.0,5750.0,19600.0,8.0,196.0,29.336734693877556,36.18533149424832,4.0,2.0408163265306123,0.7793496079856871,0.0,161.1111111111111
6594,14.0,5.0,95.0,0.5,64870.0,35500.0,24.0,355.0,182.7323943661972,227.7005284065744,9.0,2.535211267605634,0.235678880713824,3.0,624.0,5750.0,19900.0,8.0,199.0,28.894472361809044,35.719079658637924,4.0,2.010050251256281,0.7676006189205762,0.0,161.1111111111111
6597,14.0,5.0,96.0,0.5,69200.0,35100.0,24.0,351.0,197.15099715099717,224.77400679540747,10.0,2.849002849002849,0.3489301627896265,3.0,292.0,5750.0,19400.0,8.0,194.0,29.63917525773196,37.41161323472986,4.0,2.061855670103093,0.7873841400267767,0.0,161.1111111111111
6713,14.0,5.0,134.0,0.58,9390.0,5700.0,24.0,57.0,164.73684210526315,234.87346992583048,2.0,3.508771929824561,0.9609167675529228,1.0,0.0,0.0,2700.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6805,14.0,7.0,81.0,0.54,65860.0,34600.0,24.0,346.0,190.34682080924856,230.9146899332922,10.0,2.8901734104046244,0.2890173410404624,3.0,1056.0,12110.0,18600.0,8.0,186.0,65.10752688172043,89.40906320187815,5.0,2.6881720430107525,1.119175268530179,1.0,260.83333333333337
6807,14.0,7.0,82.0,0.5,72180.0,41800.0,24.0,418.0,172.67942583732057,205.6711339185024,11.0,2.631578947368421,0.200157901084707,4.0,1056.0,12110.0,24600.0,8.0,246.0,49.22764227642276,70.06480030141279,5.0,2.032520325203252,0.8462056908398914,1.0,260.83333333333337
6808,14.0,7.0,82.0,0.54,64870.0,33700.0,24.0,337.0,192.4925816023739,230.32165603759992,9.0,2.6706231454005933,0.2482670701881529,3.0,624.0,11320.0,18200.0,8.0,182.0,62.1978021978022,85.34627444706433,4.0,2.197802197802198,0.83929957783074,1.0,186.66666666666677
6810,14.0,7.0,83.0,0.5,70190.0,41800.0,24.0,418.0,167.91866028708134,202.21972674164363,11.0,2.631578947368421,0.3119235600575429,3.0,724.0,12110.0,23900.0,8.0,239.0,50.66945606694561,72.64205636972392,5.0,2.092050209205021,0.8709899579356204,1.0,260.83333333333337
6813,14.0,7.0,84.0,0.5,72180.0,40900.0,24.0,409.0,176.479217603912,193.8906143217013,11.0,2.689486552567237,0.2045623536758131,4.0,1056.0,12110.0,23900.0,8.0,239.0,50.66945606694561,74.42546272333263,5.0,2.092050209205021,0.8709899579356204,1.0,260.83333333333337
6816,14.0,7.0,85.0,0.5,65860.0,39900.0,24.0,399.0,165.062656641604,210.66030918530527,10.0,2.506265664160401,0.2506265664160401,3.0,1056.0,12110.0,22700.0,8.0,227.0,53.348017621145374,77.07543268119306,5.0,2.202643171806168,0.9170334799410276,1.0,260.83333333333337
6819,14.0,7.0,86.0,0.5,65860.0,39600.0,24.0,396.0,166.31313131313132,214.28242301975607,10.0,2.525252525252525,0.2525252525252525,3.0,1056.0,12110.0,22500.0,8.0,225.0,53.82222222222223,74.17291516299716,5.0,2.2222222222222223,0.9251848886516144,1.0,260.83333333333337
6822,14.0,7.0,87.0,0.5,65860.0,37500.0,24.0,375.0,175.6266666666667,220.5696755229135,10.0,2.666666666666667,0.2666666666666667,3.0,1056.0,12110.0,21600.0,8.0,216.0,56.06481481481481,82.43103588769476,5.0,2.314814814814815,0.9637342590120984,1.0,260.83333333333337
6825,14.0,7.0,88.0,0.5,65860.0,37900.0,24.0,379.0,173.7730870712401,212.77900289275712,10.0,2.638522427440633,0.2638522427440634,3.0,1056.0,12110.0,21800.0,8.0,218.0,55.55045871559633,79.1349821671055,5.0,2.293577981651376,0.9548926603055656,1.0,260.83333333333337
6828,14.0,7.0,89.0,0.5,64870.0,37900.0,24.0,379.0,171.16094986807389,221.42003954245672,9.0,2.3746701846965697,0.2207546244153234,3.0,624.0,12110.0,21000.0,8.0,210.0,57.66666666666666,83.39417688924298,5.0,2.380952380952381,0.9912695235553012,1.0,260.83333333333337
6831,14.0,7.0,90.0,0.5,65860.0,37300.0,24.0,373.0,176.56836461126005,220.31912750888756,10.0,2.680965147453083,0.2680965147453083,3.0,1056.0,12110.0,20600.0,8.0,206.0,58.78640776699029,82.33626616952023,5.0,2.4271844660194173,1.0105174754689965,1.0,260.83333333333337
6834,14.0,7.0,91.0,0.5,65860.0,35900.0,24.0,359.0,183.4540389972145,227.6668368784488,10.0,2.785515320334262,0.2785515320334262,3.0,1056.0,12110.0,20400.0,8.0,204.0,59.36274509803921,82.28698444964877,5.0,2.450980392156863,1.0204245095422215,1.0,260.83333333333337
6837,14.0,7.0,92.0,0.5,64870.0,36000.0,24.0,360.0,180.19444444444443,219.4816363214994,9.0,2.5,0.2324055629261321,3.0,624.0,4960.0,19700.0,8.0,197.0,25.17766497461929,28.977354999779685,3.0,1.5228426395939088,0.5076142131979695,0.0,0.0
6840,14.0,7.0,93.0,0.5,64870.0,35800.0,24.0,358.0,181.20111731843576,228.03343864918335,9.0,2.5139664804469275,0.2337039180262781,3.0,624.0,4960.0,19300.0,8.0,193.0,25.699481865284973,30.37213388242639,3.0,1.5544041450777202,0.5181347150259068,0.0,0.0
7056,15.0,5.0,81.0,0.5,92290.0,50700.0,17.0,507.0,182.03155818540432,140.1012814208526,12.0,2.366863905325444,0.4090027880340773,4.0,45.39999999999964,23060.0,28000.0,4.0,280.0,82.35714285714286,73.28314893408628,2.0,0.7142857142857143,0.2061965247105806,1.0,0.0
7057,15.0,5.0,81.0,0.54,79220.0,37100.0,17.0,371.0,213.5309973045822,203.7657529148913,9.0,2.4258760107816717,0.3514394827602506,4.0,-20.66666666666788,23060.0,21600.0,4.0,216.0,106.75925925925928,95.4498893405677,2.0,0.9259259259259258,0.2672917912914934,2.0,0.0
7059,15.0,5.0,82.0,0.5,92290.0,48900.0,17.0,489.0,188.73210633946832,150.1064307439835,12.0,2.4539877300613497,0.424058105385025,4.0,45.39999999999964,23060.0,27200.0,4.0,272.0,84.77941176470588,74.59549545141384,2.0,0.7352941176470588,0.2122611283785388,2.0,0.0
7060,15.0,5.0,82.0,0.54,79220.0,36800.0,17.0,368.0,215.2717391304348,209.55459334471132,9.0,2.4456521739130435,0.3543044785436222,4.0,-20.66666666666788,23060.0,21200.0,4.0,212.0,108.7735849056604,96.21253318252772,2.0,0.9433962264150944,0.2723350326366159,2.0,0.0
7062,15.0,5.0,83.0,0.5,84780.0,48300.0,17.0,483.0,175.52795031055902,156.40055039904564,11.0,2.2774327122153206,0.3070889642689716,3.0,-43.66666666666697,23060.0,26900.0,4.0,269.0,85.72490706319704,74.9408433365945,2.0,0.7434944237918215,0.2146283528585969,2.0,0.0
7063,15.0,5.0,83.0,0.54,79220.0,34900.0,17.0,349.0,226.99140401146133,201.969501497914,9.0,2.5787965616045847,0.3735932610431318,4.0,-20.66666666666788,23060.0,20800.0,4.0,208.0,110.86538461538464,98.30296276002387,2.0,0.9615384615384616,0.2775722448027047,2.0,0.0
7065,15.0,5.0,84.0,0.5,81120.0,47300.0,17.0,473.0,171.50105708245243,154.81286050877495,10.0,2.1141649048625792,0.3342788224279471,4.0,117.5,23060.0,26700.0,4.0,267.0,86.36704119850187,77.34936578273198,2.0,0.7490636704119851,0.2162360558762643,2.0,0.0
7066,15.0,5.0,84.0,0.54,79220.0,34300.0,17.0,343.0,230.96209912536443,223.83746870892395,9.0,2.623906705539359,0.3801284201284343,4.0,-20.66666666666788,23060.0,19800.0,4.0,198.0,116.46464646464648,105.53147356272667,2.0,1.0101010101010102,0.2915910450452655,2.0,0.0
7068,15.0,5.0,85.0,0.5,82630.0,47400.0,17.0,474.0,174.32489451476795,157.01764604359826,11.0,2.320675105485232,0.3129197673880026,4.0,117.5,23060.0,25900.0,4.0,259.0,89.03474903474904,78.89828356086407,2.0,0.7722007722007722,0.2229151618492763,2.0,0.0
7069,15.0,5.0,85.0,0.54,79220.0,33600.0,17.0,336.0,235.77380952380952,209.75834863937357,9.0,2.6785714285714284,0.3880477622144433,4.0,-20.66666666666788,23060.0,20300.0,4.0,203.0,113.59605911330048,99.54371080192752,2.0,0.9852216748768472,0.2844089996008008,2.0,0.0
7072,15.0,5.0,86.0,0.54,79220.0,32600.0,17.0,326.0,243.0061349693252,215.06227887782063,9.0,2.7607361963190185,0.3999510678038435,4.0,-20.66666666666788,23060.0,19300.0,4.0,193.0,119.48186528497408,107.108190493544,2.0,1.0362694300518136,0.2991452171966973,2.0,0.0
7074,15.0,5.0,87.0,0.5,80730.0,44500.0,17.0,445.0,181.41573033707863,166.17100955586344,10.0,2.247191011235955,0.2752235666048515,3.0,-20.66666666666697,23060.0,25800.0,4.0,258.0,89.37984496124031,81.74304388961491,2.0,0.7751937984496124,0.2237791741045061,2.0,0.0
7075,15.0,5.0,87.0,0.54,79220.0,31300.0,17.0,313.0,253.09904153354637,231.14232254030532,9.0,2.8753993610223643,0.416562454006559,4.0,-20.66666666666788,23060.0,18100.0,4.0,181.0,127.40331491712706,113.96707440894151,2.0,1.1049723756906076,0.3189780492760362,2.0,0.0
7077,15.0,5.0,88.0,0.5,79220.0,43300.0,17.0,433.0,182.9561200923788,167.43934515830298,9.0,2.07852193995381,0.3011178940047412,3.0,-20.66666666666788,23060.0,25100.0,4.0,251.0,91.87250996015936,82.52580990460817,2.0,0.796812749003984,0.2300200275655879,2.0,0.0
7078,15.0,5.0,88.0,0.54,79220.0,30600.0,17.0,306.0,258.8888888888889,227.0142916539456,9.0,2.941176470588235,0.4260916604707613,4.0,-20.66666666666788,23060.0,18400.0,4.0,184.0,125.32608695652176,112.53519532446568,2.0,1.0869565217391304,0.3137773202117531,2.0,0.0
7080,15.0,5.0,89.0,0.5,80730.0,42900.0,17.0,429.0,188.1818181818182,167.30298264426125,10.0,2.331002331002331,0.2854883150096944,4.0,-20.66666666666697,23060.0,24400.0,4.0,244.0,94.50819672131148,84.82306663348557,2.0,0.819672131147541,0.2366189627826335,2.0,0.0
7083,15.0,5.0,90.0,0.5,79220.0,40800.0,17.0,408.0,194.16666666666663,171.53894857946162,9.0,2.2058823529411766,0.319568745353071,4.0,-20.66666666666788,23060.0,24300.0,4.0,243.0,94.89711934156378,87.17505200015029,2.0,0.823045267489712,0.2375927033702163,2.0,0.0
7086,15.0,5.0,91.0,0.5,79220.0,40600.0,17.0,406.0,195.1231527093596,171.42970596157917,9.0,2.2167487684729066,0.3211429756257462,4.0,-20.66666666666788,23060.0,24400.0,4.0,244.0,94.50819672131148,84.03343907497221,2.0,0.819672131147541,0.2366189627826335,2.0,0.0
7089,15.0,5.0,92.0,0.5,79220.0,40100.0,17.0,401.0,197.5561097256858,179.93230768934276,9.0,2.244389027431421,0.3251472521298079,4.0,-20.66666666666788,23060.0,23000.0,4.0,230.0,100.26086956521738,92.23691279802614,2.0,0.8695652173913043,0.2510218561694025,2.0,0.0
7092,15.0,5.0,93.0,0.5,79220.0,37500.0,17.0,375.0,211.25333333333333,188.50881959813884,9.0,2.4,0.3476907949441413,4.0,-20.66666666666788,23060.0,22900.0,4.0,229.0,100.69868995633188,94.85331939953602,2.0,0.8733624454148471,0.2521180214801859,2.0,0.0
7095,15.0,5.0,94.0,0.5,79220.0,37100.0,17.0,371.0,213.5309973045822,192.4073975648165,9.0,2.4258760107816717,0.3514394827602506,4.0,-20.66666666666788,23060.0,22400.0,4.0,224.0,102.94642857142856,95.23421790182807,2.0,0.8928571428571428,0.2577456558882258,2.0,0.0
7098,15.0,5.0,95.0,0.5,79220.0,35400.0,17.0,354.0,223.78531073446325,193.8108910383594,9.0,2.5423728813559325,0.3683165200679462,4.0,-20.66666666666788,23060.0,21200.0,4.0,212.0,108.7735849056604,97.83375945982309,2.0,0.9433962264150944,0.2723350326366159,2.0,0.0
7101,15.0,5.0,96.0,0.5,79220.0,34400.0,17.0,344.0,230.2906976744186,204.18133493263196,9.0,2.616279069767442,0.3790233956513167,4.0,-20.66666666666788,23060.0,21000.0,4.0,210.0,109.8095238095238,98.87331046664588,2.0,0.9523809523809524,0.2749286996141075,2.0,0.0
7104,15.0,5.0,97.0,0.5,79220.0,33700.0,17.0,337.0,235.0741839762611,202.6628155214315,9.0,2.6706231454005933,0.3868962851752313,4.0,-20.66666666666788,23060.0,20100.0,4.0,201.0,114.726368159204,103.5213326778419,2.0,0.9950248756218906,0.2872389398953362,2.0,0.0
7107,15.0,5.0,98.0,0.5,79220.0,32800.0,17.0,328.0,241.5243902439024,215.5739217743,9.0,2.7439024390243905,0.3975123417806493,4.0,-20.66666666666788,23060.0,19500.0,4.0,195.0,118.25641025641023,110.87502374622264,2.0,1.0256410256410255,0.2960770611228849,2.0,0.0
7110,15.0,5.0,99.0,0.5,79220.0,32100.0,17.0,321.0,246.79127725856696,217.1379562082779,9.0,2.803738317757009,0.4061808352151182,4.0,-20.66666666666788,23060.0,19200.0,4.0,192.0,120.10416666666666,105.05036961905188,2.0,1.0416666666666663,0.30070326520293,2.0,0.0
7113,15.0,5.0,100.0,0.5,79220.0,32000.0,17.0,320.0,247.5625,221.4937128153537,9.0,2.8125,0.4074501503251655,4.0,-20.66666666666788,23060.0,19400.0,4.0,194.0,118.8659793814433,108.9601307420947,2.0,1.0309278350515465,0.2976032315410442,2.0,0.0
7116,15.0,5.0,101.0,0.5,79220.0,31800.0,17.0,318.0,249.1194968553459,214.37237478683392,9.0,2.8301886792452837,0.410012729886959,4.0,-20.66666666666788,23060.0,18700.0,4.0,187.0,123.31550802139036,114.6855332457988,2.0,1.06951871657754,0.3087434594596928,2.0,0.0
7119,15.0,5.0,102.0,0.5,79220.0,31500.0,17.0,315.0,251.4920634920635,224.34509073696557,9.0,2.857142857142857,0.4139176130287396,4.0,-20.66666666666788,23060.0,18700.0,4.0,187.0,123.31550802139036,115.9556778553852,2.0,1.06951871657754,0.3087434594596928,2.0,0.0
7122,15.0,5.0,103.0,0.5,72820.0,30400.0,17.0,304.0,239.5394736842105,224.5230893771882,8.0,2.631578947368421,0.3750577056247164,4.0,-126.66666666666788,14380.0,17300.0,4.0,173.0,83.121387283237,138.37161451578032,1.0,0.5780346820809248,0.3337284793003617,1.0,0.0
7125,15.0,5.0,104.0,0.5,79220.0,29300.0,17.0,293.0,270.37542662116044,232.53888177205363,9.0,3.0716723549488054,0.4449967512083719,4.0,-20.66666666666788,14380.0,17600.0,4.0,176.0,81.70454545454545,129.72338860854407,1.0,0.5681818181818182,0.3280399256759237,1.0,0.0
7148,15.0,5.0,111.0,0.58,14170.0,8200.0,17.0,82.0,172.8048780487805,233.60686784498543,4.0,4.878048780487805,1.0203171055293605,3.0,0.0,14380.0,4800.0,4.0,48.0,299.5833333333333,488.3704041733423,1.0,2.083333333333333,1.2028130608117202,1.0,0.0
7164,15.0,5.0,117.0,0.5,35620.0,21100.0,17.0,211.0,168.81516587677726,179.160274644824,8.0,3.791469194312796,0.7187559662608105,3.0,-20.66666666666697,14380.0,12400.0,4.0,124.0,115.96774193548389,169.43463001932284,1.0,0.8064516129032258,0.4656050557980852,1.0,0.0
7170,15.0,5.0,119.0,0.5,35620.0,21000.0,17.0,210.0,169.61904761904762,174.08664914446624,8.0,3.8095238095238098,0.7221786137191952,3.0,-20.66666666666697,14380.0,12300.0,4.0,123.0,116.91056910569108,172.9645181447254,1.0,0.8130081300813009,0.4693904627557933,1.0,0.0
7173,15.0,5.0,120.0,0.5,35620.0,20300.0,17.0,203.0,175.4679802955665,185.0109082686981,8.0,3.940886699507389,0.7470813245370985,3.0,-20.66666666666697,14380.0,12100.0,4.0,121.0,118.84297520661158,176.6446142754642,1.0,0.8264462809917356,0.4771489828013436,1.0,0.0
7195,15.0,5.0,127.0,0.54,15870.0,9100.0,17.0,91.0,174.3956043956044,211.63278100302756,5.0,5.494505494505495,1.3458734850457024,3.0,-126.66666666666674,14380.0,4700.0,4.0,47.0,305.9574468085106,488.3704041733423,1.0,2.127659574468085,1.2284048280630333,1.0,0.0
7203,15.0,5.0,130.0,0.5,29220.0,14700.0,17.0,147.0,198.77551020408163,181.5390987133477,7.0,4.761904761904762,0.9126808071427712,3.0,-126.66666666666696,14380.0,8500.0,4.0,85.0,169.17647058823528,244.18520208667115,1.0,1.1764705882352942,0.6792356108113244,1.0,0.0
7206,15.0,5.0,131.0,0.5,29220.0,14400.0,17.0,144.0,202.91666666666669,192.3480222393778,7.0,4.861111111111112,0.9316949906249123,3.0,-126.66666666666696,14380.0,8800.0,4.0,88.0,163.4090909090909,237.208482027052,1.0,1.1363636363636365,0.6560798513518475,1.0,0.0
7209,15.0,5.0,132.0,0.5,29220.0,14600.0,17.0,146.0,200.13698630136983,189.1820992236493,7.0,4.794520547945205,0.9189320455478588,3.0,-126.66666666666696,14380.0,8300.0,4.0,83.0,173.25301204819277,244.18520208667115,1.0,1.2048192771084338,0.6956027339634046,1.0,0.0
7212,15.0,5.0,133.0,0.5,29220.0,14300.0,17.0,143.0,204.33566433566432,186.1909140848292,7.0,4.895104895104895,0.938210340209702,3.0,-126.66666666666696,14380.0,8600.0,4.0,86.0,167.2093023255814,251.58475366505508,1.0,1.162790697674419,0.6713375223135183,1.0,0.0
7213,15.0,5.0,133.0,0.54,15870.0,8700.0,17.0,87.0,182.41379310344828,210.47513296639636,5.0,5.747126436781609,1.407752725737459,3.0,-126.66666666666674,14380.0,4900.0,4.0,49.0,293.46938775510205,436.9629932077273,1.0,2.0408163265306123,1.1782658554890322,1.0,0.0
7216,15.0,5.0,134.0,0.54,14170.0,7400.0,17.0,74.0,191.48648648648648,233.54699741165587,4.0,5.405405405405405,1.1306216574784804,3.0,0.0,14380.0,4400.0,4.0,44.0,326.8181818181818,488.3704041733423,1.0,2.272727272727273,1.312159702703695,1.0,0.0
7221,15.0,5.0,136.0,0.5,25100.0,13600.0,17.0,136.0,184.55882352941177,194.7898374619776,6.0,4.411764705882353,0.9587062360592132,3.0,-126.66666666666696,14380.0,7900.0,4.0,79.0,182.02531645569616,244.18520208667115,1.0,1.2658227848101269,0.7308231255564883,1.0,0.0
7224,15.0,5.0,137.0,0.5,25100.0,13000.0,17.0,130.0,193.07692307692307,198.0371130589289,6.0,4.615384615384616,1.002954216185023,3.0,-126.66666666666696,14380.0,7400.0,4.0,74.0,194.32432432432432,286.2860989981661,1.0,1.351351351351351,0.7802030664724672,1.0,0.0
7227,15.0,5.0,138.0,0.5,25100.0,12900.0,17.0,129.0,194.5736434108527,201.97311367984184,6.0,4.651162790697675,1.0107290550701782,3.0,-126.66666666666696,14380.0,7300.0,4.0,73.0,196.986301369863,286.2860989981661,1.0,1.36986301369863,0.7908907797118161,1.0,0.0
7230,15.0,5.0,139.0,0.5,25100.0,12500.0,17.0,125.0,200.8,215.45312952103563,6.0,4.8,1.0430723848324237,3.0,-126.66666666666696,14380.0,7200.0,4.0,72.0,199.72222222222223,307.49247670173406,1.0,1.3888888888888888,0.8018753738744802,1.0,0.0
7233,15.0,5.0,140.0,0.5,25100.0,11800.0,17.0,118.0,212.71186440677968,217.7192406840984,6.0,5.084745762711865,1.1049495602038388,3.0,-126.66666666666696,14380.0,7300.0,4.0,73.0,196.986301369863,286.2860989981661,1.0,1.36986301369863,0.7908907797118161,1.0,0.0
7237,15.0,5.0,141.0,0.54,9710.0,5900.0,17.0,59.0,164.57627118644066,170.645996839858,3.0,5.084745762711865,0.9283433178053664,3.0,0.0,14380.0,4000.0,4.0,40.0,359.5,488.3704041733423,1.0,2.5,1.4433756729740643,1.0,0.0
7275,15.0,5.0,154.0,0.5,15870.0,9100.0,17.0,91.0,174.3956043956044,209.4507106051693,5.0,5.494505494505495,1.3458734850457024,3.0,-126.66666666666674,14380.0,5500.0,4.0,55.0,261.4545454545455,395.3474700450866,1.0,1.818181818181818,1.049727762162956,1.0,0.0
7278,15.0,5.0,155.0,0.5,15870.0,8800.0,17.0,88.0,180.3409090909091,208.60180716814708,5.0,5.681818181818182,1.3917555356722602,3.0,-126.66666666666674,14380.0,4900.0,4.0,49.0,293.46938775510205,461.238715052601,1.0,2.0408163265306123,1.1782658554890322,1.0,0.0
7281,15.0,5.0,156.0,0.5,15870.0,9000.0,17.0,90.0,176.33333333333334,210.02317384803203,5.0,5.555555555555555,1.3608276348795434,3.0,-126.66666666666674,14380.0,5300.0,4.0,53.0,271.3207547169811,415.1148435473409,1.0,1.8867924528301887,1.0893401305464638,1.0,0.0
7284,15.0,5.0,157.0,0.5,15870.0,8900.0,17.0,89.0,178.31460674157302,220.49823694066228,5.0,5.617977528089887,1.3761178330242574,3.0,-126.66666666666674,14380.0,5200.0,4.0,52.0,276.53846153846155,415.1148435473409,1.0,1.9230769230769231,1.1102889792108188,1.0,0.0
7287,15.0,5.0,158.0,0.5,15870.0,8800.0,17.0,88.0,180.3409090909091,199.99251797406464,5.0,5.681818181818182,1.3917555356722602,3.0,-126.66666666666674,14380.0,5100.0,4.0,51.0,281.9607843137255,395.3474700450866,1.0,1.96078431372549,1.1320593513522073,1.0,0.0
7290,15.0,5.0,159.0,0.5,15870.0,8900.0,17.0,89.0,178.31460674157302,232.50770862957012,5.0,5.617977528089887,1.3761178330242574,3.0,-126.66666666666674,14380.0,4800.0,4.0,48.0,299.5833333333333,436.9629932077273,1.0,2.083333333333333,1.2028130608117202,1.0,0.0
7305,15.0,5.0,164.0,0.5,11410.0,6900.0,17.0,69.0,165.3623188405797,215.33357042238384,4.0,5.797101449275362,1.2125507630928631,3.0,0.0,14380.0,3700.0,4.0,37.0,388.6486486486487,638.638220842063,1.0,2.702702702702702,1.5604061329449344,1.0,0.0
7308,15.0,7.0,81.0,0.5,79220.0,44700.0,17.0,447.0,177.22595078299776,167.5738643936161,9.0,2.013422818791946,0.2916869085101856,3.0,-20.66666666666788,23060.0,25800.0,4.0,258.0,89.37984496124031,80.45884172770008,2.0,0.7751937984496124,0.2237791741045061,2.0,0.0
7309,15.0,7.0,81.0,0.54,79220.0,35200.0,17.0,352.0,225.0568181818182,214.41053642970303,9.0,2.556818181818182,0.3704092275683323,4.0,-20.66666666666788,23060.0,21200.0,4.0,212.0,108.7735849056604,99.66752590925942,2.0,0.9433962264150944,0.2723350326366159,2.0,0.0
7311,15.0,7.0,82.0,0.5,81120.0,45400.0,17.0,454.0,178.6784140969163,160.56559974177134,10.0,2.202643171806168,0.3482684647762532,4.0,117.5,23060.0,24900.0,4.0,249.0,92.61044176706828,82.30973717077732,2.0,0.8032128514056224,0.2318675779878015,2.0,0.0
7312,15.0,7.0,82.0,0.54,79220.0,35000.0,17.0,350.0,226.34285714285716,211.30328022873243,9.0,2.571428571428571,0.3725258517258656,4.0,-20.66666666666788,23060.0,20700.0,4.0,207.0,111.4009661835749,101.73640526518123,2.0,0.966183574879227,0.2789131735215583,2.0,0.0
7314,15.0,7.0,83.0,0.5,79220.0,43900.0,17.0,439.0,180.45558086560365,171.005740626951,9.0,2.050113895216401,0.2970023874807584,3.0,-20.66666666666788,23060.0,25600.0,4.0,256.0,90.078125,80.9952645928481,2.0,0.78125,0.2255274489021975,2.0,0.0
7315,15.0,7.0,83.0,0.54,79220.0,33500.0,17.0,335.0,236.4776119402985,209.9407551068448,9.0,2.686567164179104,0.3892061137434417,4.0,-20.66666666666788,23060.0,19800.0,4.0,198.0,116.46464646464648,103.5213326778419,2.0,1.0101010101010102,0.2915910450452655,2.0,0.0
7317,15.0,7.0,84.0,0.5,79220.0,42900.0,17.0,429.0,184.66200466200468,172.95995781044115,9.0,2.097902097902098,0.3039255200560675,4.0,-20.66666666666788,23060.0,25000.0,4.0,250.0,92.24,83.47000877516385,2.0,0.8,0.2309401076758503,2.0,0.0
7318,15.0,7.0,84.0,0.54,79220.0,32600.0,17.0,326.0,243.0061349693252,222.5287463694721,9.0,2.7607361963190185,0.3999510678038435,4.0,-20.66666666666788,23060.0,19500.0,4.0,195.0,118.25641025641023,105.86535553896556,2.0,1.0256410256410255,0.2960770611228849,2.0,0.0
7320,15.0,7.0,85.0,0.5,79220.0,42300.0,17.0,423.0,187.28132387706856,174.7317233978423,9.0,2.127659574468085,0.3082365203405507,4.0,-20.66666666666788,23060.0,24300.0,4.0,243.0,94.89711934156378,84.24911913988848,2.0,0.823045267489712,0.2375927033702163,2.0,0.0
7321,15.0,7.0,85.0,0.54,79220.0,32900.0,17.0,329.0,240.79027355623103,212.8606304400134,9.0,2.735562310030395,0.3963040975807081,4.0,-20.66666666666788,23060.0,19000.0,4.0,190.0,121.36842105263158,107.456411935943,2.0,1.0526315789473684,0.3038685627313819,2.0,0.0
7323,15.0,7.0,86.0,0.5,79220.0,42100.0,17.0,421.0,188.17102137767225,176.80744195516425,9.0,2.137767220902613,0.3097008268504821,3.0,-20.66666666666788,23060.0,24200.0,4.0,242.0,95.2892561983471,86.47837067226962,2.0,0.8264462809917356,0.2385744914006718,2.0,0.0
7324,15.0,7.0,86.0,0.54,79220.0,32800.0,17.0,328.0,241.5243902439024,219.31183402358693,9.0,2.7439024390243905,0.3975123417806493,4.0,-20.66666666666788,23060.0,18700.0,4.0,187.0,123.31550802139036,112.60517734023676,2.0,1.06951871657754,0.3087434594596928,2.0,0.0
7326,15.0,7.0,87.0,0.5,79220.0,40300.0,17.0,403.0,196.575682382134,173.7224818181517,9.0,2.2332506203473943,0.3235336181242009,4.0,-20.66666666666788,23060.0,24100.0,4.0,241.0,95.68464730290457,85.83784614356856,2.0,0.8298755186721992,0.2395644270496372,2.0,0.0
7327,15.0,7.0,87.0,0.54,79220.0,31700.0,17.0,317.0,249.9053627760252,221.9252943370801,9.0,2.8391167192429023,0.4113061454386529,4.0,-20.66666666666788,23060.0,18600.0,4.0,186.0,123.9784946236559,110.40147406117666,2.0,1.0752688172043012,0.3104033705320569,2.0,0.0
7329,15.0,7.0,88.0,0.5,79220.0,39900.0,17.0,399.0,198.54636591478692,180.58503649799516,9.0,2.255639097744361,0.326777062917426,4.0,-20.66666666666788,23060.0,23200.0,4.0,232.0,99.39655172413792,88.82125142955178,2.0,0.8620689655172413,0.2488578746507007,2.0,0.0
7330,15.0,7.0,88.0,0.54,79220.0,31000.0,17.0,310.0,255.5483870967742,228.39469981328995,9.0,2.903225806451613,0.4205937035614612,4.0,-20.66666666666788,23060.0,17700.0,4.0,177.0,130.2824858757062,116.67941466480367,2.0,1.1299435028248588,0.3261865927625004,2.0,0.0
7332,15.0,7.0,89.0,0.5,80730.0,38600.0,17.0,386.0,209.14507772020724,188.5848481026747,10.0,2.5906735751295336,0.3172914174589608,4.0,-20.66666666666697,23060.0,23200.0,4.0,232.0,99.39655172413792,89.92591944136066,2.0,0.8620689655172413,0.2488578746507007,2.0,0.0
7335,15.0,7.0,90.0,0.5,79220.0,37900.0,17.0,379.0,209.023746701847,185.99008810564956,9.0,2.3746701846965697,0.3440212351030421,4.0,-20.66666666666788,23060.0,22900.0,4.0,229.0,100.69868995633188,92.13295522815808,2.0,0.8733624454148471,0.2521180214801859,2.0,0.0
