,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
7027,14.0,8.0,250.0,0.9,47950.0,24000.0,61.0,240.0,199.79166666666663,6.25,15.0,74.0
7036,14.0,8.0,256.0,0.9,38140.0,23700.0,61.0,237.0,160.9282700421941,5.063291139240507,12.0,77.0
7039,14.0,8.0,258.0,0.9,36700.0,24600.0,61.0,246.0,149.1869918699187,5.691056910569105,14.0,78.0
7022,14.0,8.0,246.0,0.92,24180.0,19500.0,61.0,195.0,124.0,5.641025641025641,11.0,72.0
7025,14.0,8.0,248.0,0.92,33810.0,21700.0,61.0,217.0,155.80645161290323,5.529953917050691,12.0,73.0
7028,14.0,8.0,250.0,0.92,42820.0,21200.0,61.0,212.0,201.9811320754717,6.132075471698113,13.0,74.0
7031,14.0,8.0,252.0,0.92,29640.0,20500.0,61.0,205.0,144.58536585365854,5.365853658536586,11.0,75.0
11285,23.0,5.0,232.0,0.92,33540.0,17600.0,55.0,176.0,190.5681818181818,5.113636363636364,9.0,65.0
11288,23.0,5.0,234.0,0.92,22440.0,15100.0,55.0,151.0,148.6092715231788,5.960264900662252,9.0,66.0
11291,23.0,5.0,236.0,0.92,26640.0,17700.0,55.0,177.0,150.5084745762712,5.084745762711865,9.0,67.0
11318,23.0,5.0,254.0,0.92,36510.0,18400.0,55.0,184.0,198.42391304347825,6.521739130434782,12.0,76.0
11321,23.0,5.0,256.0,0.92,18930.0,15800.0,55.0,158.0,119.81012658227849,5.69620253164557,9.0,77.0
11572,23.0,8.0,256.0,0.9,23770.0,17900.0,55.0,179.0,132.79329608938548,5.58659217877095,10.0,77.0
11549,23.0,8.0,240.0,0.92,27470.0,20100.0,55.0,201.0,136.66666666666666,5.472636815920398,11.0,69.0
11552,23.0,8.0,242.0,0.92,29600.0,19800.0,55.0,198.0,149.4949494949495,6.0606060606060606,12.0,70.0
