,pred_proba,trans_result,pred,money,true_result,hit,gain
15736,3.8529928e-05,0,0.0,7460.0,59,0.0,0.0
15737,0.96433806,0,1.0,2450.0,89,0.0,0.0
15738,0.957137,0,1.0,880.0,8,0.0,0.0
15739,0.03455062,0,0.0,1240.0,7,0.0,0.0
15740,0.9798687,0,1.0,4050.0,41,0.0,0.0
15741,0.13864176,0,0.0,1280.0,5,0.0,0.0
15742,0.0052672094,0,0.0,7880.0,29,0.0,0.0
15743,0.0019788134,0,0.0,1390.0,30,0.0,0.0
15744,0.00010895394,0,0.0,33110.0,82,0.0,0.0
15745,0.03766356,0,0.0,1580.0,9,0.0,0.0
15746,0.048524536,0,0.0,11790.0,34,0.0,0.0
15747,0.9752671,0,1.0,1670.0,20,0.0,0.0
15748,0.0012676772,0,0.0,620.0,52,0.0,0.0
15749,0.99564457,0,1.0,1660.0,83,0.0,0.0
15750,0.542131,0,0.0,29920.0,19,0.0,0.0
15751,0.47627884,0,0.0,5310.0,35,0.0,0.0
15752,0.009871114,0,0.0,10710.0,71,0.0,0.0
15753,0.0006486208,0,0.0,8630.0,49,0.0,0.0
15754,0.0005559707,0,0.0,3200.0,103,0.0,0.0
15755,0.9991272,0,1.0,18040.0,98,0.0,0.0
15756,0.08937631,0,0.0,15690.0,45,0.0,0.0
15757,1.2792531e-06,0,0.0,3520.0,72,0.0,0.0
15758,0.16737236,0,0.0,5890.0,4,0.0,0.0
15759,0.99934155,0,1.0,2300.0,4,0.0,0.0
15760,0.19148514,0,0.0,13880.0,18,0.0,0.0
15761,0.963154,0,1.0,2090.0,9,0.0,0.0
15762,0.5846591,0,0.0,2870.0,6,0.0,0.0
15763,0.009291252,0,0.0,7270.0,12,0.0,0.0
15764,0.0045124223,0,0.0,13890.0,59,0.0,0.0
15765,8.279245e-05,0,0.0,7300.0,74,0.0,0.0
15766,0.022266189,0,0.0,2150.0,10,0.0,0.0
15767,0.0005218524,0,0.0,13700.0,52,0.0,0.0
15768,1.983732e-05,0,0.0,580.0,1,0.0,0.0
15769,0.07891915,0,0.0,790.0,3,0.0,0.0
15770,0.8275755,0,0.0,850.0,1,0.0,0.0
15771,0.9421827,0,1.0,2520.0,3,0.0,0.0
15772,1.1003346e-05,0,0.0,1310.0,1,0.0,0.0
15773,0.12661694,0,0.0,1800.0,4,0.0,0.0
15774,0.7621355,0,0.0,4840.0,74,0.0,0.0
15775,0.17676206,0,0.0,17900.0,89,0.0,0.0
15776,0.99957865,0,1.0,3530.0,97,0.0,0.0
15777,0.2466719,0,0.0,890.0,8,0.0,0.0
15778,0.06582546,0,0.0,2760.0,97,0.0,0.0
15779,0.019809932,0,0.0,15070.0,85,0.0,0.0
15780,0.014373883,0,0.0,3740.0,3,0.0,0.0
15781,0.99999356,1,1.0,650.0,13,1.0,650.0
15782,0.89058405,0,1.0,900.0,1,0.0,0.0
15783,0.9294015,0,1.0,3010.0,5,0.0,0.0
15784,0.0013513383,0,0.0,1380.0,9,0.0,0.0
15785,0.00054885267,0,0.0,1460.0,64,0.0,0.0
15786,0.62333804,0,0.0,11230.0,76,0.0,0.0
15787,0.0010327214,0,0.0,3010.0,37,0.0,0.0
15788,0.90761197,0,1.0,13920.0,84,0.0,0.0
15789,2.7011461e-05,0,0.0,3140.0,33,0.0,0.0
15790,0.026476122,0,0.0,1690.0,14,0.0,0.0
15791,0.008413468,0,0.0,740.0,2,0.0,0.0
15792,0.99979776,0,1.0,660.0,3,0.0,0.0
15793,0.00025252913,0,0.0,1110.0,2,0.0,0.0
15794,0.028533727,0,0.0,1360.0,7,0.0,0.0
15795,0.27205116,0,0.0,790.0,2,0.0,0.0
15796,0.381059,0,0.0,1370.0,67,0.0,0.0
15797,0.003823443,0,0.0,56360.0,106,0.0,0.0
15798,0.0061666006,0,0.0,1450.0,23,0.0,0.0
15799,7.978424e-05,0,0.0,23980.0,63,0.0,0.0
15800,0.9997167,0,1.0,39400.0,27,0.0,0.0
15801,0.0021707048,0,0.0,1080.0,5,0.0,0.0
15802,0.7991228,0,0.0,8770.0,63,0.0,0.0
15803,0.98485017,0,1.0,5910.0,10,0.0,0.0
15804,0.8689195,0,1.0,17170.0,85,0.0,0.0
15805,0.009999645,0,0.0,32820.0,68,0.0,0.0
15806,5.2032738e-05,0,0.0,2810.0,79,0.0,0.0
15807,0.04396128,0,0.0,5370.0,32,0.0,0.0
15808,3.4570593e-07,0,0.0,3430.0,59,0.0,0.0
15809,7.822219e-06,0,0.0,3280.0,45,0.0,0.0
15810,0.20354708,0,0.0,13550.0,101,0.0,0.0
15811,0.83163565,0,0.0,1200.0,6,0.0,0.0
15812,0.0005299089,0,0.0,1740.0,10,0.0,0.0
15813,0.99995196,0,1.0,1890.0,84,0.0,0.0
15814,0.025795178,0,0.0,9150.0,45,0.0,0.0
15815,0.9999988,0,1.0,820.0,1,0.0,0.0
15816,0.6122856,0,0.0,600.0,1,0.0,0.0
15817,0.0029307685,0,0.0,6120.0,16,0.0,0.0
15818,3.0550495e-05,0,0.0,4160.0,78,0.0,0.0
15819,0.0011994239,0,0.0,1670.0,3,0.0,0.0
15820,0.00023410279,0,0.0,32540.0,32,0.0,0.0
15821,2.3531267e-05,0,0.0,3140.0,105,0.0,0.0
15822,0.49205795,0,0.0,2000.0,44,0.0,0.0
15823,0.0017230683,0,0.0,1630.0,2,0.0,0.0
15824,0.0018589613,0,0.0,950.0,9,0.0,0.0
15825,0.9578869,0,1.0,2880.0,86,0.0,0.0
15826,0.008658983,0,0.0,600.0,5,0.0,0.0
15827,0.06703896,0,0.0,2680.0,12,0.0,0.0
15828,0.5243916,0,0.0,900.0,5,0.0,0.0
15829,0.018894607,0,0.0,1600.0,9,0.0,0.0
15830,0.005999289,0,0.0,10230.0,14,0.0,0.0
15831,0.024722183,0,0.0,1330.0,82,0.0,0.0
15832,0.95923084,0,1.0,1310.0,114,0.0,0.0
15833,0.99618715,0,1.0,41180.0,96,0.0,0.0
15834,0.99962354,0,1.0,850.0,3,0.0,0.0
15835,0.37940842,0,0.0,19030.0,71,0.0,0.0
15836,0.99960905,0,1.0,6680.0,11,0.0,0.0
15837,0.9999387,0,1.0,4890.0,10,0.0,0.0
15838,0.041185386,0,0.0,42300.0,103,0.0,0.0
15839,0.013009409,0,0.0,2410.0,21,0.0,0.0
15840,0.03333532,0,0.0,1110.0,9,0.0,0.0
15841,0.077467225,0,0.0,6530.0,43,0.0,0.0
15842,0.00039756828,0,0.0,30630.0,93,0.0,0.0
15843,0.40824997,0,0.0,1290.0,6,0.0,0.0
15844,0.9930862,0,1.0,7680.0,96,0.0,0.0
15845,0.99906963,0,1.0,3240.0,9,0.0,0.0
15846,1.0974275e-05,0,0.0,15890.0,72,0.0,0.0
15847,0.9187554,0,1.0,1220.0,3,0.0,0.0
15848,0.008290163,0,0.0,1590.0,6,0.0,0.0
15849,0.9969964,0,1.0,930.0,1,0.0,0.0
15850,0.99968326,0,1.0,18350.0,35,0.0,0.0
15851,0.23651315,0,0.0,1350.0,10,0.0,0.0
15852,0.10200917,0,0.0,3100.0,15,0.0,0.0
15853,4.94876e-06,0,0.0,11110.0,60,0.0,0.0
15854,0.0010185523,0,0.0,15730.0,29,0.0,0.0
15855,0.99812573,0,1.0,1040.0,21,0.0,0.0
15856,0.98492396,0,1.0,1700.0,3,0.0,0.0
15857,0.25335142,0,0.0,760.0,6,0.0,0.0
15858,0.6873116,0,0.0,16820.0,41,0.0,0.0
15859,0.55591047,0,0.0,20870.0,65,0.0,0.0
15860,0.05780688,0,0.0,4830.0,18,0.0,0.0
15861,0.99968517,0,1.0,17220.0,56,0.0,0.0
15862,0.511344,0,0.0,2710.0,16,0.0,0.0
15863,0.09998444,0,0.0,1840.0,63,0.0,0.0
15864,0.342557,0,0.0,3090.0,5,0.0,0.0
15865,0.00028741115,0,0.0,16670.0,77,0.0,0.0
15866,0.0003465726,0,0.0,19600.0,83,0.0,0.0
15867,0.013502474,0,0.0,1720.0,8,0.0,0.0
15868,0.009995997,0,0.0,810.0,1,0.0,0.0
15869,0.2782286,0,0.0,1380.0,73,0.0,0.0
15870,0.858311,0,1.0,29260.0,71,0.0,0.0
15871,0.14326929,0,0.0,3920.0,39,0.0,0.0
15872,0.9843007,0,1.0,21950.0,31,0.0,0.0
15873,0.8534177,0,1.0,1900.0,10,0.0,0.0
15874,0.35593566,0,0.0,3550.0,10,0.0,0.0
15875,0.0011510465,0,0.0,3630.0,22,0.0,0.0
15876,4.531724e-07,0,0.0,1510.0,30,0.0,0.0
15877,5.6589647e-06,0,0.0,960.0,1,0.0,0.0
15878,0.8509953,0,1.0,5970.0,68,0.0,0.0
15879,6.735257e-05,0,0.0,1120.0,1,0.0,0.0
15880,0.090426154,0,0.0,8100.0,81,0.0,0.0
15881,0.012806044,0,0.0,3300.0,17,0.0,0.0
15882,0.0022808188,0,0.0,1960.0,5,0.0,0.0
15883,0.8885186,0,1.0,3400.0,5,0.0,0.0
15884,7.414175e-05,0,0.0,1040.0,17,0.0,0.0
15885,0.0005896757,0,0.0,7950.0,4,0.0,0.0
15886,0.00058498577,0,0.0,24290.0,59,0.0,0.0
15887,0.03161932,0,0.0,7650.0,21,0.0,0.0
15888,4.7094312e-05,0,0.0,4390.0,17,0.0,0.0
15889,0.002572025,0,0.0,2520.0,19,0.0,0.0
15890,0.9993948,0,1.0,980.0,9,0.0,0.0
15891,0.005429705,0,0.0,8790.0,80,0.0,0.0
15892,0.9982925,0,1.0,1290.0,1,0.0,0.0
15893,0.014879046,0,0.0,3920.0,3,0.0,0.0
15894,0.05892431,0,0.0,1360.0,3,0.0,0.0
15895,0.9998723,0,1.0,2160.0,5,0.0,0.0
15896,0.9960622,0,1.0,690.0,2,0.0,0.0
15897,9.1255344e-05,0,0.0,1960.0,62,0.0,0.0
15898,0.22824216,0,0.0,3690.0,52,0.0,0.0
15899,0.07790047,0,0.0,3480.0,47,0.0,0.0
15900,0.0036843577,0,0.0,4190.0,90,0.0,0.0
15901,0.0025103134,0,0.0,1570.0,81,0.0,0.0
15902,0.99614966,0,1.0,550.0,3,0.0,0.0
15903,0.07570402,0,0.0,2150.0,89,0.0,0.0
15904,0.99784374,0,1.0,1550.0,83,0.0,0.0
15905,0.27405307,0,0.0,6730.0,10,0.0,0.0
15906,0.5162166,0,0.0,940.0,2,0.0,0.0
15907,0.008092107,0,0.0,12670.0,41,0.0,0.0
15908,0.015026734,0,0.0,2980.0,8,0.0,0.0
15909,0.0014987969,0,0.0,4120.0,22,0.0,0.0
15910,6.95416e-06,0,0.0,11210.0,91,0.0,0.0
15911,1.081627e-05,0,0.0,1160.0,111,0.0,0.0
15912,1.4700511e-06,0,0.0,4430.0,96,0.0,0.0
15913,1.1013516e-06,0,0.0,1090.0,25,0.0,0.0
15914,0.19013467,0,0.0,1250.0,6,0.0,0.0
15915,0.0012105752,0,0.0,890.0,78,0.0,0.0
15916,0.9999825,1,1.0,600.0,13,1.0,600.0
15917,0.78536266,0,0.0,610.0,24,0.0,0.0
15918,0.96702665,0,1.0,520.0,5,0.0,0.0
15919,0.28993672,0,0.0,900.0,22,0.0,0.0
15920,0.57649094,0,0.0,1170.0,1,0.0,0.0
15921,0.00068518764,0,0.0,1170.0,68,0.0,0.0
15922,0.9780425,0,1.0,6500.0,86,0.0,0.0
15923,0.0012178869,0,0.0,34220.0,94,0.0,0.0
15924,0.092494555,0,0.0,2470.0,92,0.0,0.0
15925,0.22381052,0,0.0,1260.0,9,0.0,0.0
15926,0.16864376,0,0.0,5770.0,105,0.0,0.0
15927,6.248885e-05,0,0.0,1200.0,29,0.0,0.0
15928,0.1688975,0,0.0,610.0,81,0.0,0.0
15929,0.8121559,0,0.0,1580.0,19,0.0,0.0
15930,0.98234516,0,1.0,4160.0,11,0.0,0.0
15931,0.0003727633,0,0.0,800.0,5,0.0,0.0
15932,0.99813545,0,1.0,8730.0,12,0.0,0.0
15933,0.53047365,0,0.0,1830.0,12,0.0,0.0
15934,5.091273e-07,0,0.0,10170.0,49,0.0,0.0
15935,0.53822565,0,0.0,8620.0,119,0.0,0.0
15936,0.53864896,0,0.0,14130.0,117,0.0,0.0
15937,2.2617626e-06,0,0.0,15910.0,23,0.0,0.0
15938,0.93430644,0,1.0,7960.0,20,0.0,0.0
15939,0.00032881487,0,0.0,2290.0,5,0.0,0.0
15940,0.9424333,0,1.0,2010.0,11,0.0,0.0
15941,0.09861244,0,0.0,1210.0,9,0.0,0.0
15942,0.05133592,0,0.0,10570.0,70,0.0,0.0
15943,7.4925933e-06,0,0.0,33040.0,33,0.0,0.0
15944,0.99915624,0,1.0,28700.0,98,0.0,0.0
15945,0.00040710016,0,0.0,17060.0,73,0.0,0.0
15946,0.0038353303,0,0.0,1580.0,43,0.0,0.0
15947,0.0010398934,0,0.0,3810.0,34,0.0,0.0
15948,0.39250916,0,0.0,530.0,5,0.0,0.0
15949,0.020926349,0,0.0,3400.0,1,0.0,0.0
15950,0.99227214,0,1.0,23060.0,99,0.0,0.0
15951,0.0026469056,0,0.0,750.0,5,0.0,0.0
15952,0.99715084,0,1.0,16680.0,59,0.0,0.0
15953,0.0020768505,0,0.0,2760.0,41,0.0,0.0
15954,0.00042800664,0,0.0,3950.0,15,0.0,0.0
15955,0.0007970135,0,0.0,3760.0,69,0.0,0.0
15956,0.007729465,0,0.0,8950.0,46,0.0,0.0
15957,0.01624825,0,0.0,2890.0,50,0.0,0.0
15958,0.98585343,0,1.0,9330.0,119,0.0,0.0
15959,0.8395558,0,0.0,1410.0,17,0.0,0.0
15960,0.91177696,0,1.0,1040.0,1,0.0,0.0
15961,7.2960183e-06,0,0.0,17810.0,58,0.0,0.0
15962,0.99963665,0,1.0,1060.0,11,0.0,0.0
15963,0.9828264,0,1.0,3580.0,21,0.0,0.0
15964,0.42398426,0,0.0,13300.0,26,0.0,0.0
15965,0.03866114,0,0.0,22640.0,29,0.0,0.0
15966,0.59323007,0,0.0,15060.0,51,0.0,0.0
15967,0.00842306,0,0.0,1360.0,2,0.0,0.0
15968,1.0091567e-05,0,0.0,5470.0,22,0.0,0.0
15969,0.020852603,0,0.0,19800.0,71,0.0,0.0
15970,0.00010108086,0,0.0,11570.0,65,0.0,0.0
15971,0.26549536,0,0.0,780.0,9,0.0,0.0
15972,0.99973243,0,1.0,4820.0,97,0.0,0.0
15973,0.9977004,1,1.0,780.0,13,1.0,780.0
15974,0.00017064043,0,0.0,1140.0,17,0.0,0.0
15975,1.1860025e-05,0,0.0,67870.0,94,0.0,0.0
15976,0.009791834,0,0.0,3130.0,17,0.0,0.0
15977,0.00057974295,0,0.0,59590.0,48,0.0,0.0
15978,0.010781414,0,0.0,1890.0,9,0.0,0.0
15979,1.1833656e-05,0,0.0,9390.0,30,0.0,0.0
15980,0.29138315,0,0.0,1650.0,1,0.0,0.0
15981,0.06761039,0,0.0,1050.0,23,0.0,0.0
15982,0.18530464,0,0.0,4920.0,73,0.0,0.0
15983,0.10047051,0,0.0,780.0,10,0.0,0.0
15984,0.0017701775,0,0.0,1080.0,5,0.0,0.0
15985,0.99995947,0,1.0,700.0,3,0.0,0.0
15986,0.09273328,0,0.0,850.0,6,0.0,0.0
15987,0.972091,0,1.0,1260.0,3,0.0,0.0
15988,0.0005656492,0,0.0,13200.0,58,0.0,0.0
15989,0.9846779,0,1.0,1230.0,5,0.0,0.0
15990,0.012038212,0,0.0,9160.0,14,0.0,0.0
15991,0.00043276636,0,0.0,680.0,5,0.0,0.0
15992,0.9343537,0,1.0,6660.0,54,0.0,0.0
15993,2.5892355e-06,0,0.0,1110.0,6,0.0,0.0
15994,0.002062875,0,0.0,4580.0,8,0.0,0.0
15995,0.9998965,0,1.0,670.0,2,0.0,0.0
15996,0.99765563,0,1.0,1160.0,24,0.0,0.0
15997,0.9999715,0,1.0,64640.0,66,0.0,0.0
15998,0.0027687605,0,0.0,4200.0,45,0.0,0.0
15999,0.99989665,0,1.0,2470.0,7,0.0,0.0
16000,0.03483838,0,0.0,2680.0,10,0.0,0.0
16001,0.9330574,0,1.0,3860.0,15,0.0,0.0
16002,0.00014207538,0,0.0,2040.0,65,0.0,0.0
16003,0.005709929,0,0.0,20180.0,18,0.0,0.0
16004,0.20538671,0,0.0,45680.0,69,0.0,0.0
16005,0.8015606,0,0.0,890.0,3,0.0,0.0
16006,0.10271611,0,0.0,1570.0,10,0.0,0.0
16007,0.021495314,0,0.0,710.0,17,0.0,0.0
16008,0.99993575,0,1.0,1300.0,11,0.0,0.0
16009,0.04649906,0,0.0,530.0,5,0.0,0.0
16010,0.022185285,0,0.0,11660.0,77,0.0,0.0
16011,0.9692861,0,1.0,1680.0,21,0.0,0.0
16012,0.00011069453,0,0.0,9010.0,44,0.0,0.0
16013,0.059089284,0,0.0,2540.0,29,0.0,0.0
16014,0.3504516,0,0.0,2810.0,29,0.0,0.0
16015,0.0009538565,0,0.0,1320.0,56,0.0,0.0
16016,0.035880167,0,0.0,8780.0,14,0.0,0.0
16017,0.00043109263,0,0.0,6420.0,71,0.0,0.0
16018,0.49023595,0,0.0,670.0,7,0.0,0.0
16019,0.000459012,0,0.0,1300.0,26,0.0,0.0
16020,0.9991291,0,1.0,1390.0,3,0.0,0.0
16021,0.012936295,0,0.0,24560.0,117,0.0,0.0
16022,0.35054582,0,0.0,880.0,7,0.0,0.0
16023,0.12056331,0,0.0,14020.0,27,0.0,0.0
16024,0.0037464723,0,0.0,3660.0,21,0.0,0.0
16025,0.3668849,0,0.0,3800.0,31,0.0,0.0
16026,0.97444385,0,1.0,6290.0,63,0.0,0.0
16027,1.8788533e-05,0,0.0,11910.0,103,0.0,0.0
16028,0.4056118,0,0.0,1680.0,14,0.0,0.0
16029,0.0005171534,0,0.0,3560.0,60,0.0,0.0
16030,0.78325266,0,0.0,9570.0,84,0.0,0.0
16031,0.008738021,0,0.0,2680.0,111,0.0,0.0
16032,0.14912187,0,0.0,2900.0,20,0.0,0.0
16033,2.3816543e-05,0,0.0,920.0,42,0.0,0.0
16034,0.0006418417,0,0.0,2960.0,42,0.0,0.0
16035,0.936496,1,1.0,6570.0,13,1.0,6570.0
16036,0.21797942,0,0.0,760.0,66,0.0,0.0
16037,0.0031313375,0,0.0,11510.0,60,0.0,0.0
16038,0.6235073,0,0.0,2560.0,6,0.0,0.0
16039,0.022819154,0,0.0,13770.0,47,0.0,0.0
16040,2.1610811e-05,0,0.0,14350.0,66,0.0,0.0
16041,0.63605946,0,0.0,1150.0,2,0.0,0.0
16042,0.2687364,0,0.0,3430.0,22,0.0,0.0
16043,0.98010284,0,1.0,1920.0,7,0.0,0.0
16044,0.001087085,0,0.0,10950.0,80,0.0,0.0
16045,0.83606565,0,0.0,7570.0,28,0.0,0.0
16046,5.8732177e-05,0,0.0,2760.0,8,0.0,0.0
16047,0.16144301,0,0.0,770.0,1,0.0,0.0
16048,0.41203016,0,0.0,34590.0,16,0.0,0.0
16049,0.0013252319,0,0.0,6730.0,35,0.0,0.0
16050,0.027705593,0,0.0,3030.0,52,0.0,0.0
16051,0.0032550911,0,0.0,20710.0,86,0.0,0.0
16052,0.68321526,0,0.0,5280.0,16,0.0,0.0
16053,0.0014513148,0,0.0,910.0,1,0.0,0.0
16054,0.862805,0,1.0,670.0,2,0.0,0.0
16055,0.99998164,0,1.0,57560.0,27,0.0,0.0
16056,0.9097664,0,1.0,13990.0,70,0.0,0.0
16057,0.47739074,0,0.0,13780.0,93,0.0,0.0
16058,0.15278903,0,0.0,2370.0,8,0.0,0.0
16059,0.00010515436,0,0.0,17210.0,65,0.0,0.0
16060,0.0173749,0,0.0,2280.0,73,0.0,0.0
16061,9.7635175e-06,0,0.0,2740.0,21,0.0,0.0
16062,0.95892566,0,1.0,6750.0,4,0.0,0.0
16063,0.8723043,0,1.0,7980.0,41,0.0,0.0
16064,0.44409922,0,0.0,35640.0,112,0.0,0.0
16065,0.007817668,0,0.0,710.0,7,0.0,0.0
16066,0.02266872,0,0.0,7810.0,103,0.0,0.0
16067,0.98518306,0,1.0,12710.0,54,0.0,0.0
16068,0.24658385,0,0.0,29320.0,75,0.0,0.0
16069,0.6062461,0,0.0,1600.0,9,0.0,0.0
16070,0.9495463,0,1.0,1830.0,4,0.0,0.0
16071,0.39641592,0,0.0,11150.0,19,0.0,0.0
16072,0.00866678,0,0.0,5630.0,74,0.0,0.0
16073,0.035315353,0,0.0,7540.0,39,0.0,0.0
16074,0.43482196,0,0.0,23790.0,118,0.0,0.0
16075,0.007925886,0,0.0,1310.0,6,0.0,0.0
16076,1.371009e-05,0,0.0,72440.0,99,0.0,0.0
16077,0.07109288,0,0.0,2650.0,2,0.0,0.0
16078,0.9044299,0,1.0,40430.0,33,0.0,0.0
16079,0.83834404,0,0.0,700.0,7,0.0,0.0
16080,0.46301636,0,0.0,3400.0,23,0.0,0.0
16081,0.008120029,0,0.0,840.0,3,0.0,0.0
16082,4.1048997e-06,0,0.0,1430.0,6,0.0,0.0
16083,0.14135958,0,0.0,1140.0,4,0.0,0.0
16084,0.00023315854,0,0.0,2810.0,80,0.0,0.0
16085,0.00035501109,0,0.0,2070.0,26,0.0,0.0
16086,0.0010478817,0,0.0,10160.0,45,0.0,0.0
16087,0.99942183,0,1.0,2390.0,63,0.0,0.0
16088,0.0010939837,0,0.0,21920.0,84,0.0,0.0
16089,0.0029920067,0,0.0,880.0,11,0.0,0.0
16090,0.0011881685,0,0.0,9850.0,47,0.0,0.0
16091,0.75234324,0,0.0,770.0,3,0.0,0.0
16092,0.06896902,0,0.0,7480.0,25,0.0,0.0
16093,0.33645466,0,0.0,1440.0,5,0.0,0.0
16094,0.34460267,0,0.0,31820.0,90,0.0,0.0
16095,0.00087344134,0,0.0,800.0,5,0.0,0.0
16096,0.009488433,0,0.0,11340.0,15,0.0,0.0
16097,1.9680378e-05,0,0.0,6000.0,47,0.0,0.0
16098,0.99992025,0,1.0,1590.0,6,0.0,0.0
16099,0.13233179,0,0.0,7420.0,45,0.0,0.0
16100,0.002125055,0,0.0,4820.0,27,0.0,0.0
16101,0.8887499,0,1.0,1140.0,79,0.0,0.0
16102,0.9994246,0,1.0,1250.0,17,0.0,0.0
16103,0.99988425,0,1.0,3600.0,8,0.0,0.0
16104,0.2608456,0,0.0,730.0,6,0.0,0.0
16105,0.99987483,0,1.0,1630.0,51,0.0,0.0
16106,3.6936897e-05,0,0.0,2180.0,24,0.0,0.0
16107,0.0104379915,0,0.0,2840.0,21,0.0,0.0
16108,0.33870047,0,0.0,2270.0,29,0.0,0.0
16109,4.4296876e-06,0,0.0,2620.0,2,0.0,0.0
16110,8.790112e-06,0,0.0,10070.0,36,0.0,0.0
16111,0.68370104,0,0.0,3550.0,24,0.0,0.0
16112,0.0059687225,0,0.0,11370.0,26,0.0,0.0
16113,0.53454036,0,0.0,760.0,3,0.0,0.0
16114,0.0005846527,0,0.0,950.0,1,0.0,0.0
16115,0.99620277,0,1.0,14710.0,4,0.0,0.0
16116,0.009260784,0,0.0,5610.0,77,0.0,0.0
16117,0.09039851,0,0.0,12050.0,41,0.0,0.0
16118,0.86956155,0,1.0,2010.0,8,0.0,0.0
16119,0.0146665145,0,0.0,1520.0,2,0.0,0.0
16120,0.0010496306,0,0.0,28620.0,103,0.0,0.0
16121,0.04608346,0,0.0,4320.0,26,0.0,0.0
16122,0.0002783795,0,0.0,15770.0,44,0.0,0.0
16123,0.98571026,0,1.0,4640.0,21,0.0,0.0
16124,0.00049262756,0,0.0,1800.0,76,0.0,0.0
16125,4.199694e-07,0,0.0,680.0,1,0.0,0.0
16126,0.0012029386,0,0.0,1140.0,4,0.0,0.0
16127,0.1084871,0,0.0,3970.0,6,0.0,0.0
16128,0.99843055,0,1.0,7370.0,61,0.0,0.0
16129,0.4573955,0,0.0,2570.0,14,0.0,0.0
16130,0.0028987827,0,0.0,3590.0,17,0.0,0.0
16131,2.0496763e-07,0,0.0,1130.0,8,0.0,0.0
16132,9.632959e-05,0,0.0,2910.0,64,0.0,0.0
16133,0.53393364,0,0.0,1900.0,10,0.0,0.0
16134,0.0003387226,0,0.0,3120.0,4,0.0,0.0
16135,4.448092e-05,0,0.0,2020.0,4,0.0,0.0
16136,0.45283973,0,0.0,8370.0,57,0.0,0.0
16137,0.5003208,0,0.0,1610.0,2,0.0,0.0
16138,0.0356161,0,0.0,4440.0,12,0.0,0.0
16139,0.99967194,0,1.0,1020.0,2,0.0,0.0
16140,0.0012583594,0,0.0,5990.0,25,0.0,0.0
16141,0.9388107,0,1.0,990.0,5,0.0,0.0
16142,0.027046166,0,0.0,610.0,1,0.0,0.0
16143,0.0058487686,0,0.0,73100.0,28,0.0,0.0
16144,0.010774057,0,0.0,11640.0,87,0.0,0.0
16145,0.0007050383,0,0.0,2830.0,2,0.0,0.0
16146,0.00095558446,0,0.0,19620.0,52,0.0,0.0
16147,0.042903367,0,0.0,1090.0,49,0.0,0.0
16148,0.92084795,0,1.0,1530.0,5,0.0,0.0
16149,0.9876302,0,1.0,2950.0,1,0.0,0.0
16150,0.0007526084,0,0.0,2620.0,23,0.0,0.0
16151,0.020399962,0,0.0,1210.0,21,0.0,0.0
16152,0.13039275,0,0.0,2630.0,21,0.0,0.0
16153,0.69122654,0,0.0,1150.0,5,0.0,0.0
16154,0.0026370399,0,0.0,2230.0,70,0.0,0.0
16155,0.06657897,0,0.0,4060.0,21,0.0,0.0
16156,0.0051812413,0,0.0,9030.0,43,0.0,0.0
16157,6.480643e-07,0,0.0,2480.0,79,0.0,0.0
16158,0.2367552,0,0.0,6010.0,23,0.0,0.0
16159,0.021227919,0,0.0,770.0,5,0.0,0.0
16160,0.999985,0,1.0,1290.0,82,0.0,0.0
16161,0.34968954,0,0.0,1610.0,53,0.0,0.0
16162,0.0046430645,0,0.0,1910.0,1,0.0,0.0
16163,0.0019997756,0,0.0,3740.0,17,0.0,0.0
16164,0.000914354,0,0.0,1680.0,9,0.0,0.0
16165,0.00091655646,0,0.0,2630.0,34,0.0,0.0
16166,0.8201146,0,0.0,7470.0,105,0.0,0.0
16167,0.074841805,0,0.0,5020.0,42,0.0,0.0
16168,2.012476e-05,0,0.0,3280.0,101,0.0,0.0
16169,5.799286e-05,0,0.0,1110.0,6,0.0,0.0
16170,0.5031773,0,0.0,1270.0,10,0.0,0.0
16171,0.9868629,0,1.0,700.0,11,0.0,0.0
16172,3.4570898e-05,0,0.0,28250.0,94,0.0,0.0
16173,0.00036818173,0,0.0,4200.0,7,0.0,0.0
16174,0.9805909,0,1.0,1230.0,2,0.0,0.0
16175,0.96217036,0,1.0,970.0,1,0.0,0.0
16176,1.7217312e-07,0,0.0,1600.0,52,0.0,0.0
16177,0.0042304345,0,0.0,1240.0,21,0.0,0.0
16178,0.81174284,0,0.0,7170.0,45,0.0,0.0
16179,6.2023996e-06,0,0.0,6000.0,75,0.0,0.0
16180,0.040314544,0,0.0,4380.0,35,0.0,0.0
16181,0.10096688,0,0.0,6310.0,17,0.0,0.0
16182,9.721846e-06,0,0.0,2030.0,7,0.0,0.0
16183,0.20481032,0,0.0,5380.0,98,0.0,0.0
16184,0.9804043,0,1.0,2510.0,24,0.0,0.0
16185,0.0018158401,0,0.0,2200.0,5,0.0,0.0
16186,0.34918216,0,0.0,55030.0,99,0.0,0.0
16187,0.92267805,0,1.0,1060.0,9,0.0,0.0
16188,3.068087e-06,1,0.0,19920.0,13,0.0,0.0
16189,0.026012909,0,0.0,1300.0,1,0.0,0.0
16190,0.92889065,0,1.0,4640.0,23,0.0,0.0
16191,0.9982343,0,1.0,8910.0,25,0.0,0.0
16192,0.8721579,0,1.0,1050.0,5,0.0,0.0
16193,0.0020358243,0,0.0,560.0,7,0.0,0.0
16194,0.016892409,0,0.0,39890.0,77,0.0,0.0
16195,0.33232296,0,0.0,3150.0,2,0.0,0.0
