,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
746,4107.0,2,1,38.0,0.158,0.19
747,4108.0,4,1,38.0,0.619,0.16
748,4109.0,4,1,37.0,0.485,0.16
749,4110.0,2,1,37.0,0.269,0.15
750,4111.0,2,1,37.0,0.319,0.16
751,4112.0,4,1,37.0,0.492,0.19
752,4113.0,2,1,37.0,0.261,0.18
753,4114.0,2,1,37.0,0.273,0.17
754,4116.0,2,1,36.0,0.254,0.21
755,4117.0,4,0,36.0,0.446,0.18
756,4118.0,3,1,36.0,0.376,0.15
757,4119.0,4,1,36.0,0.474,0.16
758,4120.0,3,1,36.0,0.428,0.17
759,4121.0,3,1,36.0,0.395,0.15
760,4122.0,3,1,36.0,0.383,0.15
761,4123.0,4,0,36.0,0.595,0.19
762,4124.0,3,1,35.0,0.390,0.17
763,4125.0,2,0,38.0,0.080,0.25
764,4126.0,2,1,38.0,0.169,0.17
765,4128.0,3,1,37.0,0.348,0.15
766,4129.0,2,1,37.0,0.218,0.17
767,4131.0,3,1,37.0,0.398,0.17
768,4133.0,4,1,37.0,0.459,0.16
769,4134.0,3,1,37.0,0.410,0.17
770,4136.0,4,1,37.0,0.564,0.16
771,4137.0,4,1,37.0,0.525,0.15
772,4138.0,2,1,37.0,0.291,0.17
773,4139.0,3,1,37.0,0.424,0.16
774,4140.0,4,1,37.0,0.500,0.18
775,4142.0,3,1,36.0,0.364,0.17
776,4143.0,2,1,36.0,0.289,0.16
777,4144.0,4,1,36.0,0.565,0.17
778,4145.0,2,1,36.0,0.211,0.24
779,4146.0,2,1,36.0,0.295,0.16
780,4147.0,2,1,36.0,0.154,0.16
781,4148.0,4,1,35.0,0.507,0.15
782,4150.0,4,1,35.0,0.474,0.15
783,4151.0,2,1,35.0,0.272,0.21
784,4152.0,3,1,37.0,0.333,0.19
785,4153.0,2,1,37.0,0.283,0.17
786,4154.0,3,1,37.0,0.388,0.16
787,4155.0,4,1,37.0,0.441,0.16
788,4156.0,3,1,36.0,0.371,0.16
789,4158.0,2,1,36.0,0.244,0.18
790,4159.0,2,1,36.0,0.316,0.16
791,4160.0,2,1,36.0,0.142,0.17
792,4161.0,2,1,36.0,0.292,0.17
793,4162.0,2,1,36.0,0.228,0.17
794,4163.0,4,1,35.0,0.485,0.19
795,4164.0,2,1,35.0,0.207,0.17
796,4166.0,4,1,35.0,0.508,0.14
797,4167.0,2,1,35.0,0.186,0.16
798,4168.0,4,1,35.0,0.450,0.15
799,4169.0,2,1,35.0,0.160,0.20
800,4170.0,2,0,35.0,0.219,0.19
801,4171.0,4,1,35.0,0.491,0.16
802,4172.0,3,1,35.0,0.365,0.15
803,4173.0,4,1,35.0,0.509,0.16
804,4174.0,4,1,35.0,0.511,0.16
805,4175.0,3,1,35.0,0.410,0.16
806,4176.0,2,1,35.0,0.152,0.21
807,4177.0,2,1,35.0,0.306,0.18
808,4179.0,3,1,34.0,0.378,0.15
809,4180.0,2,1,34.0,0.238,0.16
810,4181.0,2,1,34.0,0.257,0.19
811,4182.0,2,1,34.0,0.265,0.19
812,4183.0,3,0,31.0,0.377,0.15
813,4184.0,4,1,31.0,0.485,0.16
814,4185.0,2,1,37.0,0.230,0.21
815,4186.0,2,1,37.0,0.236,0.18
816,4187.0,2,1,36.0,0.212,0.17
817,4188.0,4,1,36.0,0.518,0.15
818,4189.0,4,1,36.0,0.473,0.17
819,4190.0,4,0,36.0,0.552,0.16
820,4191.0,4,1,36.0,0.508,0.17
821,4193.0,3,1,36.0,0.455,0.16
822,4194.0,2,1,36.0,0.170,0.20
823,4195.0,2,1,35.0,0.316,0.15
824,4196.0,2,1,35.0,0.288,0.22
825,4197.0,2,1,35.0,0.132,0.20
826,4198.0,2,1,35.0,0.200,0.23
827,4199.0,4,1,35.0,0.455,0.18
