,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
557,2.0,5.0,136.0,0.92,53940.0,46000.0,253.0,460.0,117.2608695652174,12.391304347826088,57.0,17.0
560,2.0,5.0,138.0,0.92,65950.0,56500.0,253.0,565.0,116.72566371681415,11.50442477876106,65.0,18.0
1222,3.0,5.0,244.0,0.9,30880.0,26300.0,157.0,263.0,117.41444866920152,9.505703422053232,25.0,71.0
1225,3.0,5.0,246.0,0.9,30080.0,23800.0,157.0,238.0,126.38655462184872,10.084033613445378,24.0,72.0
1308,3.0,8.0,134.0,0.85,84810.0,72200.0,157.0,722.0,117.46537396121884,6.786703601108034,49.0,16.0
1311,3.0,8.0,136.0,0.85,79250.0,68200.0,157.0,682.0,116.20234604105572,7.331378299120235,50.0,17.0
1686,4.0,5.0,218.0,0.85,42340.0,29600.0,96.0,296.0,143.04054054054055,8.445945945945946,25.0,58.0
1681,4.0,5.0,214.0,0.9,31400.0,26100.0,96.0,261.0,120.30651340996168,8.42911877394636,22.0,56.0
1684,4.0,5.0,216.0,0.9,26960.0,23000.0,96.0,230.0,117.21739130434784,7.391304347826087,17.0,57.0
1687,4.0,5.0,218.0,0.9,27650.0,21100.0,96.0,211.0,131.04265402843603,7.582938388625592,16.0,58.0
1696,4.0,5.0,224.0,0.9,27550.0,23700.0,96.0,237.0,116.2447257383966,8.016877637130802,19.0,61.0
1699,4.0,5.0,226.0,0.9,31550.0,25400.0,96.0,254.0,124.21259842519686,7.874015748031496,20.0,62.0
1702,4.0,5.0,228.0,0.9,30500.0,26500.0,96.0,265.0,115.09433962264151,6.79245283018868,18.0,63.0
1688,4.0,5.0,218.0,0.92,22290.0,18100.0,96.0,181.0,123.14917127071824,8.287292817679557,15.0,58.0
1700,4.0,5.0,226.0,0.92,30560.0,22100.0,96.0,221.0,138.28054298642533,8.597285067873303,19.0,62.0
1911,4.0,8.0,200.0,0.85,44180.0,34800.0,96.0,348.0,126.95402298850576,7.183908045977011,25.0,49.0
1912,4.0,8.0,200.0,0.9,33200.0,26200.0,96.0,262.0,126.7175572519084,7.251908396946565,19.0,49.0
1915,4.0,8.0,202.0,0.9,33560.0,25500.0,96.0,255.0,131.60784313725492,8.235294117647058,21.0,50.0
