,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
1758,3188,4,0,52,0.496,0.17
1759,3189,2,1,51,0.175,0.20
1760,3190,2,1,51,0.233,0.18
1761,3191,2,1,51,0.123,0.25
1762,3195,1,0,50,0.095,0.21
1763,3200,4,1,48,0.558,0.14
1764,3202,3,1,48,0.363,0.19
1765,3207,2,0,48,0.220,0.20
1766,3211,2,1,51,0.283,0.18
1767,3212,4,1,51,0.450,0.17
1768,3214,2,1,51,0.201,0.18
1769,3215,2,1,51,0.330,0.22
1770,3220,3,1,49,0.330,0.17
1771,3224,2,1,48,0.284,0.17
1772,3225,2,0,48,0.147,0.24
1773,3226,2,1,48,0.289,0.17
1774,3227,4,1,48,0.492,0.17
1775,3228,2,1,48,0.112,0.23
1776,3231,3,1,47,0.431,0.18
1777,3232,4,0,47,0.487,0.18
1778,3233,3,1,46,0.412,0.17
1779,3234,2,1,46,0.243,0.17
1780,3235,1,1,51,0.100,0.24
1781,3236,2,1,51,0.307,0.20
1782,3243,2,1,49,0.333,0.19
1783,3245,4,1,49,0.513,0.17
1784,3246,3,1,49,0.400,0.17
1785,3251,4,1,47,0.534,0.17
1786,3254,2,0,46,0.285,0.20
1787,3256,4,1,46,0.583,0.13
1788,3257,4,1,46,0.563,0.14
1789,3261,2,1,50,0.204,0.19
1790,3265,4,1,48,0.688,0.17
1791,3268,3,1,48,0.434,0.17
1792,3269,2,1,48,0.146,0.22
1793,3273,3,1,48,0.347,0.18
1794,3276,2,1,47,0.279,0.21
1795,3277,2,1,47,0.280,0.18
1796,3278,4,1,47,0.468,0.18
1797,3280,3,0,46,0.383,0.19
1798,3281,2,1,46,0.211,0.22
1799,3282,3,1,46,0.400,0.17
1800,3283,3,1,46,0.365,0.17
1801,3284,3,1,46,0.401,0.21
1802,3286,3,1,45,0.372,0.17
1803,3289,3,0,50,0.398,0.19
1804,3290,4,1,50,0.546,0.16
1805,3291,2,1,49,0.160,0.20
1806,3293,2,1,48,0.280,0.21
1807,3294,2,1,48,0.266,0.16
1808,3295,4,1,47,0.537,0.16
1809,3296,2,1,46,0.103,0.22
1810,3297,4,1,46,0.666,0.20
1811,3298,2,0,46,0.200,0.19
1812,3299,2,0,46,0.188,0.23
1813,3300,4,1,46,0.557,0.14
1814,3302,3,0,46,0.458,0.20
1815,3303,2,1,46,0.336,0.20
1816,3304,4,1,46,0.537,0.16
1817,3305,3,1,46,0.368,0.19
1818,3306,2,1,45,0.288,0.19
1819,3307,1,1,45,0.000,0.00
1820,3308,2,1,50,0.174,0.24
1821,3309,2,1,50,0.283,0.18
1822,3310,2,1,49,0.165,0.18
1823,3312,3,1,48,0.435,0.20
1824,3313,2,1,48,0.250,0.20
1825,3314,2,1,48,0.226,0.17
1826,3315,2,1,48,0.316,0.17
1827,3317,2,0,47,0.205,0.21
1828,3319,4,1,46,0.434,0.16
1829,3324,2,0,46,0.139,0.21
1830,3325,2,1,46,0.239,0.19
1831,3326,2,1,46,0.369,0.18
1832,3327,4,1,46,0.496,0.17
1833,3328,1,0,46,0.090,0.21
1834,3329,2,1,46,0.451,0.16
1835,3331,4,1,45,0.523,0.15
1836,3333,4,1,45,0.486,0.16
1837,3334,3,0,45,0.310,0.20
1838,3335,2,1,44,0.351,0.18
1839,3336,2,1,49,0.288,0.17
1840,3338,2,1,48,0.211,0.18
1841,3339,2,1,48,0.376,0.17
1842,3340,2,1,48,0.177,0.24
1843,3341,2,1,48,0.118,0.21
1844,3342,2,1,48,0.226,0.16
1845,3343,3,1,48,0.343,0.19
1846,3344,2,1,47,0.173,0.18
1847,3346,3,1,47,0.318,0.16
1848,3347,4,1,46,0.492,0.16
1849,3349,4,1,45,0.439,0.20
1850,3350,4,1,45,0.530,0.16
1851,3352,3,1,45,0.331,0.14
1852,3353,2,1,45,0.267,0.19
1853,3354,2,1,45,0.171,0.21
1854,3355,2,0,45,0.179,0.28
1855,3357,3,0,45,0.326,0.21
1856,3358,2,1,44,0.170,0.22
1857,3360,3,1,44,0.383,0.20
1858,3361,3,1,44,0.374,0.16
1859,3362,4,1,44,0.478,0.18
1860,3363,1,1,49,0.095,0.21
1861,3365,2,1,48,0.283,0.18
1862,3368,2,1,48,0.189,0.21
1863,3370,2,1,47,0.247,0.18
1864,3372,2,1,47,0.173,0.22
1865,3373,2,1,46,0.250,0.19
1866,3374,1,1,46,0.093,0.23
1867,3376,2,1,46,0.170,0.24
1868,3377,2,1,46,0.318,0.18
1869,3378,2,1,45,0.120,0.25
1870,3379,3,1,45,0.445,0.18
1871,3380,1,1,45,0.040,0.20
1872,3381,4,1,45,0.451,0.15
1873,3382,4,1,45,0.455,0.17
1874,3385,3,1,44,0.375,0.22
1875,3388,4,1,44,0.675,0.17
1876,3390,2,1,48,0.154,0.23
1877,3391,4,1,48,0.476,0.15
1878,3392,2,1,48,0.297,0.21
